,median
ane_board_b01_low,1598.575
ane_board_b01_close,1617.71
ane_board_b01_volume,1358550400.0
ane_board_b01_amount,25983671000.0
ane_board_b01_range_pct,0.021364226821211
ane_board_b01_close_ret1,-0.000537195589166
ane_board_b01_close_ret3,-0.0001041728186047
ane_board_b01_close_ret5,0.000242035949457
ane_board_b01_close_ret20,0.0037593111112648
ane_board_b01_close_ret60,0.0141347819951203
ane_board_b01_close_ma20_gap,0.001080957829842
ane_board_b01_close_z20,0.0534848352345954
ane_board_b01_close_z60,0.1376218957813717
ane_board_b01_close_vol20,0.0177945956305143
ane_board_b01_range_pct_ret1,0.0054697887772541
ane_board_b01_range_pct_ret3,-0.0040717694274601
ane_board_b01_range_pct_ret5,-0.0109145301294515
ane_board_b01_range_pct_ret20,-0.0196693693555337
ane_board_b01_range_pct_ret60,-0.0008250532147789
ane_board_b01_range_pct_ma20_gap,-0.1075154829847886
ane_board_b01_range_pct_z20,-0.2559148050616109
ane_board_b01_range_pct_z60,-0.2615228110258247
ane_board_b01_volume_shock20,-0.0374872443050574
ane_board_b01_volume_z20,-0.1615740282560169
ane_board_b01_amount_shock20,-0.0263310389487881
ane_board_b01_amount_z20,-0.1289719322219648
ane_board_b02_open,9007.107
ane_board_b02_high,9096.291
ane_board_b02_low,8911.923
ane_board_b02_close,9013.678
ane_board_b02_volume,499172190.0
ane_board_b02_amount,10335118200.0
ane_board_b02_range_pct,0.0230366174415355
ane_board_b02_close_ret1,-7.589368844340694e-05
ane_board_b02_close_ret3,0.001103564846673
ane_board_b02_close_ret5,0.0020445188446132
ane_board_b02_close_ret20,0.0083981155598704
ane_board_b02_close_ret60,0.0174543851875039
ane_board_b02_close_ma20_gap,0.0048777800138617
ane_board_b02_close_z20,0.1761741064345837
ane_board_b02_close_z60,0.1346363306036365
ane_board_b02_close_vol20,0.0180474526163487
ane_board_b02_range_pct_ret1,-0.0009334611898007
ane_board_b02_range_pct_ret3,-0.0029657736034244
ane_board_b02_range_pct_ret5,-0.0044703360700336
ane_board_b02_range_pct_ret20,-0.0256531160459269
ane_board_b02_range_pct_ret60,-0.0263622712950427
ane_board_b02_range_pct_ma20_gap,-0.0973863211495688
ane_board_b02_range_pct_z20,-0.2464839309331837
ane_board_b02_range_pct_z60,-0.2398078587390648
ane_board_b02_volume_shock20,-0.0385235865222319
ane_board_b02_volume_z20,-0.176085487635677
ane_board_b02_amount_shock20,-0.0352385974479045
ane_board_b02_amount_z20,-0.1732585179769746
ane_board_b03_open,4324.643
ane_board_b03_high,4372.957
ane_board_b03_low,4281.463
ane_board_b03_close,4328.03
ane_board_b03_volume,1492277200.0
ane_board_b03_amount,15933900000.0
ane_board_b03_range_pct,0.0168000842271864
ane_board_b03_close_ret1,0.0008635399549479
ane_board_b03_close_ret3,0.0020370502732312
ane_board_b03_close_ret5,0.0022334856344643
ane_board_b03_close_ret20,0.0153546748297523
ane_board_b03_close_ret60,0.0473217866611308
ane_board_b03_close_ma20_gap,0.0085994184332574
ane_board_b03_close_z20,0.3897208509013798
ane_board_b03_close_z60,0.5074251356986337
ane_board_b03_close_vol20,0.0149129063058763
ane_board_b03_range_pct_ret1,0.0085565814020662
ane_board_b03_range_pct_ret3,-0.023189554767974
ane_board_b03_range_pct_ret5,-0.015580866021631
ane_board_b03_range_pct_ret20,-0.0101921019929546
ane_board_b03_range_pct_ret60,-0.0134585977269579
ane_board_b03_range_pct_ma20_gap,-0.1131436171525763
