symbol,source_path,daily_cache_path,timestamp_meta_path,bar_times_observed,status,rows,error
600783,saved_data/ashare_ml4t/ch12_as1455/baostock_5m_cache/600783_5m_raw.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/600783_as1455_daily.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/600783_as1455_daily.timestamp.json,09:35 09:40 09:45 09:50 09:55 10:00 10:05 10:10 10:15 10:20 10:25 10:30 10:35 10:40 10:45 10:50 10:55 11:00 11:05 11:10 11:15 11:20 11:25 11:30 13:05 13:10 13:15 13:20 13:25 13:30 13:35 13:40 13:45 13:50 13:55 14:00 14:05 14:10 14:15 14:20 14:25 14:30 14:35 14:40 14:45 14:50 14:55 15:00,cached,1561,
600795,saved_data/ashare_ml4t/ch12_as1455/baostock_5m_cache/600795_5m_raw.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/600795_as1455_daily.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/600795_as1455_daily.timestamp.json,09:35 09:40 09:45 09:50 09:55 10:00 10:05 10:10 10:15 10:20 10:25 10:30 10:35 10:40 10:45 10:50 10:55 11:00 11:05 11:10 11:15 11:20 11:25 11:30 13:05 13:10 13:15 13:20 13:25 13:30 13:35 13:40 13:45 13:50 13:55 14:00 14:05 14:10 14:15 14:20 14:25 14:30 14:35 14:40 14:45 14:50 14:55 15:00,cached,1561,
600801,saved_data/ashare_ml4t/ch12_as1455/baostock_5m_cache/600801_5m_raw.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/600801_as1455_daily.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/600801_as1455_daily.timestamp.json,09:35 09:40 09:45 09:50 09:55 10:00 10:05 10:10 10:15 10:20 10:25 10:30 10:35 10:40 10:45 10:50 10:55 11:00 11:05 11:10 11:15 11:20 11:25 11:30 13:05 13:10 13:15 13:20 13:25 13:30 13:35 13:40 13:45 13:50 13:55 14:00 14:05 14:10 14:15 14:20 14:25 14:30 14:35 14:40 14:45 14:50 14:55 15:00,cached,1559,
600803,saved_data/ashare_ml4t/ch12_as1455/baostock_5m_cache/600803_5m_raw.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/600803_as1455_daily.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/600803_as1455_daily.timestamp.json,09:35 09:40 09:45 09:50 09:55 10:00 10:05 10:10 10:15 10:20 10:25 10:30 10:35 10:40 10:45 10:50 10:55 11:00 11:05 11:10 11:15 11:20 11:25 11:30 13:05 13:10 13:15 13:20 13:25 13:30 13:35 13:40 13:45 13:50 13:55 14:00 14:05 14:10 14:15 14:20 14:25 14:30 14:35 14:40 14:45 14:50 14:55 15:00,cached,1555,
600808,saved_data/ashare_ml4t/ch12_as1455/baostock_5m_cache/600808_5m_raw.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/600808_as1455_daily.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/600808_as1455_daily.timestamp.json,09:35 09:40 09:45 09:50 09:55 10:00 10:05 10:10 10:15 10:20 10:25 10:30 10:35 10:40 10:45 10:50 10:55 11:00 11:05 11:10 11:15 11:20 11:25 11:30 13:05 13:10 13:15 13:20 13:25 13:30 13:35 13:40 13:45 13:50 13:55 14:00 14:05 14:10 14:15 14:20 14:25 14:30 14:35 14:40 14:45 14:50 14:55 15:00,cached,1561,
600809,saved_data/ashare_ml4t/ch12_as1455/baostock_5m_cache/600809_5m_raw.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/600809_as1455_daily.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/600809_as1455_daily.timestamp.json,09:35 09:40 09:45 09:50 09:55 10:00 10:05 10:10 10:15 10:20 10:25 10:30 10:35 10:40 10:45 10:50 10:55 11:00 11:05 11:10 11:15 11:20 11:25 11:30 13:05 13:10 13:15 13:20 13:25 13:30 13:35 13:40 13:45 13:50 13:55 14:00 14:05 14:10 14:15 14:20 14:25 14:30 14:35 14:40 14:45 14:50 14:55 15:00,cached,1561,
600816,saved_data/ashare_ml4t/ch12_as1455/baostock_5m_cache/600816_5m_raw.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/600816_as1455_daily.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/600816_as1455_daily.timestamp.json,09:35 09:40 09:45 09:50 09:55 10:00 10:05 10:10 10:15 10:20 10:25 10:30 10:35 10:40 10:45 10:50 10:55 11:00 11:05 11:10 11:15 11:20 11:25 11:30 13:05 13:10 13:15 13:20 13:25 13:30 13:35 13:40 13:45 13:50 13:55 14:00 14:05 14:10 14:15 14:20 14:25 14:30 14:35 14:40 14:45 14:50 14:55 15:00,cached,1508,
600820,saved_data/ashare_ml4t/ch12_as1455/baostock_5m_cache/600820_5m_raw.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/600820_as1455_daily.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/600820_as1455_daily.timestamp.json,09:35 09:40 09:45 09:50 09:55 10:00 10:05 10:10 10:15 10:20 10:25 10:30 10:35 10:40 10:45 10:50 10:55 11:00 11:05 11:10 11:15 11:20 11:25 11:30 13:05 13:10 13:15 13:20 13:25 13:30 13:35 13:40 13:45 13:50 13:55 14:00 14:05 14:10 14:15 14:20 14:25 14:30 14:35 14:40 14:45 14:50 14:55 15:00,cached,1561,
600821,saved_data/ashare_ml4t/ch12_as1455/baostock_5m_cache/600821_5m_raw.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/600821_as1455_daily.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/600821_as1455_daily.timestamp.json,09:35 09:40 09:45 09:50 09:55 10:00 10:05 10:10 10:15 10:20 10:25 10:30 10:35 10:40 10:45 10:50 10:55 11:00 11:05 11:10 11:15 11:20 11:25 11:30 13:05 13:10 13:15 13:20 13:25 13:30 13:35 13:40 13:45 13:50 13:55 14:00 14:05 14:10 14:15 14:20 14:25 14:30 14:35 14:40 14:45 14:50 14:55 15:00,cached,1558,
600835,saved_data/ashare_ml4t/ch12_as1455/baostock_5m_cache/600835_5m_raw.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/600835_as1455_daily.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/600835_as1455_daily.timestamp.json,09:35 09:40 09:45 09:50 09:55 10:00 10:05 10:10 10:15 10:20 10:25 10:30 10:35 10:40 10:45 10:50 10:55 11:00 11:05 11:10 11:15 11:20 11:25 11:30 13:05 13:10 13:15 13:20 13:25 13:30 13:35 13:40 13:45 13:50 13:55 14:00 14:05 14:10 14:15 14:20 14:25 14:30 14:35 14:40 14:45 14:50 14:55 15:00,cached,1561,
600839,saved_data/ashare_ml4t/ch12_as1455/baostock_5m_cache/600839_5m_raw.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/600839_as1455_daily.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/600839_as1455_daily.timestamp.json,09:35 09:40 09:45 09:50 09:55 10:00 10:05 10:10 10:15 10:20 10:25 10:30 10:35 10:40 10:45 10:50 10:55 11:00 11:05 11:10 11:15 11:20 11:25 11:30 13:05 13:10 13:15 13:20 13:25 13:30 13:35 13:40 13:45 13:50 13:55 14:00 14:05 14:10 14:15 14:20 14:25 14:30 14:35 14:40 14:45 14:50 14:55 15:00,cached,1561,
600845,saved_data/ashare_ml4t/ch12_as1455/baostock_5m_cache/600845_5m_raw.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/600845_as1455_daily.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/600845_as1455_daily.timestamp.json,09:35 09:40 09:45 09:50 09:55 10:00 10:05 10:10 10:15 10:20 10:25 10:30 10:35 10:40 10:45 10:50 10:55 11:00 11:05 11:10 11:15 11:20 11:25 11:30 13:05 13:10 13:15 13:20 13:25 13:30 13:35 13:40 13:45 13:50 13:55 14:00 14:05 14:10 14:15 14:20 14:25 14:30 14:35 14:40 14:45 14:50 14:55 15:00,cached,1560,
600848,saved_data/ashare_ml4t/ch12_as1455/baostock_5m_cache/600848_5m_raw.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/600848_as1455_daily.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/600848_as1455_daily.timestamp.json,09:35 09:40 09:45 09:50 09:55 10:00 10:05 10:10 10:15 10:20 10:25 10:30 10:35 10:40 10:45 10:50 10:55 11:00 11:05 11:10 11:15 11:20 11:25 11:30 13:05 13:10 13:15 13:20 13:25 13:30 13:35 13:40 13:45 13:50 13:55 14:00 14:05 14:10 14:15 14:20 14:25 14:30 14:35 14:40 14:45 14:50 14:55 15:00,cached,1561,
600862,saved_data/ashare_ml4t/ch12_as1455/baostock_5m_cache/600862_5m_raw.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/600862_as1455_daily.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/600862_as1455_daily.timestamp.json,09:35 09:40 09:45 09:50 09:55 10:00 10:05 10:10 10:15 10:20 10:25 10:30 10:35 10:40 10:45 10:50 10:55 11:00 11:05 11:10 11:15 11:20 11:25 11:30 13:05 13:10 13:15 13:20 13:25 13:30 13:35 13:40 13:45 13:50 13:55 14:00 14:05 14:10 14:15 14:20 14:25 14:30 14:35 14:40 14:45 14:50 14:55 15:00,cached,1561,
600863,saved_data/ashare_ml4t/ch12_as1455/baostock_5m_cache/600863_5m_raw.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/600863_as1455_daily.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/600863_as1455_daily.timestamp.json,09:35 09:40 09:45 09:50 09:55 10:00 10:05 10:10 10:15 10:20 10:25 10:30 10:35 10:40 10:45 10:50 10:55 11:00 11:05 11:10 11:15 11:20 11:25 11:30 13:05 13:10 13:15 13:20 13:25 13:30 13:35 13:40 13:45 13:50 13:55 14:00 14:05 14:10 14:15 14:20 14:25 14:30 14:35 14:40 14:45 14:50 14:55 15:00,cached,1561,
600867,saved_data/ashare_ml4t/ch12_as1455/baostock_5m_cache/600867_5m_raw.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/600867_as1455_daily.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/600867_as1455_daily.timestamp.json,09:35 09:40 09:45 09:50 09:55 10:00 10:05 10:10 10:15 10:20 10:25 10:30 10:35 10:40 10:45 10:50 10:55 11:00 11:05 11:10 11:15 11:20 11:25 11:30 13:05 13:10 13:15 13:20 13:25 13:30 13:35 13:40 13:45 13:50 13:55 14:00 14:05 14:10 14:15 14:20 14:25 14:30 14:35 14:40 14:45 14:50 14:55 15:00,cached,1561,
600869,saved_data/ashare_ml4t/ch12_as1455/baostock_5m_cache/600869_5m_raw.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/600869_as1455_daily.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/600869_as1455_daily.timestamp.json,09:35 09:40 09:45 09:50 09:55 10:00 10:05 10:10 10:15 10:20 10:25 10:30 10:35 10:40 10:45 10:50 10:55 11:00 11:05 11:10 11:15 11:20 11:25 11:30 13:05 13:10 13:15 13:20 13:25 13:30 13:35 13:40 13:45 13:50 13:55 14:00 14:05 14:10 14:15 14:20 14:25 14:30 14:35 14:40 14:45 14:50 14:55 15:00,cached,1561,
600871,saved_data/ashare_ml4t/ch12_as1455/baostock_5m_cache/600871_5m_raw.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/600871_as1455_daily.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/600871_as1455_daily.timestamp.json,09:35 09:40 09:45 09:50 09:55 10:00 10:05 10:10 10:15 10:20 10:25 10:30 10:35 10:40 10:45 10:50 10:55 11:00 11:05 11:10 11:15 11:20 11:25 11:30 13:05 13:10 13:15 13:20 13:25 13:30 13:35 13:40 13:45 13:50 13:55 14:00 14:05 14:10 14:15 14:20 14:25 14:30 14:35 14:40 14:45 14:50 14:55 15:00,cached,1561,
600872,saved_data/ashare_ml4t/ch12_as1455/baostock_5m_cache/600872_5m_raw.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/600872_as1455_daily.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/600872_as1455_daily.timestamp.json,09:35 09:40 09:45 09:50 09:55 10:00 10:05 10:10 10:15 10:20 10:25 10:30 10:35 10:40 10:45 10:50 10:55 11:00 11:05 11:10 11:15 11:20 11:25 11:30 13:05 13:10 13:15 13:20 13:25 13:30 13:35 13:40 13:45 13:50 13:55 14:00 14:05 14:10 14:15 14:20 14:25 14:30 14:35 14:40 14:45 14:50 14:55 15:00,cached,1561,
600873,saved_data/ashare_ml4t/ch12_as1455/baostock_5m_cache/600873_5m_raw.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/600873_as1455_daily.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/600873_as1455_daily.timestamp.json,09:35 09:40 09:45 09:50 09:55 10:00 10:05 10:10 10:15 10:20 10:25 10:30 10:35 10:40 10:45 10:50 10:55 11:00 11:05 11:10 11:15 11:20 11:25 11:30 13:05 13:10 13:15 13:20 13:25 13:30 13:35 13:40 13:45 13:50 13:55 14:00 14:05 14:10 14:15 14:20 14:25 14:30 14:35 14:40 14:45 14:50 14:55 15:00,cached,1561,
600875,saved_data/ashare_ml4t/ch12_as1455/baostock_5m_cache/600875_5m_raw.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/600875_as1455_daily.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/600875_as1455_daily.timestamp.json,09:35 09:40 09:45 09:50 09:55 10:00 10:05 10:10 10:15 10:20 10:25 10:30 10:35 10:40 10:45 10:50 10:55 11:00 11:05 11:10 11:15 11:20 11:25 11:30 13:05 13:10 13:15 13:20 13:25 13:30 13:35 13:40 13:45 13:50 13:55 14:00 14:05 14:10 14:15 14:20 14:25 14:30 14:35 14:40 14:45 14:50 14:55 15:00,cached,1561,
600877,saved_data/ashare_ml4t/ch12_as1455/baostock_5m_cache/600877_5m_raw.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/600877_as1455_daily.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/600877_as1455_daily.timestamp.json,09:35 09:40 09:45 09:50 09:55 10:00 10:05 10:10 10:15 10:20 10:25 10:30 10:35 10:40 10:45 10:50 10:55 11:00 11:05 11:10 11:15 11:20 11:25 11:30 13:05 13:10 13:15 13:20 13:25 13:30 13:35 13:40 13:45 13:50 13:55 14:00 14:05 14:10 14:15 14:20 14:25 14:30 14:35 14:40 14:45 14:50 14:55 15:00,cached,1548,
600879,saved_data/ashare_ml4t/ch12_as1455/baostock_5m_cache/600879_5m_raw.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/600879_as1455_daily.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/600879_as1455_daily.timestamp.json,09:35 09:40 09:45 09:50 09:55 10:00 10:05 10:10 10:15 10:20 10:25 10:30 10:35 10:40 10:45 10:50 10:55 11:00 11:05 11:10 11:15 11:20 11:25 11:30 13:05 13:10 13:15 13:20 13:25 13:30 13:35 13:40 13:45 13:50 13:55 14:00 14:05 14:10 14:15 14:20 14:25 14:30 14:35 14:40 14:45 14:50 14:55 15:00,cached,1561,
600884,saved_data/ashare_ml4t/ch12_as1455/baostock_5m_cache/600884_5m_raw.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/600884_as1455_daily.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/600884_as1455_daily.timestamp.json,09:35 09:40 09:45 09:50 09:55 10:00 10:05 10:10 10:15 10:20 10:25 10:30 10:35 10:40 10:45 10:50 10:55 11:00 11:05 11:10 11:15 11:20 11:25 11:30 13:05 13:10 13:15 13:20 13:25 13:30 13:35 13:40 13:45 13:50 13:55 14:00 14:05 14:10 14:15 14:20 14:25 14:30 14:35 14:40 14:45 14:50 14:55 15:00,cached,1561,
600885,saved_data/ashare_ml4t/ch12_as1455/baostock_5m_cache/600885_5m_raw.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/600885_as1455_daily.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/600885_as1455_daily.timestamp.json,09:35 09:40 09:45 09:50 09:55 10:00 10:05 10:10 10:15 10:20 10:25 10:30 10:35 10:40 10:45 10:50 10:55 11:00 11:05 11:10 11:15 11:20 11:25 11:30 13:05 13:10 13:15 13:20 13:25 13:30 13:35 13:40 13:45 13:50 13:55 14:00 14:05 14:10 14:15 14:20 14:25 14:30 14:35 14:40 14:45 14:50 14:55 15:00,cached,1561,
600886,saved_data/ashare_ml4t/ch12_as1455/baostock_5m_cache/600886_5m_raw.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/600886_as1455_daily.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/600886_as1455_daily.timestamp.json,09:35 09:40 09:45 09:50 09:55 10:00 10:05 10:10 10:15 10:20 10:25 10:30 10:35 10:40 10:45 10:50 10:55 11:00 11:05 11:10 11:15 11:20 11:25 11:30 13:05 13:10 13:15 13:20 13:25 13:30 13:35 13:40 13:45 13:50 13:55 14:00 14:05 14:10 14:15 14:20 14:25 14:30 14:35 14:40 14:45 14:50 14:55 15:00,cached,1561,
600887,saved_data/ashare_ml4t/ch12_as1455/baostock_5m_cache/600887_5m_raw.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/600887_as1455_daily.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/600887_as1455_daily.timestamp.json,09:35 09:40 09:45 09:50 09:55 10:00 10:05 10:10 10:15 10:20 10:25 10:30 10:35 10:40 10:45 10:50 10:55 11:00 11:05 11:10 11:15 11:20 11:25 11:30 13:05 13:10 13:15 13:20 13:25 13:30 13:35 13:40 13:45 13:50 13:55 14:00 14:05 14:10 14:15 14:20 14:25 14:30 14:35 14:40 14:45 14:50 14:55 15:00,cached,1561,
600888,saved_data/ashare_ml4t/ch12_as1455/baostock_5m_cache/600888_5m_raw.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/600888_as1455_daily.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/600888_as1455_daily.timestamp.json,09:35 09:40 09:45 09:50 09:55 10:00 10:05 10:10 10:15 10:20 10:25 10:30 10:35 10:40 10:45 10:50 10:55 11:00 11:05 11:10 11:15 11:20 11:25 11:30 13:05 13:10 13:15 13:20 13:25 13:30 13:35 13:40 13:45 13:50 13:55 14:00 14:05 14:10 14:15 14:20 14:25 14:30 14:35 14:40 14:45 14:50 14:55 15:00,cached,1555,
600893,saved_data/ashare_ml4t/ch12_as1455/baostock_5m_cache/600893_5m_raw.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/600893_as1455_daily.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/600893_as1455_daily.timestamp.json,09:35 09:40 09:45 09:50 09:55 10:00 10:05 10:10 10:15 10:20 10:25 10:30 10:35 10:40 10:45 10:50 10:55 11:00 11:05 11:10 11:15 11:20 11:25 11:30 13:05 13:10 13:15 13:20 13:25 13:30 13:35 13:40 13:45 13:50 13:55 14:00 14:05 14:10 14:15 14:20 14:25 14:30 14:35 14:40 14:45 14:50 14:55 15:00,cached,1560,
600895,saved_data/ashare_ml4t/ch12_as1455/baostock_5m_cache/600895_5m_raw.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/600895_as1455_daily.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/600895_as1455_daily.timestamp.json,09:35 09:40 09:45 09:50 09:55 10:00 10:05 10:10 10:15 10:20 10:25 10:30 10:35 10:40 10:45 10:50 10:55 11:00 11:05 11:10 11:15 11:20 11:25 11:30 13:05 13:10 13:15 13:20 13:25 13:30 13:35 13:40 13:45 13:50 13:55 14:00 14:05 14:10 14:15 14:20 14:25 14:30 14:35 14:40 14:45 14:50 14:55 15:00,cached,1561,
600900,saved_data/ashare_ml4t/ch12_as1455/baostock_5m_cache/600900_5m_raw.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/600900_as1455_daily.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/600900_as1455_daily.timestamp.json,09:35 09:40 09:45 09:50 09:55 10:00 10:05 10:10 10:15 10:20 10:25 10:30 10:35 10:40 10:45 10:50 10:55 11:00 11:05 11:10 11:15 11:20 11:25 11:30 13:05 13:10 13:15 13:20 13:25 13:30 13:35 13:40 13:45 13:50 13:55 14:00 14:05 14:10 14:15 14:20 14:25 14:30 14:35 14:40 14:45 14:50 14:55 15:00,cached,1550,
600901,saved_data/ashare_ml4t/ch12_as1455/baostock_5m_cache/600901_5m_raw.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/600901_as1455_daily.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/600901_as1455_daily.timestamp.json,09:35 09:40 09:45 09:50 09:55 10:00 10:05 10:10 10:15 10:20 10:25 10:30 10:35 10:40 10:45 10:50 10:55 11:00 11:05 11:10 11:15 11:20 11:25 11:30 13:05 13:10 13:15 13:20 13:25 13:30 13:35 13:40 13:45 13:50 13:55 14:00 14:05 14:10 14:15 14:20 14:25 14:30 14:35 14:40 14:45 14:50 14:55 15:00,cached,1561,
600909,saved_data/ashare_ml4t/ch12_as1455/baostock_5m_cache/600909_5m_raw.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/600909_as1455_daily.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/600909_as1455_daily.timestamp.json,09:35 09:40 09:45 09:50 09:55 10:00 10:05 10:10 10:15 10:20 10:25 10:30 10:35 10:40 10:45 10:50 10:55 11:00 11:05 11:10 11:15 11:20 11:25 11:30 13:05 13:10 13:15 13:20 13:25 13:30 13:35 13:40 13:45 13:50 13:55 14:00 14:05 14:10 14:15 14:20 14:25 14:30 14:35 14:40 14:45 14:50 14:55 15:00,cached,1555,
600919,saved_data/ashare_ml4t/ch12_as1455/baostock_5m_cache/600919_5m_raw.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/600919_as1455_daily.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/600919_as1455_daily.timestamp.json,09:35 09:40 09:45 09:50 09:55 10:00 10:05 10:10 10:15 10:20 10:25 10:30 10:35 10:40 10:45 10:50 10:55 11:00 11:05 11:10 11:15 11:20 11:25 11:30 13:05 13:10 13:15 13:20 13:25 13:30 13:35 13:40 13:45 13:50 13:55 14:00 14:05 14:10 14:15 14:20 14:25 14:30 14:35 14:40 14:45 14:50 14:55 15:00,cached,1555,
600926,saved_data/ashare_ml4t/ch12_as1455/baostock_5m_cache/600926_5m_raw.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/600926_as1455_daily.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/600926_as1455_daily.timestamp.json,09:35 09:40 09:45 09:50 09:55 10:00 10:05 10:10 10:15 10:20 10:25 10:30 10:35 10:40 10:45 10:50 10:55 11:00 11:05 11:10 11:15 11:20 11:25 11:30 13:05 13:10 13:15 13:20 13:25 13:30 13:35 13:40 13:45 13:50 13:55 14:00 14:05 14:10 14:15 14:20 14:25 14:30 14:35 14:40 14:45 14:50 14:55 15:00,cached,1561,
600928,saved_data/ashare_ml4t/ch12_as1455/baostock_5m_cache/600928_5m_raw.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/600928_as1455_daily.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/600928_as1455_daily.timestamp.json,09:35 09:40 09:45 09:50 09:55 10:00 10:05 10:10 10:15 10:20 10:25 10:30 10:35 10:40 10:45 10:50 10:55 11:00 11:05 11:10 11:15 11:20 11:25 11:30 13:05 13:10 13:15 13:20 13:25 13:30 13:35 13:40 13:45 13:50 13:55 14:00 14:05 14:10 14:15 14:20 14:25 14:30 14:35 14:40 14:45 14:50 14:55 15:00,cached,1561,
600933,saved_data/ashare_ml4t/ch12_as1455/baostock_5m_cache/600933_5m_raw.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/600933_as1455_daily.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/600933_as1455_daily.timestamp.json,09:35 09:40 09:45 09:50 09:55 10:00 10:05 10:10 10:15 10:20 10:25 10:30 10:35 10:40 10:45 10:50 10:55 11:00 11:05 11:10 11:15 11:20 11:25 11:30 13:05 13:10 13:15 13:20 13:25 13:30 13:35 13:40 13:45 13:50 13:55 14:00 14:05 14:10 14:15 14:20 14:25 14:30 14:35 14:40 14:45 14:50 14:55 15:00,cached,1561,
600958,saved_data/ashare_ml4t/ch12_as1455/baostock_5m_cache/600958_5m_raw.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/600958_as1455_daily.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/600958_as1455_daily.timestamp.json,09:35 09:40 09:45 09:50 09:55 10:00 10:05 10:10 10:15 10:20 10:25 10:30 10:35 10:40 10:45 10:50 10:55 11:00 11:05 11:10 11:15 11:20 11:25 11:30 13:05 13:10 13:15 13:20 13:25 13:30 13:35 13:40 13:45 13:50 13:55 14:00 14:05 14:10 14:15 14:20 14:25 14:30 14:35 14:40 14:45 14:50 14:55 15:00,cached,1545,
600959,saved_data/ashare_ml4t/ch12_as1455/baostock_5m_cache/600959_5m_raw.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/600959_as1455_daily.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/600959_as1455_daily.timestamp.json,09:35 09:40 09:45 09:50 09:55 10:00 10:05 10:10 10:15 10:20 10:25 10:30 10:35 10:40 10:45 10:50 10:55 11:00 11:05 11:10 11:15 11:20 11:25 11:30 13:05 13:10 13:15 13:20 13:25 13:30 13:35 13:40 13:45 13:50 13:55 14:00 14:05 14:10 14:15 14:20 14:25 14:30 14:35 14:40 14:45 14:50 14:55 15:00,cached,1561,
600961,saved_data/ashare_ml4t/ch12_as1455/baostock_5m_cache/600961_5m_raw.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/600961_as1455_daily.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/600961_as1455_daily.timestamp.json,09:35 09:40 09:45 09:50 09:55 10:00 10:05 10:10 10:15 10:20 10:25 10:30 10:35 10:40 10:45 10:50 10:55 11:00 11:05 11:10 11:15 11:20 11:25 11:30 13:05 13:10 13:15 13:20 13:25 13:30 13:35 13:40 13:45 13:50 13:55 14:00 14:05 14:10 14:15 14:20 14:25 14:30 14:35 14:40 14:45 14:50 14:55 15:00,cached,1550,
600967,saved_data/ashare_ml4t/ch12_as1455/baostock_5m_cache/600967_5m_raw.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/600967_as1455_daily.csv,saved_data/ashare_ml4t/ch12_as1455/as1455_daily_cache/600967_as1455_daily.timestamp.json,09:35 09:40 09:45 09:50 09:55 10:00 10:05 10:10 10:15 10:20 10:25 10:30 10:35 10:40 10:45 10:50 10:55 11:00 11:05 11:10 11:15 11:20 11:25 11:30 13:05 13:10 13:15 13:20 13:25 13:30 13:35 13:40 13:45 13:50 13:55 14:00 14:05 14:10 14:15 14:20 14:25 14:30 14:35 14:40 14:45 14:50 14:55 15:00,cached,1561,
