symbol,factor_missing,factor_basis,raw_daily_obs,as1455_dates,matched_factor_dates,missing_factor_dates,factor_obs,factor_min,factor_max,factor_jump_dates
600606,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1556,1556,0,1593,0.7899924414210129,1.0,3
600621,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.9521899096420567,1.0,8
600623,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.8600687930809803,1.0,6
600629,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.6378206588084865,1.0,6
600633,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.9106844806816806,1.0,9
600637,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.8385499688137219,1.0,7
600641,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1560,1560,0,1593,0.8185677948295365,1.0,6
600642,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.7881836725494592,1.0,6
600651,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1558,1558,0,1593,1.0,1.0,0
600655,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.8076349247450413,1.0,6
600660,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.8210737397190813,1.0,8
600663,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1551,1551,0,1593,0.8326518924045528,1.0,8
600667,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.91701703462901,1.0,5
600673,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1542,1542,0,1593,0.9359538577833926,1.0,2
600674,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.8451928670702056,1.0,6
600675,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.8955312642359604,1.0,4
600685,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.9767004801664672,1.0,4
600688,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.9061128931823726,1.0,4
600690,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1559,1559,0,1593,0.8558630428859719,1.0,7
600699,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.9458335141126348,1.0,6
600703,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.9798255477059263,1.0,6
600704,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.780659897630668,1.0,7
600707,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1560,1560,0,1593,1.0,1.0,0
600710,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.7998645816316714,1.0,6
600726,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1551,1551,0,1593,1.0,1.0,0
600732,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1560,1560,0,1593,0.7012257711512045,1.0,2
600733,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,1.0,1.0,0
600737,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.7968773582362021,1.0,8
600739,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.9457030587915781,1.0,6
600741,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.7731803766426274,1.0,6
600744,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,1.0,1.0,0
600750,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.6193639768949744,1.0,11
600754,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.9131673331189539,1.0,8
600760,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.4860977066934903,1.0,10
600761,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.8028057476780877,1.0,8
600763,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.7005448155461357,1.0,2
600764,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.9460911083276358,1.0,8
600765,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.6871925656297078,1.0,7
600773,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.9934041774584984,1.0,6
600776,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.9754246596051953,1.0,6
600779,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.9093769510417625,1.0,6
600783,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.929063984821608,1.0,6
600795,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.8559339447396882,1.0,8
600801,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1559,1559,0,1593,0.7484376427829685,1.0,7
600803,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1549,1549,0,1593,0.8304644342220027,1.0,7
600808,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.8473868474250235,1.0,4
600809,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.6554503380476853,1.0,7
600816,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1507,1507,0,1593,1.0,1.0,0
600820,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.7592633165069077,1.0,9
600821,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1558,1558,0,1593,0.9230532164480284,1.0,5
600835,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.8504171461582783,1.0,8
600839,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.9631313630556593,1.0,6
600845,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1560,1560,0,1593,0.3671191739635098,1.0,7
600848,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.749771848919882,1.0,6
600862,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.957674469072911,1.0,6
600863,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1553,1553,0,1593,0.7645502083083308,1.0,6
600867,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.814083428547161,1.0,8
600869,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.9777256575275693,1.0,2
600871,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,1.0,1.0,0
600872,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.9371452235158408,1.0,5
600873,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.7588558358990255,1.0,7
600875,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.8906248841425419,1.0,6
600877,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1548,1548,0,1593,1.0,1.0,0
600879,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.971035155710805,1.0,4
600884,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.6452066424540323,1.0,5
600885,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.4728255947582634,1.0,7
600886,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.8563581919622231,1.0,6
600887,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.783361307721074,1.0,8
600888,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1555,1555,0,1593,0.7761145354023105,1.0,8
600893,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1560,1560,0,1593,0.9795010806336637,1.0,6
600895,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.934194773183867,1.0,8
600900,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1550,1550,0,1593,0.8118812219322585,1.0,8
600901,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.48791498657365606,1.0,8
600909,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1555,1555,0,1593,0.801712214998372,1.0,8
600919,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1555,1555,0,1593,0.6578616878922322,1.0,9
600926,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.7882713081318667,1.0,9
600928,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.8114851206662824,1.0,6
600933,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1553,1553,0,1593,0.9015227784602138,1.0,6
600958,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1545,1545,0,1593,0.8603240539101586,1.0,9
600959,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.9582653512056309,1.0,6
600961,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1550,1550,0,1593,1.0,1.0,0
600967,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.8998131065685296,1.0,8
600970,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1539,1539,0,1593,0.7677257650471151,1.0,7
600977,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.9641913859734029,1.0,5
600985,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.6780850072635835,1.0,7
600988,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1559,1559,0,1593,0.9825270895313223,1.0,3
600989,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.8470850399647607,1.0,9
600995,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1550,1550,0,1593,0.9274386182984383,1.0,9
600998,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.30287782202399166,1.0,7
600999,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1555,1555,0,1593,0.71726760589727,1.0,9
601000,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.647003161318681,1.0,8
601001,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.8232098584557273,1.0,4
601006,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.6726016782491443,1.0,8
601009,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.7059021087714498,1.0,9
601012,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.490129725101776,1.0,6
601016,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1555,1555,0,1593,0.7785824051812709,1.0,8
601018,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.8344967685954447,1.0,8
601019,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.7525177940979813,1.0,7
601020,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1554,1554,0,1593,0.7110823302469991,1.0,3
601021,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.95976602673194,1.0,4
601058,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.8728152258632565,1.0,9
601066,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.9313868132018834,1.0,8
601069,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1550,1550,0,1593,0.9858918604119196,1.0,5
601088,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1551,1551,0,1593,0.6245572162381622,1.0,7
601098,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.7114253317038929,1.0,8
601099,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,1.0,1.0,0
601100,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.6319461594215843,1.0,7
601101,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.6462852137548345,1.0,7
601106,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,1.0,1.0,0
601108,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1555,1555,0,1593,0.8499008619224332,1.0,10
601111,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1560,1560,0,1593,0.9945130315500685,1.0,1
601117,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.8513286111234284,1.0,7
601118,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.9895674722236242,1.0,4
601126,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.7289971710485561,1.0,7
601127,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1560,1560,0,1593,0.9742423747762481,1.0,5
601128,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.605884873916414,1.0,8
601137,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.8958503085165311,1.0,7
601138,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.84893755711097,1.0,7
601139,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.8614168607248814,1.0,6
601155,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.9052709416868135,1.0,2
601158,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.7525198064035652,1.0,8
601162,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1555,1555,0,1593,0.8810548730628238,1.0,3
601166,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.6888934566422824,1.0,8
601168,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.7773943275266355,1.0,8
601169,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.6941330300312073,1.0,7
601179,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.9431555078075552,1.0,9
601186,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.8263835465525928,1.0,6
601208,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.7296220738267323,1.0,6
601211,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1542,1542,0,1593,0.8221345314270156,1.0,8
601212,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,1.0,1.0,0
601216,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.6976081766385762,1.0,6
601225,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.6581644502649627,1.0,9
601228,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.9230848972000479,1.0,6
601229,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.6714957059826302,1.0,9
601231,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1560,1560,0,1593,0.871996068083093,1.0,7
601233,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.947043229503137,1.0,5
601238,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.9134172891623984,1.0,11
601288,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.6842547508636041,1.0,9
601298,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1555,1555,0,1593,0.7792930911555985,1.0,8
601318,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.7429339301394539,1.0,13
601319,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.8455786595852863,1.0,10
601326,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.8622197017745039,1.0,6
601328,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.6784696689203911,1.0,8
601333,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.9347128536317726,1.0,3
601336,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.80575941345967,1.0,8
601360,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.9450768941475864,1.0,6
601369,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.7588955535203691,1.0,9
601375,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.9682628008884182,1.0,9
601377,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1555,1555,0,1593,0.8490786785502713,1.0,9
601390,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.8144752330469748,1.0,7
601398,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.695387227345352,1.0,9
601519,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1551,1551,0,1593,1.0,1.0,0
601555,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1539,1539,0,1593,0.7610770147516639,1.0,10
601567,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.822212882742278,1.0,8
601577,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.7574662303018781,1.0,7
601598,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.7502754188456785,1.0,10
601600,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.9349626303447365,1.0,6
601601,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.7912721665078698,1.0,6
601606,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.9860900722174349,1.0,5
601607,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.8626996164701616,1.0,8
601608,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.9746327763158821,1.0,6
601611,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.9446003139520944,1.0,7
601615,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1553,1553,0,1593,0.9068006628977343,1.0,6
601618,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.8747318035777212,1.0,6
601628,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.8946158952903148,1.0,8
601633,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.91152445326059,1.0,7
601636,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.7815389934285347,1.0,7
601666,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.6638790740268022,1.0,6
601668,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.7667550839140227,1.0,6
601669,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.8881258987668609,1.0,6
601677,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.6542812938560079,1.0,9
601688,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.845517724543943,1.0,8
601689,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.656731911636108,1.0,7
601699,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.6854059032304917,1.0,6
601717,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1559,1559,0,1593,0.7809855826136821,1.0,6
601727,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.9837209302325582,1.0,1
601766,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.8263630353916934,1.0,7
601777,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1556,1556,0,1593,1.0,1.0,0
601788,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.9263208868333128,1.0,8
601799,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.9345252692313447,1.0,9
601800,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.8348453912267475,1.0,8
601808,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.9087144375976639,1.0,7
601818,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.6889523024183096,1.0,8
601838,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.7532075515459082,1.0,6
601857,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.7458059540266907,1.0,12
601858,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.8906271925497989,1.0,6
601865,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.9506733331696148,1.0,7
601866,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1550,1550,0,1593,0.8324761560280183,1.0,8
601869,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.9366339981859954,1.0,6
601872,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.7057381316891196,1.0,8
601877,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.8727720051005978,1.0,7
601878,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.9227425746014675,1.0,8
601880,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1545,1545,0,1593,0.9170660406838119,1.0,6
601881,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.8761056374930698,1.0,8
601888,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.9363450613104289,1.0,7
601898,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.8026562358855465,1.0,8
601899,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.8942174827111562,1.0,9
601901,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.9677235502063095,1.0,8
601918,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.9054456100399304,1.0,7
601919,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.4357379564694787,1.0,9
601928,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.7265481799484114,1.0,7
601933,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.9772477752115332,1.0,3
601939,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.7091501954399716,1.0,8
601958,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.8263941556082708,1.0,6
601965,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.8861766680457983,1.0,8
601966,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1557,1557,0,1593,0.9101830988216353,1.0,10
601969,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1543,1543,0,1593,0.9491962506678787,1.0,6
601975,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.9943502824858759,1.0,1
601985,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.8704330261196596,1.0,8
601988,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.6990490615947272,1.0,8
601990,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.9292502565905748,1.0,8
601991,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.9030746691726441,1.0,6
601997,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.7115697996054493,1.0,7
601998,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.6981484403462431,1.0,9
603000,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.9541978998441258,1.0,6
603002,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1550,1550,0,1593,0.8573854647065584,1.0,7
603005,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.36222414205302583,1.0,7
603009,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.9785210623535,1.0,5
603011,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.9926363297023991,1.0,2
603019,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1551,1551,0,1593,0.6898970787817105,1.0,9
603025,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1551,1551,0,1593,0.7226828447954743,1.0,7
603026,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.9871708472278634,1.0,4
603031,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1554,1554,0,1593,0.4644245323104288,1.0,4
603039,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1559,1559,0,1593,0.4861604816847474,1.0,9
603063,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.9715890918811181,1.0,7
603067,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1550,1550,0,1593,0.6587683143566926,1.0,6
603077,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.9711011261768748,1.0,3
603078,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1554,1554,0,1593,0.34117308610904823,1.0,8
603083,False,raw_daily_preclose/prev_raw_close_reverse_cumprod,1593,1561,1561,0,1593,0.7596567364606898,1.0,5
