symbol,as1455_rows,matched_rows,match_rate,daily_valid_rows_in_as1455_range,daily_rows_without_as1455,daily_coverage_rate,previously_diagnosed_bad_symbol,diagnosed_excluded_dates,close_abs_diff_mean_pct,close_abs_diff_p95_pct,close_abs_diff_p99_pct,close_abs_diff_max_pct,volume_missing_mean_pct,volume_missing_p95_pct,volume_missing_max_pct,high_above_daily_rows,low_below_daily_rows,volume_above_daily_rows,error
600105,1561,1561,1.0,1561,0,1.0,False,0,0.18204567620676632,0.5304828538731932,0.9114632209888957,3.980871327617186,2.721636334277715,5.1304548317926635,58.27190211416231,1226,0,4,
603308,1561,1561,1.0,1561,0,1.0,False,0,0.1751960345363591,0.5296325424012815,1.0654874166185924,3.1606029087899556,2.2280742409189718,4.773752787056818,21.741428018995578,497,410,8,
300776,1561,1561,1.0,1561,0,1.0,False,0,0.15892816997945927,0.5293762640976918,0.8915666383631179,3.3418739288088695,2.0482438554985247,3.79423410962646,29.814889636010054,365,717,15,
300442,1545,1545,1.0,1545,0,1.0,False,0,0.1702178275712744,0.5286625065520223,0.9473563460659701,1.9673303922737584,2.4698507837880737,5.318749849278161,33.35663322395367,383,602,17,
300037,1561,1561,1.0,1561,0,1.0,False,0,0.17024430602012663,0.528587089576571,1.0698044181395674,2.262254712420908,2.1173008118394505,3.8782705511226534,55.422928048665355,706,461,12,
300302,1561,1561,1.0,1561,0,1.0,False,0,0.1762930007015859,0.5281690140845008,0.875299164581672,2.3596643116502114,2.7488567059201556,5.06249060823748,17.905172684680558,0,332,4,
603039,1559,1559,1.0,1559,0,1.0,False,0,0.16766080392587338,0.5279789146968158,0.9179902980043918,2.6981450612326485,2.199930914811223,4.516515699658436,33.234204567638436,1097,147,4,
603306,1549,1549,1.0,1549,0,1.0,True,10,0.1649456558820385,0.5275621545675642,0.9767714923012811,1.8243522246678134,2.3038547401782985,4.622019413915239,15.019917552066564,96,750,5,
603486,1561,1561,1.0,1561,0,1.0,False,0,0.15950580808142323,0.5263646622176044,0.8289030649795998,1.792904086327607,2.371453937194395,4.515016063926581,22.04587987353157,109,963,2,
300759,1561,1561,1.0,1561,0,1.0,False,0,0.16983943411436545,0.5262739813703399,0.9861084205235955,1.9082676769643925,2.22773186375093,4.470999340121429,37.888948495448524,572,454,4,
002240,1561,1561,1.0,1561,0,1.0,False,0,0.15256449936435065,0.5252525252525286,1.0250543983756841,1.483602816436902,2.215448834531303,4.0591959266977895,40.40291511133057,0,948,6,
300570,1561,1561,1.0,1561,0,1.0,False,0,0.18040511794148603,0.5251147800030553,0.9390110156009792,3.3096550827830917,2.572941393383578,4.918490236469875,14.825533640596966,0,1025,3,
601799,1561,1561,1.0,1561,0,1.0,False,0,0.1718515951455724,0.5247883127958985,0.8507628344969769,1.6582675560073534,1.886096387358078,3.9628563419220386,12.920065578515805,557,696,8,
601001,1561,1561,1.0,1561,0,1.0,False,0,0.15850429183558612,0.5241954403785387,0.8701960999131942,1.7927170868347386,2.2918523500289134,4.694554628076075,20.37952181577064,230,924,9,
603939,1561,1561,1.0,1561,0,1.0,False,0,0.18845864932582498,0.5240883432352628,1.0956568928558987,3.002600243836684,2.571030300078716,5.32257256389207,30.84692644508662,638,488,7,
300457,1561,1561,1.0,1561,0,1.0,False,0,0.1692114908024315,0.523914379443946,1.1147517654010297,2.985837824841475,2.4984740801781644,4.488495217387955,19.248895499827544,705,84,4,
002085,1561,1561,1.0,1561,0,1.0,False,0,0.15995047725807837,0.523594716456266,0.9387406397750074,5.951755424364514,2.871410815567692,5.928604922945791,36.44331485620207,949,154,28,
002176,1549,1549,1.0,1549,0,1.0,False,0,0.14486053396909335,0.5230134102497485,0.9210392413846339,2.6755852842809347,2.451438700899639,4.427778036073037,25.55447560179862,0,0,7,
300604,1551,1551,1.0,1551,0,1.0,False,0,0.16304391265950638,0.5227119927837365,0.8732319241445574,2.1244173538902844,2.0921909486640566,3.9402456240645534,17.388921540182167,602,460,8,
603806,1561,1561,1.0,1561,0,1.0,False,0,0.16283632117599126,0.5208490638900609,0.8838902572576894,1.8994413407821265,2.011604665328722,3.8694610290870846,24.24727532489368,757,463,3,
000767,1561,1561,1.0,1561,0,1.0,False,0,0.19502523028482335,0.520833333333337,0.890476190476193,2.7568922305764465,2.8010228445518006,5.623963043690427,26.97791822420903,0,0,24,
002897,1561,1561,1.0,1561,0,1.0,False,0,0.16165969237723388,0.5199119674002883,1.0361998630513594,2.196686187220087,2.351249406772602,4.694697108500967,11.340885185090166,680,477,8,
601975,1561,1561,1.0,1561,0,1.0,False,0,0.18408259371192606,0.5195090761592525,0.8091319865367743,1.9999721590829855,2.550749676764172,5.176471814052064,12.34122640332751,1414,0,7,
603009,1561,1561,1.0,1561,0,1.0,False,0,0.17163996593966357,0.5190248027234112,0.9299415277150349,3.1731673867690824,2.823390254796255,5.60227384102715,13.072606624817883,899,254,7,
300179,1561,1561,1.0,1561,0,1.0,False,0,0.18281186305688216,0.5172218996525202,0.9358704526626909,3.9386843906561997,2.788240478561831,5.394819495251824,21.15058215158149,1019,246,18,
002015,1561,1561,1.0,1561,0,1.0,False,0,0.16270560410572635,0.5161349049342179,1.0436830578432175,2.2529277551666893,2.572238020280815,5.1935585241168365,15.992361828651468,369,798,12,
