date,002270.SZ,002311.SZ,002714.SZ,600096.SH,600276.SH,600312.SH,600487.SH,600522.SH,601899.SH,601985.SH,603308.SH
2021-11-29,9.57020427,62.9706429,50.5976365,19.71806276,50.28114312,8.60535,15.3619122,17.03259495,9.4539645,6.29436225,20.4693843
2021-11-30,10.04005926,61.35453984,48.6480028,20.21693313,49.37570856,8.4428045,15.92228384,17.72916606,9.3617307,6.27598455,21.76933572
2021-12-01,9.73506567,61.19197326,48.14666842,21.46833677,49.700484,8.3854355,15.57446696,17.15664186,9.35250732,6.5240835,22.18648431
2021-12-02,9.35588445,61.02940668,48.49945928,20.79190237,48.28328208,8.2133285,15.52615906,16.08793002,9.26027352,6.45976155,21.36188826
2021-12-03,9.17453691,65.1222594,49.50212804,20.293032,48.4210656,8.4236815,14.48270842,15.56311617,9.33406056,6.615972,22.75885098
2021-12-06,9.14156463,64.90231638,47.91456917,20.20002227,48.49979904,8.1750825,14.31846156,15.41044305,9.38017746,6.49651695,24.08790579
2021-12-07,8.28428535,66.05940792,45.46360109,19.31220212,49.38555024,7.802184,14.40541578,15.267312,9.4539645,6.55165005,23.3797233
2021-12-08,8.53157745,66.1741608,47.37609891,19.55740959,49.56270048,8.0794675,14.49237,15.6489948,9.5000814,6.5057058,23.3797233
2021-12-09,8.29252842,66.56623314,47.55249434,19.49822158,50.57639352,7.763938,14.62763212,15.86846241,9.55542168,6.5057058,22.97227584
2021-12-10,8.22658386,66.7001115,47.30182715,20.27612114,50.44845168,7.515339,14.61797054,16.27877142,9.46318788,6.3403065,22.97227584
2021-12-13,8.39968833,65.65777284,46.53125764,20.23384399,50.192568,7.8308685,14.64695528,16.93717425,9.57386844,6.62516085,23.282712
2021-12-14,8.72941113,65.82033942,46.31772633,19.65041932,50.192568,8.0220985,15.13969586,16.83221148,9.35250732,6.615972,23.70956172
2021-12-15,9.13332156,65.7916512,45.54715682,19.447489,49.2084,8.662719,14.9271411,17.28068877,9.2694969,6.68029395,22.54542612
2021-12-16,9.10859235,65.15094762,44.33095675,19.63350846,49.43475864,8.6340345,15.04308006,17.07076323,9.32483718,6.88244865,22.75885098
2021-12-17,8.77886955,64.38592842,43.96888192,18.89788605,48.99188304,9.0929865,14.70492476,17.57649294,9.38017746,6.9651483,22.59393177
2021-12-20,8.88602946,64.8353772,42.97549713,17.02078059,49.09029984,8.930441,13.78707466,15.82075206,9.18648648,6.73542705,21.8275425
2021-12-21,8.76238341,64.71106158,43.04048492,17.05460231,49.24776672,8.7487725,14.32812314,16.53640731,9.21415662,7.1121699,21.55591086
2021-12-22,8.43266061,66.0785334,44.62804379,17.09687946,48.87378288,8.9400025,14.35710788,16.5077811,9.19570986,7.13973645,21.39099165
2021-12-23,8.49860517,67.96239318,46.54982558,16.95313715,48.62774088,9.7622915,14.3474463,16.44098661,9.25105014,7.39702425,21.50740521
2021-12-24,8.29252842,71.3858541,48.53659516,16.09913872,49.32650016,8.9973715,13.95132152,15.24822786,8.93745522,7.58080125,22.2155877
2021-12-27,8.0782086,72.2943144,49.1122013,16.08222786,49.61190888,8.777457,13.74842834,15.1718913,8.83599804,7.76457825,22.07007075
2021-12-28,8.26779921,71.242413,48.60158295,16.5726428,49.37570856,8.758334,13.80639782,15.76349964,8.95590198,7.70944515,21.28427922
2021-12-29,8.19361158,69.11948472,47.84029741,16.50499936,48.93283296,8.5384195,14.08658364,15.88754655,8.87289156,7.37864655,21.342486
2021-12-30,8.21834079,68.62222224,48.40661958,16.31052447,49.21824168,8.777457,13.97064468,15.97342518,8.89133832,7.74620055,21.65292216
2021-12-31,8.16888237,70.0948842,49.53926392,16.58955366,49.90715928,8.6914035,14.60830896,16.18335072,8.9466786,7.6267455,21.65292216
2022-01-04,7.88037492,71.72055,53.6613466,16.51345479,49.59222552,8.3280665,15.10104954,15.73487343,9.05735916,7.4981016,20.77011933
2022-01-05,7.52592291,70.22876256,53.83774203,15.91311926,50.11383456,8.089029,14.90781794,15.06692853,9.01124226,6.983526,20.51788995
2022-01-06,7.56713826,68.88041622,52.63082593,16.35280162,49.31665848,8.2324515,14.76289424,15.31502235,8.91900846,7.08460335,20.72161368
2022-01-07,7.418763,67.8476403,52.24089919,15.88775297,50.07446784,8.1368365,14.76289424,14.67570366,8.64230706,6.82731555,20.22685605
2022-01-10,7.38579072,67.97195592,55.03537416,15.96385184,50.31066816,8.2515745,14.80154056,14.15088981,8.6699772,6.7813713,19.58658147
2022-01-11,7.22092932,67.895454,52.56583814,17.56192811,49.38555024,8.0029755,14.6372937,13.88371185,8.69764734,6.82731555,19.55747808
2022-01-12,7.44349221,68.6604732,53.1971481,17.27444349,48.80489112,8.8061415,14.50203158,14.09363739,9.23260338,6.82731555,19.50897243
2022-01-13,7.30336002,66.93918,51.29393425,16.54727651,46.72829664,8.930441,14.2991384,13.31118765,9.27872028,6.6527274,19.3052487
2022-01-14,7.3363323,65.7438375,51.7117129,16.15832673,45.9114372,8.9782485,14.31846156,13.8360015,9.05735916,6.77218245,19.51867356
2022-01-17,7.46822142,66.461043,51.990232,16.28515818,45.67523688,8.9400025,14.84018688,13.88371185,8.92823184,6.8548821,19.7903052
2022-01-18,7.40227686,66.92005452,51.8045526,16.04840614,45.47840328,9.4180775,14.84984846,14.05546911,9.16803972,6.77218245,19.62538599
2022-01-19,7.21268625,66.88180356,50.62548841,15.65945636,45.00600264,9.274655,14.84018688,14.04592704,9.12192282,6.6343497,19.40226
2022-01-20,6.97363722,68.91866718,53.1043084,15.23668486,44.96663592,8.873072,14.47304684,13.69287045,9.33406056,6.80893785,19.14032949
2022-01-21,6.84999117,68.8039143,51.061835,14.98302196,44.22850992,8.815703,14.09624522,13.49248698,9.47241126,6.73542705,18.7231809
2022-01-24,6.90769266,69.91319214,49.96632654,15.54953577,42.60463272,8.8061415,14.06726048,13.88371185,9.49085802,6.9283929,18.0441018
2022-01-25,6.55324065,67.6085718,48.276644,14.89001223,42.14207376,8.108152,12.92719404,13.41615042,9.32483718,6.5975943,18.30603231
2022-01-26,6.70985898,67.39819152,50.45837695,15.12676427,41.42363112,8.471489,13.3812883,14.76158229,9.38940084,6.615972,18.7231809
2022-01-27,6.58621293,66.54710766,49.31644864,14.97456653,40.43946312,8.3089435,13.02380984,15.25776993,9.14036958,6.5792166,18.11200971
2022-01-28,6.52026837,68.7082869,50.68119223,14.22203326,40.3016796,7.9647295,13.56485832,15.85892034,9.00201888,6.47813925,18.78138768
2022-02-07,6.70161591,68.00064414,51.27536631,14.99147739,40.48867152,8.41412,13.65181254,15.5535741,9.4539645,6.6894828,18.86869785
2022-02-08,6.74283126,66.67142328,51.7117129,15.12676427,41.05948896,8.509735,13.78707466,15.80166792,9.5461983,6.95595945,18.78138768
2022-02-09,6.90769266,65.78208846,54.47833596,15.44807061,41.34489768,8.739211,13.95132152,16.24060314,9.94280364,7.10298105,18.7231809
2022-02-10,6.80877582,67.417317,57.20782314,15.54108034,40.91186376,8.700965,13.70012044,15.40090098,10.33940898,7.12135875,18.432147
2022-02-11,6.49553916,65.57170818,56.3536979,15.60026835,40.60677168,8.280259,13.2846725,15.267312,10.20105828,7.06622565,17.96649276
2022-02-14,6.55324065,63.8312895,54.94253446,15.51571405,39.120678,8.0985905,13.15907196,15.00013404,10.20105828,6.8181267,17.1710001
2022-02-15,6.71810205,64.32855198,54.94253446,15.83702039,40.5477216,8.261136,13.6228278,16.49823903,10.0534842,6.5792166,17.68515999
2022-02-16,7.21268625,64.39549116,54.07912525,16.37816791,39.92769576,8.146398,13.7677515,16.36465005,10.08115434,6.5975943,17.54934417
2022-02-17,7.16322783,65.1222594,55.3324612,18.01852133,39.96706248,8.0794675,13.87402888,17.29023084,10.39474926,6.51489465,17.34562044
2022-02-18,7.09728327,65.10313392,55.69453603,18.37364939,40.31152128,8.1177135,14.16387628,17.12801565,10.35785574,6.58840545,17.5590453
2022-02-21,7.27863081,63.93647964,55.26747341,17.71412585,40.28199624,8.2706975,14.56966264,17.49061431,10.25639856,6.615972,17.24860914
2022-02-22,7.16322783,63.75478758,54.34836038,18.8556089,39.47497848,7.974291,14.31846156,17.22343635,10.3301856,6.4873281,17.05458654
2022-02-23,7.23741546,63.7356621,53.30855574,20.74116979,40.2524712,8.1750825,14.6372937,17.88183918,10.07193096,6.4505727,17.38442496
2022-02-24,7.36930458,62.47338042,52.5472702,20.5466949,39.05178624,7.897799,14.40541578,17.15664186,10.145718,6.3954396,17.19040236
2022-02-25,7.32808923,62.8272018,53.1043084,20.79190237,39.47497848,7.955168,14.31846156,17.6528295,10.0996011,6.6527274,17.53964304
2022-02-28,7.21268625,62.99933112,52.99290076,21.85728655,39.44545344,8.0029755,14.27981524,17.85321297,10.34863236,6.799749,17.02548315
2022-03-01,7.24565853,63.42965442,56.27014217,21.02019898,40.40993808,8.012537,14.57932422,18.80741997,10.2840687,6.8732598,16.95757524
2022-03-02,7.20444318,63.46790538,55.41601693,20.79190237,39.96706248,8.1942055,14.52135474,18.12039093,10.5146532,6.8548821,16.84116168
2022-03-03,7.09728327,62.84632728,54.54332375,20.0393691,39.5143452,8.108152,14.27981524,16.93717425,10.94815206,7.1305476,16.46281761
2022-03-04,6.87472038,63.6878484,54.53403978,19.34602384,39.15020304,7.8499915,14.1059068,17.00396874,10.68067404,7.13973645,16.3949097
2022-03-07,6.69337284,60.26438748,53.15072825,19.81952792,36.9555084,7.5631465,13.48756568,16.48869696,10.91125854,7.10298105,15.7158306
2022-03-08,6.52026837,57.73026138,50.56050062,20.22538856,36.09928224,7.3719165,12.98516352,16.68908043,10.52387658,6.8548821,14.91063681
2022-03-09,6.36365004,57.31906356,50.73689605,19.5320433,35.46941472,7.4675315,12.45377662,16.85129562,10.39474926,7.167303,14.41587918
2022-03-10,6.54499758,57.9502044,50.80188384,20.56360576,35.59735656,7.5631465,12.7049777,16.5077811,10.12727124,7.5716124,14.96884359
2022-03-11,6.48729609,58.29446304,51.65600908,22.10249402,37.02440016,7.534462,13.41993462,17.78641848,10.12727124,7.52566815,15.29868201
2022-03-14,6.17405943,56.09503284,48.58301501,20.9694664,36.8078832,7.171125,13.2846725,17.22343635,9.6384321,7.2408138,14.53229274
2022-03-15,5.76190593,53.5991577,45.69570034,20.01400281,35.55798984,6.69305,12.37648398,16.5077811,8.8083279,6.77218245,13.4845707
2022-03-16,5.95973961,53.58003222,46.33629427,21.28231731,36.15833232,6.807788,12.88854772,18.15855921,9.33406056,7.3143246,13.76590347
2022-03-17,6.07514259,54.8423139,49.25146085,20.19156684,36.82756656,6.941649,13.46824252,18.129933,9.5000814,7.2040584,14.31886788
2022-03-18,6.09162873,55.44476652,50.7833159,19.71806276,36.9063,6.9703335,13.59384306,17.76733434,9.80445294,7.37864655,14.21215545
2022-03-21,6.05041338,55.44476652,50.99684721,19.92944851,36.7094664,6.9320875,13.2363646,17.28068877,10.145718,7.34189115,14.17335093
2022-03-22,6.0174411,55.24394898,52.14805949,19.56586502,36.35516592,6.8938415,13.21704144,17.175726,10.4224194,7.2959469,13.98902946
2022-03-23,6.11635794,55.463892,51.70242893,20.06473539,36.76851648,7.228494,13.48756568,17.41427775,10.45931292,7.23162495,14.14424754
2022-03-24,5.89379505,54.4119906,51.05255103,21.12166414,37.04408352,7.0085795,13.00448668,17.15664186,10.80057798,7.0570368,13.82411025
2022-03-25,5.87730891,53.82866346,51.01541515,20.97792183,35.79419016,6.865157,12.52140768,16.36465005,10.62533376,6.82731555,13.79500686
2022-03-28,5.79487821,53.34096372,50.63477238,21.23158473,35.3316312,6.999018,12.64700822,15.82075206,10.66222728,7.01109255,13.1935368
2022-03-29,5.67947523,52.89151494,52.87220915,22.9142153,35.35131456,6.903403,12.59870032,15.61082652,10.68989742,7.34189115,13.25174358
2022-03-30,5.83609356,54.05816922,53.24356795,22.79583928,36.82756656,7.591831,12.8015935,16.72724871,10.56999348,7.35108,13.73680008
2022-03-31,5.71244751,52.4994426,52.78865342,21.43451505,36.23706576,7.6587615,12.53106926,16.221519,10.45931292,7.45215735,13.62038652
2022-04-01,5.64650295,51.88742724,53.30855574,21.68817795,36.19769904,7.45797,12.45377662,16.20243486,10.5607701,7.34189115,13.49427183
2022-04-06,5.69596137,51.18934722,52.03665185,22.51681009,35.67609,7.496216,12.21223712,15.31502235,10.6991208,7.4429685,13.21293906
2022-04-07,5.44866927,51.18934722,50.23556167,23.35389766,34.76081376,7.1424405,11.74848128,15.05738646,10.63455714,7.4613462,12.69877917
2022-04-08,5.42394006,51.2562864,49.86420287,24.49538071,33.39282024,7.1806865,11.57457284,15.19097544,11.0219391,7.43377965,12.58236561
2022-04-11,5.39921085,51.53360586,50.7833159,24.33472754,32.2807104,6.7408575,11.13980174,14.19860016,10.77290784,7.32351345,11.8353786
2022-04-12,5.56407225,55.6073331,51.2475144,24.25862867,33.13693656,6.88428,11.38134124,14.4085257,10.77290784,7.34189115,11.9323899
2022-04-13,5.57231532,55.6073331,49.70637538,23.36235309,33.10741152,6.769542,11.04318594,14.20814223,11.55689514,7.2224361,11.41823001
2022-04-14,5.63825988,58.9064784,49.43714025,24.86741963,33.28456176,6.8364725,11.03352436,14.27493672,11.75058612,7.0570368,11.61225261
2022-04-15,5.43218313,56.898303,48.68513868,23.5060954,33.55028712,6.865157,10.81130802,13.82645943,11.18795994,7.0019037,11.77717182
2022-04-18,5.56407225,56.47754244,50.99684721,23.82740174,33.42234528,7.0659485,11.0625091,14.84746092,11.08650276,7.0202814,11.99059668
2022-04-19,5.64650295,58.1892729,53.33640765,24.20789609,32.58580248,7.0085795,11.00453962,14.5993671,11.068056,7.34189115,12.48535431
2022-04-20,5.55582918,59.03079402,53.03932061,23.15096734,33.77664576,6.865157,10.80164644,14.03638497,10.55154672,7.2408138,12.45625092
2022-04-21,5.23434945,57.67288494,51.97166406,20.83417952,32.64485256,6.520943,10.49247588,13.82645943,10.15494138,6.79056015,11.67045939
2022-04-22,5.17664796,57.67288494,51.061835,20.2084777,32.477544,6.367959,10.3378906,14.03638497,10.45008954,6.95595945,11.42793114
2022-04-25,4.70679297,56.98436766,49.16790512,18.18762993,29.2297896,5.794269,9.52631788,13.6451601,9.79522956,6.7078605,10.2831978
2022-04-26,4.55841771,59.03079402,47.45037067,17.12224575,27.30082032,5.8420765,9.25579364,13.90279599,9.44474112,6.36787305,9.37129158
2022-04-27,4.83043902,61.4884182,50.61620444,18.83869804,27.61575408,6.2054135,9.63259526,14.68524573,10.04426082,6.57002775,10.07947407
2022-04-28,4.82219595,58.92560388,49.8549189,19.73497362,27.9995796,6.1480445,9.38139418,14.6947878,9.9612504,6.58840545,10.7682543
2022-04-29,5.0282727,58.98298032,48.49017531,20.16620055,29.01327264,6.31059,9.7581958,15.60128445,10.21028166,6.55165005,11.63165487
2022-05-05,5.02002963,60.46520502,48.49945928,21.14703043,29.21010624,6.3201515,9.81616528,15.13372302,9.99814392,6.615972,12.00029781
2022-05-06,4.96232814,60.8668401,47.7196058,21.01174355,28.87548912,6.214975,9.57462578,14.64707745,9.28794366,6.4505727,12.2234238
2022-05-09,5.10246033,58.29446304,47.8124455,21.16394129,28.8361224,6.31059,9.5649642,14.58982503,9.0389124,6.40462845,12.73758369
2022-05-10,5.28380787,60.0540072,47.94242108,20.94410011,28.92469752,6.444451,9.71954948,15.32456442,8.88211494,6.45976155,12.96070968
2022-05-11,5.20137717,60.0540072,47.82172947,21.10475328,29.4758316,6.387082,9.8548116,15.4581534,9.0389124,6.4505727,12.76668708
2022-05-12,5.45691234,60.4365168,46.70765307,20.36913087,29.55456504,6.3775205,9.9514274,15.76349964,8.78988114,6.47813925,12.79579047
2022-05-13,5.43218313,61.13459682,45.75140416,21.57825736,29.50535664,6.367959,10.06736636,15.79212585,8.78988114,6.58840545,12.98981307
2022-05-16,5.38272471,60.0061935,47.61748213,22.17859289,28.96406424,6.31059,9.9514274,15.3627327,8.9466786,6.432195,12.81519273
2022-05-17,5.71244751,59.88187788,47.03259202,22.77892842,28.99358928,6.3392745,10.05770478,15.76349964,9.19570986,6.42300615,12.87339951
2022-05-18,5.53934304,59.98706802,46.36414618,22.00948429,28.91485584,6.3966435,9.94176582,15.23868579,9.02968902,6.4505727,13.01891646
2022-05-19,5.56407225,60.0061935,45.10152626,21.86574198,28.786914,6.50182,10.52146062,16.36465005,8.96512536,6.3770619,13.11592776
2022-05-20,5.65474602,59.98706802,45.25935375,22.08558316,29.76124032,6.750419,11.02386278,16.67953836,9.24182676,6.60678315,13.43606505
2022-05-23,5.6463308,59.02123128,46.27130648,23.51455083,29.6234568,6.7599805,11.26540228,17.12801565,9.23260338,6.5975943,13.06742211
2022-05-24,5.3938868,58.40921592,45.06439038,21.85728655,28.15704648,6.4157665,10.61807642,16.24060314,8.95590198,6.44138385,12.30103284
2022-05-25,5.595842,58.21796112,46.57767749,22.28005805,28.47198024,7.0085795,11.07217068,17.11847358,9.1311462,6.57002775,12.53385996
2022-05-26,5.6295012,57.6155085,46.28987442,22.44916665,28.58023872,6.903403,11.7388197,17.32839912,9.09425268,6.7629936,12.68907804
2022-05-27,5.5621828,57.91195344,45.77925607,22.7451067,29.30852304,6.807788,11.61321916,16.94671632,9.15881634,6.6894828,12.68907804
2022-05-30,6.1175596,57.34775178,45.63071255,22.65209697,29.23963128,7.152002,11.72915812,17.0803053,9.32483718,6.66191625,12.84429612
2022-05-31,6.4289072,57.26168712,47.51535846,22.9142153,29.83997376,7.2954245,11.84509708,17.50969845,9.27872028,6.6711051,12.96070968
2022-06-01,6.8075732,58.70566086,46.55910955,23.38771938,29.50535664,7.4484085,12.16392922,17.47153017,9.09425268,6.57002775,14.2606611
2022-06-02,6.7150104,58.03626906,46.36414618,22.7451067,29.36757312,7.362355,12.8015935,18.39711096,9.10347606,6.47813925,14.2606611
2022-06-06,6.6308624,57.06086958,45.81639195,23.54837255,30.04664904,7.381478,12.78227034,18.65474685,9.5923152,6.40462845,15.521808
2022-06-07,6.5382996,58.1414592,46.83762865,23.69211486,30.69619992,7.285863,12.37648398,18.05359644,9.5000814,6.42300615,15.38599218
2022-06-08,6.6308624,58.39965318,46.77264086,25.08726081,31.58195112,7.132879,12.35716082,17.99634402,9.53697492,6.3586842,15.01734924
2022-06-09,6.479396,57.4242537,48.32146833,25.35783457,30.4599996,7.132879,12.26054502,17.60511915,9.48163464,6.42300615,14.65840743
2022-06-10,6.52147,57.4242537,48.12553266,26.49086219,31.06034208,7.1615635,12.35716082,17.82458676,9.58511141,6.4138173,15.06585489
2022-06-13,6.5467144,57.0417441,50.00091693,27.86909728,30.8044584,7.209371,12.78227034,18.09176472,9.51926668,6.22085145,14.919392
2022-06-14,6.5046404,57.31906356,50.6633661,29.27269866,31.11939216,7.26674,12.5117461,17.48107224,9.41579639,6.27598455,14.714348
2022-06-15,6.4457368,57.22343616,50.02890774,26.44858504,32.0838768,7.190248,12.44411504,17.175726,9.38757722,6.3586842,14.616708
2022-06-16,6.4625664,55.4160783,51.27916392,25.83133865,32.09371848,7.209371,12.92719404,17.87229711,9.3123261,6.29436225,14.616708
2022-06-17,6.858062,55.0813824,51.17653095,26.73606966,32.84168616,7.4292855,13.65181254,19.49444901,9.29351332,6.25760685,14.665528
2022-06-20,7.2703872,56.2289112,52.18420011,25.15490425,32.93026128,7.400601,13.7677515,19.87613181,9.02072801,6.2300403,15.270896
2022-06-21,7.0600172,57.4242537,52.0629066,25.37474543,32.48738568,7.3527935,13.65181254,19.77116904,8.87022577,6.33111765,15.075616
2022-06-22,7.3377056,57.9502044,53.41579575,25.6199529,32.12324352,7.438847,13.54553516,19.42765452,8.70091075,6.1932849,14.811988
2022-06-23,7.3461204,58.2849003,53.45311683,25.06189452,32.40865224,7.515339,14.009291,19.7520849,8.7479427,6.18409605,15.446648
2022-06-24,7.6238088,57.03218136,53.0892363,24.86741963,32.98931136,7.5440235,14.53101632,21.31698438,8.6538788,6.1565295,16.227768
2022-06-27,7.5901496,58.5239688,54.65672166,25.41702258,34.99701408,7.744815,14.37643104,21.5650782,8.73853631,6.16571835,16.120364
2022-06-28,7.405024,57.60594576,54.40480437,26.91363369,35.09543088,7.993414,14.36676946,21.946761,8.80438104,6.3219288,16.637856
2022-06-29,6.9674544,56.2767249,51.19519149,26.40630789,34.95764736,7.71546615,13.4779041,21.22156368,8.6538788,6.25760685,15.710276
2022-06-30,7.026358,57.38600274,51.56840229,26.61769364,36.50279112,7.64837514,14.04793732,22.0421817,8.77616187,6.3035511,15.895792
2022-07-01,6.9758692,55.56908214,52.24018173,27.8183647,38.32350192,7.72505058,13.66147412,22.29027552,8.90785133,6.40462845,16.042252
2022-07-04,6.9085508,59.13598416,57.46513293,28.25804706,40.51819656,7.94549247,13.7194436,22.89142593,8.80438104,6.55165005,16.725732
2022-07-05,6.9085508,58.54309428,59.2472145,30.48182515,40.02420408,8.1467655,13.74842834,22.67195832,8.79497465,6.57002775,16.510924
2022-07-06,6.8244028,57.70157316,57.09192213,27.60697895,38.94727536,8.08925892,14.38609262,22.83417351,8.50337656,6.3586842,16.462104
2022-07-07,7.0768468,59.436734,58.10892156,27.74226583,38.1865092,8.39596068,15.34258904,23.1872301,8.50337656,6.36787305,16.510924
2022-07-08,6.900136,59.17789661,58.63141668,26.58387192,37.9889076,8.23302537,15.51727164,23.4734922,8.53159573,6.27598455,16.442576
2022-07-11,6.773914,60.395391,60.77737878,25.71296263,37.61346456,8.32886967,14.91560132,22.33798587,8.51278295,6.3403065,16.188712
2022-07-12,6.7823288,58.72732782,59.2472145,24.65603388,36.42785496,8.45346726,15.25525392,22.74829488,8.39049988,6.3954396,15.846972
2022-07-13,6.984284,58.22882618,59.61109503,25.31555742,36.53653584,8.57806485,15.9636722,23.45440806,8.23059125,6.3770619,15.944612
2022-07-14,7.2198984,58.10420077,59.30319612,25.07034995,38.06794824,8.44388283,16.61386432,25.44870069,8.10830818,6.14734065,16.462104
2022-07-15,7.194654,56.76208097,58.3141875,25.00270651,36.79341792,8.38637625,16.41977712,25.01930754,7.87314843,6.015744,16.218004
2022-07-18,7.2283132,56.10060764,57.9409767,25.43393344,37.47514344,8.34803853,17.31257824,25.10518617,8.34346793,6.0909408,16.071544
2022-07-19,6.9674544,56.12936735,57.57709617,26.06809069,37.18862112,8.19468765,17.1281954,25.03839168,8.22118486,6.062742,16.01296
2022-07-20,7.36295,58.8615398,55.90697784,25.65377462,37.56406416,8.3384541,17.94336164,25.68725244,8.26821681,6.062742,16.676912
2022-07-21,7.5228312,60.1077939,55.85099622,24.12334179,38.2359096,8.15634993,17.24464772,24.69487716,8.15534013,5.921748,16.315644
2022-07-22,7.4639276,60.18448646,54.8619876,23.1678782,38.532312,8.15634993,17.01174308,24.22731573,8.15534013,5.8559508,16.139892
2022-07-25,7.194654,59.80102366,54.13422654,23.10869019,38.01854784,7.89757032,16.07042016,22.58607969,8.19296569,5.8371516,15.602872
2022-07-26,7.36295,59.44632057,54.22752924,23.37926395,35.73624936,8.06050563,16.62356868,22.8055473,8.38109349,5.8089528,16.032488
2022-07-27,7.3040464,59.69557139,54.16221735,22.76201756,35.79552984,8.03175234,16.47800328,22.74829488,8.28702959,5.8465512,16.25706
2022-07-28,7.1694096,60.11738047,54.3021714,22.59290896,35.6670888,7.90715475,15.20673212,21.44103129,8.43753183,5.827752,16.755024
2022-07-29,7.5649052,62.95500519,55.6084092,22.04330601,34.86680232,8.22344094,15.17761904,21.946761,8.39990627,5.7995532,17.350628
2022-08-01,7.57332,62.42774384,54.83399679,22.95649245,34.75812144,8.04133677,15.50756728,21.96584514,8.31524876,5.6773584,16.784316
2022-08-02,6.9674544,61.65123167,54.18087789,21.84037569,33.7898736,7.61962185,15.16791468,21.67958304,8.0894954,5.5175652,16.559744
2022-08-03,6.9337952,59.02451149,52.92129144,21.77273225,34.2838776,7.65795957,15.20673212,21.4696575,7.98602511,5.4799668,16.8429
2022-08-04,7.1273356,58.60270241,54.06891465,22.0686723,36.26977368,8.12759664,15.32318444,21.12614298,8.04246345,5.6773584,16.715968
2022-08-05,6.8917212,58.2863456,54.49810707,22.21241461,37.57394424,7.82089488,15.16791468,21.54788928,8.29643598,5.7243564,16.803844
2022-08-08,7.0768468,58.41097101,53.99427249,22.36461235,37.63322472,8.08925892,15.284367,21.86420616,8.20237208,5.7431556,17.409212
2022-08-09,6.8412324,56.82918696,52.40812659,23.21015535,36.88233864,8.00299905,15.8181068,22.87066896,8.26821681,5.780754,17.663076
2022-08-10,6.984284,56.63745556,52.02558552,22.829661,36.4080948,8.06050563,15.80840244,22.49683992,8.31524876,5.7431556,17.467796
2022-08-11,7.0431876,56.76208097,52.48276875,23.64983771,36.98113944,8.29053195,16.1092376,22.72688856,8.49397017,5.87475,18.141512
2022-08-12,7.7500308,56.58952271,52.01625525,23.47227368,36.99101952,8.20427208,15.68224576,22.15176696,8.64447241,5.921748,17.389684
2022-08-15,7.5396608,55.99515537,52.21219092,23.64138228,36.4574952,8.40554511,16.29362044,23.41703448,8.50337656,6.0251436,17.946232
2022-08-16,8.0024748,56.560763,53.5557498,22.93112616,36.0128916,8.47263612,16.62356868,24.04008288,8.49397017,6.0251436,18.11222
2022-08-17,7.825764,55.9855688,53.7423552,22.35615692,36.19073304,8.625987,16.60415996,23.93464392,8.48456378,6.1003404,17.907176
2022-08-18,8.0277192,57.66321855,51.92295255,22.30542434,35.60780832,8.61640257,17.35139568,24.9698628,8.36228071,6.0345432,19.2839
2022-08-19,8.2212596,60.2995253,54.37681356,22.11094945,35.4694872,8.48222055,16.95351692,23.73335136,8.31524876,6.2319348,19.166732
2022-08-22,8.498948,60.02151477,54.87131787,23.12560105,34.61980032,8.44388283,16.38095968,23.9154732,8.51278295,6.2883324,20.104076
2022-08-23,8.583096,60.4912567,55.13256543,23.04950218,34.20483696,8.61640257,16.5459338,23.4362052,8.465751,6.2883324,20.055256
2022-08-24,8.7429772,60.03110134,55.27251948,22.17013746,34.06651584,8.25219423,15.80840244,22.87066896,8.35287432,6.2131356,18.610184
2022-08-25,7.867838,60.8747195,55.64573028,22.71974041,34.57039992,8.09884335,15.50756728,22.3818156,8.58803407,6.2789328,18.395376
2022-08-26,8.0445488,60.2995253,55.048593,23.18478906,34.35303816,8.07967449,15.83751552,22.64062032,8.60684685,6.1661376,19.020272
2022-08-29,7.9435712,59.27376231,54.8619876,23.01568046,33.81951384,8.18510322,16.0607158,22.92818112,8.48456378,6.2319348,19.47918
2022-08-30,7.699542,59.16831004,55.19787732,22.17859289,33.26622936,7.91673918,17.67163956,23.70459528,8.3716871,6.0909408,19.244844
2022-08-31,7.0011136,58.478077,54.69404274,22.4068895,34.24435728,7.49502426,16.33243788,21.33701136,8.2776232,5.9875452,18.25868
2022-09-01,6.8328176,58.17130676,54.7686849,21.79809854,33.92819472,7.39917996,17.70075264,22.4297424,8.13652735,5.9123484,18.50278
2022-09-02,7.0600172,57.9987485,55.048593,20.80881323,33.4934712,7.33208895,17.47755236,22.046328,8.01424428,5.9311476,18.5516
2022-09-05,6.9926988,57.1359572,56.03760162,21.16394129,33.32550984,7.35125781,18.25390116,23.33076624,8.08008901,6.10974,17.653312
2022-09-06,7.3292908,56.64704213,55.74836325,22.30542434,33.47371104,7.55253084,18.8264584,24.1551072,8.31524876,6.203736,18.561364
2022-09-07,7.405024,55.04608494,54.69404274,22.09403859,33.02910744,7.61003742,19.03995432,24.5385216,8.40931266,6.2601336,18.766408
2022-09-08,7.194654,55.3145089,54.4887768,21.69663338,33.32550984,7.56211527,18.7779366,24.5864484,8.52218934,6.2601336,19.62564
2022-09-09,7.0516024,55.00773866,54.5820795,22.0686723,34.36291824,7.52377755,18.61296248,23.8196196,8.64447241,6.2601336,19.166732
2022-09-13,6.984284,57.1359572,56.56009674,21.87419741,35.09404416,7.48543983,18.36064912,23.65666848,8.73853631,6.156738,18.932396
