date,hog_hk_cofco_joycome_open,hog_hk_cofco_joycome_high,hog_hk_cofco_joycome_low,hog_hk_cofco_joycome_close,hog_hk_cofco_joycome_volume,hog_hk_cofco_joycome_amount,hog_hk_cofco_joycome_amplitude,hog_hk_cofco_joycome_pct_chg,hog_hk_cofco_joycome_turnover,hog_hk_cofco_joycome_close_ret1,hog_hk_cofco_joycome_close_ret5,hog_hk_cofco_joycome_close_ret20,hog_hk_cofco_joycome_close_ma20_gap,hog_hk_cofco_joycome_close_z20,hog_hk_cofco_joycome_volume_ret1,hog_hk_cofco_joycome_volume_ret5,hog_hk_cofco_joycome_volume_ret20,hog_hk_cofco_joycome_volume_ma20_gap,hog_hk_cofco_joycome_volume_z20,hog_hk_cofco_joycome_amount_ret1,hog_hk_cofco_joycome_amount_ret5,hog_hk_cofco_joycome_amount_ret20,hog_hk_cofco_joycome_amount_ma20_gap,hog_hk_cofco_joycome_amount_z20
2025-05-23,1.45,1.46,1.43,1.43,20931000.0,30164749.0,,,,-0.00694444444444442,-0.027210884353741527,-0.027210884353741527,-0.02555366269165249,-2.3174561517009367,-0.31980371766541016,0.2834805003679175,-0.35033211248370477,0.16308774262303571,0.4476187355753977,-0.325455441561459,0.25859353453473366,-0.3632130176259417,0.1427830392643783,0.39340414574145255
2025-05-26,1.43,1.45,1.43,1.44,23386000.0,33665680.0,,,,0.006993006993007089,-0.006896551724137945,-0.027027027027027084,-0.017400204708290734,-1.4009386391579062,0.11729014380583824,0.7339660413731741,0.0425285306704708,0.34157786646639177,1.045029789939151,0.11606033917272107,0.7134091598484555,0.015135235505260747,0.31838256222806427,0.981636147214886
2025-05-27,1.44,1.46,1.43,1.46,11715000.0,16956826.0,,,,0.01388888888888884,0.006896551724137945,-0.006802721088435382,-0.0023915271609156186,-0.18701257706870553,-0.4990592662276576,-0.04600977198697065,-0.30143508429737575,-0.32978297568950077,-1.0032783149516031,-0.49631713959141777,-0.0522491776890337,-0.3171434905371837,-0.33660530164920643,-1.0357073286644694
2025-05-28,1.46,1.47,1.45,1.45,9239000.0,13486268.0,,,,-0.006849315068493178,-0.020270270270270285,-0.006849315068493178,-0.008885850991114053,-0.6964519489665227,-0.21135296628254374,-0.5685331340774296,-0.6516214177978884,-0.46368007073687767,-1.3566337955441505,-0.20467026081414053,-0.5712809055628741,-0.6502332013283405,-0.4641272210921056,-1.3697923638454768
2025-05-29,1.45,1.46,1.44,1.46,18312000.0,26541910.0,,,,0.006896551724137945,0.01388888888888884,0.01388888888888884,-0.0017094017094017033,-0.13239212694381525,0.9820326875202945,-0.40491355777979987,-0.11141304347826086,0.11913699820957646,0.34093327164255643,0.9680692983410977,-0.4064694202804241,-0.11092654282838332,0.10992063892069348,0.31689276976753833
2025-05-30,1.45,1.51,1.45,1.5,54363000.0,81092683.0,,,,0.027397260273972712,0.04895104895104896,0.027397260273972712,0.024940211820977165,2.0116666120265596,1.9687090432503278,1.5972481009029669,4.17841493617832,2.345866716297977,6.745164408779864,2.055269308049044,1.688326131936321,4.319748906187833,2.414750341109492,6.991110585094336
2025-06-02,1.5,1.5,1.41,1.43,17161000.0,24641205.0,,,,-0.046666666666666745,-0.00694444444444442,-0.00694444444444442,-0.024223814397816512,-1.78739004569313,-0.6843257362544377,-0.2661848969468913,1.6889689752428705,-0.06941347942184228,-0.1270008631743993,-0.6961352851033429,-0.2680615689331093,1.6808701957624956,-0.08871998591653063,-0.1598838871329825
2025-06-03,1.46,1.52,1.46,1.5,36273000.0,54246120.0,,,,0.04895104895104896,0.027397260273972712,0.020408163265306145,0.023890784982935065,1.695127366930659,1.1136880135190257,2.0962868117797697,0.7726988831014729,0.9111161596981414,1.7863404670806824,1.2014394182427361,2.19907275099715,0.8143274761872972,0.9504084245117861,1.8326160833347225
2025-06-04,1.5,1.52,1.48,1.51,22342000.0,33506210.0,,,,0.006666666666666599,0.04137931034482767,0.01342281879194629,0.02966246164336872,1.970960160584634,-0.38405976897416816,1.418227080852906,0.163870848364017,0.13006426677811866,0.24666024067762074,-0.38232983299082035,1.4844686461814343,0.18000167141790513,0.15418992144329002,0.2871245759110681
2025-06-05,1.51,1.51,1.49,1.5,16798020.0,25182568.0,,,,-0.0066225165562914245,0.027397260273972712,0.013513513513513598,0.022146507666098714,1.3775899742349644,-0.24814161668606216,-0.08267693315858449,0.0738362206737837,-0.15705777403119403,-0.29980176776768813,-0.24842087481693687,-0.05121492763708413,0.09237571741117923,-0.1401047890247803,-0.2626719590507236
2025-06-06,1.5,1.51,1.49,1.49,10110000.0,15165140.0,,,,-0.00666666666666671,-0.00666666666666671,0.006756756756756799,0.014640789921688713,0.8756241148864139,-0.3981433526094147,-0.8140279234037857,-0.17677780573421897,-0.49413561576674914,-0.9479482605433447,-0.3977921552718532,-0.8129900326518978,-0.15994350706859606,-0.4840402903893104,-0.9129825350463382
2025-06-09,1.5,1.56,1.5,1.55,43906000.0,67588089.0,,,,0.04026845637583887,0.08391608391608396,0.04729729729729737,0.055139550714772056,3.2530382820526973,3.342828882294758,1.5584756133092479,1.5178346140612455,1.2088798509472465,2.2855901332220387,3.4568061356505773,1.7428889536855037,1.620958848231489,1.310883079754697,2.441062529448674
2025-06-10,1.55,1.59,1.54,1.58,47149000.0,73725947.0,,,,0.019354838709677358,0.053333333333333455,0.0748299319727892,0.07300509337860794,3.4950292538667456,0.07386234227668198,0.2998373445813691,2.5727059180116694,1.223962951038509,2.2028262161041727,0.09081271701586346,0.35910083523024316,2.77076358554529,1.3526234372474741,2.373912061318415
2025-06-11,1.58,1.65,1.57,1.65,68660000.0,110445763.0,,,,0.04430379746835422,0.0927152317880795,0.11486486486486491,0.11637347767253048,4.408654885295122,0.45623449065727795,2.0731357980485186,2.6610856350645196,1.998509510186047,3.532778417489812,0.49805824806834975,2.296277406486738,3.00584055461095,2.2439722923944365,3.8278049768899107
2025-06-12,1.65,1.65,1.61,1.65,39420000.0,64350915.0,,,,0.0,0.09999999999999987,0.10738255033557031,0.10998990918264373,2.983648805791147,-0.42586658898922225,1.3467051473923712,1.9724377654325846,0.5523753546259136,0.8527596712599513,-0.4173527960506733,1.555375408893962,2.2646032097365874,0.6850118269717405,0.9993421695641119
2025-06-13,1.64,1.64,1.57,1.61,38127000.0,61021860.0,,,,-0.024242424242424176,0.08053691275167796,0.09523809523809534,0.07728337236533966,1.7528508810748398,-0.03280060882800606,2.7712166172106825,1.337932303164091,0.4279106248617339,0.6936002348887906,-0.05173283083853586,3.0238243761679744,1.5460751707658398,0.5096145507355749,0.7796603244603096
2025-06-16,1.61,1.62,1.58,1.6,19248000.0,30788384.0,,,,-0.006211180124223614,0.032258064516129004,0.10344827586206895,0.06560106560106571,1.3984947234006213,-0.49516090959162795,-0.5616088917232269,0.42715207236598207,-0.3074316064423973,-0.5187399895428465,-0.49545320316358765,-0.5444702690144116,0.5669696605721801,-0.2717098563359517,-0.43335737555464476
2025-06-17,1.6,1.63,1.58,1.6,17233000.0,27636894.0,,,,0.0,0.012658227848101333,0.10344827586206895,0.06030483764082195,1.2532210445981893,-0.10468620116375726,-0.6344991410210185,0.40333876221498377,-0.38629465954560016,-0.6672477411663963,-0.10235970812888395,-0.6251401965715001,0.5446811221994619,-0.35475892513668583,-0.5817473928838746
2025-06-18,1.6,1.62,1.56,1.57,21662000.0,34215980.0,,,,-0.018750000000000044,-0.04848484848484835,0.06081081081081097,0.03527860204418065,0.7236305233153482,0.2570069053560031,-0.6845033498397903,0.011628450007005187,-0.23531221038932604,-0.41558973265307364,0.23805446444162648,-0.6902010627605515,0.08770224356202982,-0.21014195406306324,-0.35396613572056324
2025-06-19,1.59,1.59,1.53,1.54,19810000.0,30579060.0,,,,-0.019108280254777066,-0.06666666666666654,0.06944444444444442,0.012491781722550943,0.25560957439943094,-0.08549533745729854,-0.4974632166412988,-0.3562329390354868,-0.3009966602036792,-0.5320142497970808,-0.10629302448738864,-0.5248076892146756,-0.3161906129182228,-0.296339051920569,-0.5019112831762785
2025-06-20,1.53,1.56,1.53,1.55,11514930.0,17847322.0,,,,0.006493506493506551,-0.037267080745341685,0.08391608391608396,0.01572739187418093,0.3336994326565278,-0.41873144876325086,-0.6979848925957983,-0.4498624050451483,-0.5856783964710164,-1.008907030086051,-0.4163547865761734,-0.7075257620793598,-0.4083384549296266,-0.5825198827458993,-0.9646368967193176
2025-06-23,1.54,1.56,1.53,1.54,17420000.0,26802377.0,,,,-0.006451612903225823,-0.03749999999999998,0.06944444444444442,0.005221932114882533,0.11694106924092376,0.512818575536282,-0.09497090606816294,-0.25510989480886004,-0.3624056704901891,-0.6008856922857003,0.501759031410987,-0.12946463835191868,-0.2038664598487243,-0.3638813412403402,-0.5835240567228153
2025-06-24,1.55,1.57,1.54,1.54,20505287.0,31834225.0,,,,0.0,-0.03749999999999998,0.0547945205479452,0.0019518542615484247,0.046227326967494535,0.1771117680826637,0.18988493007601703,0.7503446009389672,-0.24119546029936,-0.39248661295766635,0.18773887107102483,0.15187419396694857,0.8773693260755284,-0.23825304325945917,-0.37664896694543315
2025-06-25,1.55,1.57,1.54,1.55,11673000.0,18163620.0,,,,0.006493506493506551,-0.01273885350318471,0.06896551724137945,0.005840363400389403,0.1444275301544573,-0.43073218141253033,-0.4611300895577509,0.2634484251542375,-0.5749501609218555,-0.9690786291713179,-0.429431060438883,-0.46914804135377686,0.34682330204323386,-0.5729718335601037,-0.9408420587918582
2025-06-26,1.55,1.59,1.54,1.59,32600000.0,51326850.0,,,,0.02580645161290329,0.032467532467532534,0.08904109589041109,0.028460543337645472,0.7518058570612194,1.7927696393386445,0.6456335184250379,0.780253385757973,0.18182904419809875,0.31039803490977297,1.8258050983229115,0.6784966575166143,0.9338039349843323,0.20009992514732744,0.33367889737781725
2025-06-27,1.58,1.6,1.55,1.56,32315000.0,50923090.0,,,,-0.018867924528301883,0.006451612903225712,0.040000000000000036,0.004830917874396157,0.1348471415902447,-0.008742331288343563,1.8063566170180798,-0.40556996486580943,0.1419227516485848,0.25034771570271597,-0.007866448067629372,1.8532622429292194,-0.3720384118996285,0.15713097341081195,0.2720313613160518
2025-06-30,1.57,1.59,1.55,1.58,12644000.0,19870440.0,,,,0.012820512820512775,0.025974025974025983,0.104895104895105,0.015750562520090217,0.45170656713474894,-0.6087265975553149,-0.2741676234213548,-0.2632130994697278,-0.5350848738615382,-0.9784971410843135,-0.6097950850979389,-0.25863142660816985,-0.19360924110651245,-0.5324556253065832,-0.9445930286473632
2025-07-02,1.57,1.64,1.57,1.63,33766000.0,54421154.0,,,,0.03164556962025311,0.058441558441558294,0.08666666666666667,0.042866282789507215,1.467217058246966,1.6705156596013921,0.6466972639787973,-0.06911476856063736,0.25195992526185584,0.45105948351151093,1.7387996440944438,0.7095171627391588,0.003226663953108444,0.28773808034793236,0.5031803585103874
2025-07-03,1.65,1.7,1.64,1.68,57877000.0,96400020.0,,,,0.030674846625766916,0.08387096774193536,0.11258278145695355,0.07040458744823175,2.4297994641127567,0.714061481964106,3.9581941231902684,1.5905021931787666,1.155956455893001,2.0695615058686823,0.7713703755712347,4.307313189771643,1.8770792041236537,1.2805888074061702,2.23945999702454
2025-07-04,1.68,1.7,1.65,1.66,30531000.0,51135370.0,,,,-0.011904761904761862,0.04402515723270439,0.10666666666666669,0.05196451204055763,1.6571842605025668,-0.4724847521467941,-0.06346625766871161,0.8175356381287795,0.06670023162690986,0.11594216952873641,-0.4695502137862627,-0.003730601040196291,1.0305859990132857,0.12597049405265848,0.2126142123951828
2025-07-07,1.67,1.69,1.63,1.65,25735000.0,42675737.0,,,,-0.0060240963855421326,0.05769230769230771,0.10738255033557031,0.04035308953341743,1.3024020461434311,-0.15708624021486361,-0.20362060962401363,1.5454995054401581,-0.1219289090409228,-0.22016186501083065,-0.16543603771714177,-0.16195704149139423,1.8140681193843249,-0.08640985611337526,-0.15229897852440358
2025-07-08,1.65,1.66,1.63,1.66,28600000.0,46994482.0,,,,0.0060606060606061,0.05063291139240489,0.07096774193548372,0.04140526976160608,1.4478786494680178,0.11132698659413243,1.261942423283771,-0.34860839065275817,-0.04951213742840799,-0.09535728061156262,0.10119907243781179,1.365044860607012,-0.30469284314282064,-0.022732920817410185,-0.042914157301156365
2025-07-09,1.66,1.8,1.65,1.78,107095000.0,188536870.0,,,,0.07228915662650603,0.09202453987730075,0.12658227848101267,0.11284776492653958,3.8717318532250027,2.7445804195804198,2.171681573180122,1.2714161488048528,2.6520643276134988,5.088953028881049,3.011893779359032,2.464404117560609,1.5572661684494875,3.0064807719252773,5.646382816848907
2025-07-10,1.82,1.84,1.79,1.83,77033000.0,140105410.0,,,,0.028089887640449396,0.08928571428571441,0.10909090909090913,0.13699906803355066,3.5945750789067294,-0.28070404780802094,0.3309777631874493,0.12194873288668795,1.3833132480570778,1.9500627279019853,-0.25688057725791247,0.45337532087648946,0.26854490561127276,1.6535859011799796,2.176423745151309
2025-07-11,1.82,1.88,1.81,1.84,44601000.0,82227636.0,,,,0.005464480874316946,0.10843373493975905,0.11515151515151523,0.13685511275872742,2.824404411523287,-0.4210143704646061,0.46084307752775877,0.13143074581430736,0.3622593831021166,0.5006499950505209,-0.4131016354043716,0.6080383499718491,0.2778005720664578,0.5148371260095728,0.6527112480517426
2025-07-14,1.84,1.89,1.81,1.88,44080000.0,82563040.0,,,,0.021739130434782483,0.1393939393939394,0.16770186335403703,0.15479115479115468,2.7197171188328615,-0.011681352436044068,0.7128424324849427,0.1561360715503448,0.3357773756213116,0.46565952345614514,0.004078969265272292,0.9346599684968533,0.35300759432767204,0.4963757617362572,0.6336604316375823
2025-07-15,1.88,1.88,1.78,1.82,58777000.0,107016625.0,,,,-0.031914893617021156,0.09638554216867479,0.13749999999999996,0.10874200426439229,1.6489169973509046,0.3334165154264972,1.0551398601398603,2.0536679135494595,0.7652255777837587,1.0661120169014744,0.2961807728978971,1.2772168230304146,2.4758766488036525,0.9024366730975304,1.1632196221617197
2025-07-16,1.81,1.82,1.77,1.79,23609974.0,42310142.0,,,,-0.016483516483516536,0.00561797752808979,0.11874999999999991,0.08320726172465975,1.197799196704689,-0.5983127073515151,-0.779541771324525,0.37004433354610344,-0.3306618338451166,-0.4798312553634587,-0.6046395408190083,-0.7755869077491315,0.5309297057766331,-0.2955801183847976,-0.3979040919370521
2025-07-17,1.79,1.81,1.77,1.8,19538112.0,34870754.0,,,,0.005586592178770999,-0.016393442622950838,0.14649681528662417,0.08303249097472909,1.1691292061335556,-0.17246363761349337,-0.7463669855776096,-0.09804671775459328,-0.45106035809205547,-0.666165856140474,-0.1758298991291497,-0.7511105816684738,0.01913649704027187,-0.42644401870488946,-0.5869075447511072
2025-07-18,1.8,1.82,1.78,1.81,14842000.0,26682120.0,,,,0.005555555555555536,-0.016304347826086918,0.17532467532467533,0.08156558111741852,1.139469536042145,-0.2403564888971872,-0.6672271922154211,-0.2507824331145886,-0.5817536746326205,-0.854169330576476,-0.23482813133320835,-0.6755090952633005,-0.12743818809342078,-0.5613672963870953,-0.7733750326687971
2025-07-21,1.8,1.86,1.78,1.86,29887000.0,54857344.0,,,,0.027624309392265234,-0.010638297872340274,0.19999999999999996,0.10254890337877898,1.4517299432171462,1.01367740196739,-0.3219827586206897,1.5954999292223229,-0.15184986738619144,-0.21962931426301754,1.0559589717758557,-0.3355702018724117,2.0737017015774133,-0.09529125909002134,-0.13041904548617664
2025-07-22,1.85,1.93,1.83,1.91,52469000.0,98758610.0,,,,0.026881720430107503,0.049450549450549275,0.24025974025974017,0.1218795888399411,1.7210865876746482,0.7555793488807843,-0.10732089082464225,2.0119977037887486,0.4511649494287657,0.6865391446838249,0.8002805604296117,-0.07716572074665973,2.684695950661391,0.5804951972074235,0.8400174129233018
2025-07-23,1.95,2.02,1.85,1.87,82052000.0,157626489.0,,,,-0.020942408376963262,0.04469273743016755,0.2142857142857144,0.08657757117954668,1.2144936207645511,0.5638186357658808,2.475310900384727,3.001504587572951,1.164451082278497,1.8706400242475978,0.5960784482487147,2.725501299428397,3.9514787622440943,1.3852560310659285,2.126488819849109
2025-07-24,1.9,1.93,1.85,1.89,43166000.0,81249046.0,,,,0.010695187165775222,0.04999999999999982,0.2193548387096773,0.08776978417266168,1.279336731455381,-0.4739189782089407,1.209322988833312,2.6979354064936176,0.05318235923793613,0.08660242527407175,-0.4845470040254465,1.3300054251766396,3.4731747305878455,0.12263855673279744,0.18962529858487553
2025-07-25,1.89,1.89,1.83,1.83,28660000.0,53186162.0,,,,-0.03174603174603163,0.011049723756906049,0.15094339622641506,0.04303220290681131,0.6551932736882343,-0.33605152203122823,0.9310066028837083,-0.12085889570552144,-0.32661205227258294,-0.5742789592656387,-0.3453933969883166,0.993325942616254,0.0362249387990885,-0.2958045913449785,-0.4958780214139771
2025-07-28,1.84,1.86,1.82,1.83,18710537.0,34316319.0,,,,0.0,-0.016129032258064502,0.17307692307692313,0.03594678743277657,0.5796031359687249,-0.3471550244242847,-0.3739573393114063,-0.4209952963020269,-0.558337756890835,-0.9731094875440431,-0.3547885820375608,-0.37444439526638407,-0.32611475462309925,-0.5462036521206711,-0.917798897840571
2025-07-29,1.82,1.83,1.78,1.81,28214000.0,50699410.0,,,,-0.010928961748633892,-0.05235602094240832,0.14556962025316444,0.016853932584269593,0.30337179440490986,0.5079203766305584,-0.46227296117707595,1.231414109459032,-0.32314039399564876,-0.5433821291462045,0.4774139965303388,-0.48663301356712085,1.55149911124263,-0.3221114825776913,-0.5279357600724865
2025-07-30,1.81,1.88,1.8,1.82,25247000.0,46355580.0,,,,0.005524861878453136,-0.0267379679144385,0.11656441717791433,0.015908456600613796,0.3273086569679194,-0.10516055858793505,-0.6923048798323015,-0.2522952081975952,-0.4054238544455929,-0.7154376939205436,-0.08567811735876218,-0.7059150381761026,-0.14820659628055666,-0.39270816371984796,-0.6785491721545791
2025-07-31,1.81,1.81,1.73,1.75,43559000.0,76773500.0,,,,-0.03846153846153855,-0.07407407407407407,0.04166666666666674,-0.02831760133259309,-0.6499667916341946,0.7253138986810315,0.00910438771255162,-0.24738669937971902,0.036225151692744095,0.06266866533663194,0.6561868064211471,-0.05508428985123104,-0.2035945635695926,0.011130777998133112,0.019024713838855015
2025-08-01,1.74,1.76,1.73,1.73,13190000.0,22963084.0,,,,-0.011428571428571455,-0.05464480874316946,0.04216867469879526,-0.041285674702133734,-1.0036218379164392,-0.6971923138731375,-0.5397766922540126,-0.5679800858144182,-0.6807866821754647,-1.171280065737382,-0.7008983047535934,-0.5682507792158419,-0.5509354092871529,-0.6936091624271026,-1.1770834568449955
2025-08-04,1.74,1.76,1.73,1.74,14382000.0,25027550.0,,,,0.005780346820809301,-0.049180327868852514,0.054545454545454675,-0.03761061946902644,-0.9928831130206786,0.09037149355572405,-0.23134221107603703,-0.44115018457353794,-0.6444787767234055,-1.0542706088816547,0.08990369063667591,-0.27068080932573213,-0.4135414697114662,-0.6596670056187501,-1.068640856887119
2025-08-05,1.74,1.78,1.74,1.77,13911000.0,24538524.0,,,,0.01724137931034475,-0.02209944751381221,0.06626506024096401,-0.02344827586206899,-0.7084628157093689,-0.032749269920734236,-0.5069469057914511,-0.5136013986013985,-0.6512277830659325,-1.0303114494200503,-0.019539507462775996,-0.5159998114376478,-0.4778424411614963,-0.6622643542365853,-1.0417076392468225
2025-08-06,1.78,1.8,1.76,1.78,20288522.0,35994955.0,,,,0.005649717514124353,-0.02197802197802201,0.0,-0.020902090209020896,-0.7696196041291621,0.4584517288476746,-0.19639870083574285,-0.8105558429431813,-0.48179029587208255,-0.732120175102502,0.46687531002272187,-0.22350329776911426,-0.8090826743861824,-0.4968077816918067,-0.7543462662560981
2025-08-07,1.78,1.81,1.77,1.8,15779000.0,28245037.0,,,,0.011235955056179803,0.028571428571428692,-0.016393442622950838,-0.00990099009900991,-0.3645566545874978,-0.22226961628846098,-0.6377556876879635,-0.7951657082029779,-0.5467218779853518,-0.9289517459690713,-0.21530567269774337,-0.6320991357695038,-0.7984015249660952,-0.5580229372416082,-0.9194798286251031
2025-08-08,1.81,1.82,1.77,1.81,15685000.0,28323940.0,,,,0.005555555555555536,0.046242774566473965,-0.016304347826086918,-0.003578309936691504,-0.13145403607028494,-0.00595728499904935,0.18915845337376802,-0.648326270711419,-0.5059555779414567,-0.8774944382759551,0.00279351731775046,0.23345540172217283,-0.6555423288588766,-0.514278236401693,-0.8541860823267606
2025-08-11,1.82,1.86,1.8,1.83,20666000.0,37760425.0,,,,0.011049723756906049,0.051724137931034475,-0.02659574468085102,0.008264462809917328,0.3051839689464044,0.3175645521198598,0.4369350577110276,-0.5311705989110708,-0.3180068524206974,-0.5243160133529747,0.3331628650533789,0.5087543527033209,-0.5426473516479045,-0.3210743814777417,-0.5066710275808012
2025-08-12,1.83,1.87,1.82,1.85,29215484.0,53965736.0,,,,0.010928961748633892,0.04519774011299438,0.016483516483516425,0.020689655172413612,0.7997418793635772,0.41369805477596056,1.1001713751707283,-0.5029436003879069,0.0028775139457608567,0.004605877069933521,0.4291612448747597,1.1992250226623247,-0.49572567813645774,0.011014980225629856,0.016864376903354523
2025-08-13,1.85,1.86,1.84,1.84,21398000.0,39459165.0,,,,-0.005405405405405461,0.03370786516853941,0.027932960893854775,0.014332965821389099,0.5460247153620098,-0.2675801639979677,0.05468500859747194,-0.09368811672558386,-0.2262123429224029,-0.3720635507268379,-0.26881076911468416,0.09624154273841978,-0.06738282750268243,-0.2220999281751006,-0.34658037254935853
2025-08-14,1.84,1.85,1.8,1.81,18301316.0,33338440.0,,,,-0.016304347826086918,0.005555555555555536,0.005555555555555536,-0.003578309936691393,-0.1365458044266474,-0.1447183848957847,0.15985271563470427,-0.06330171512989591,-0.33553616301778355,-0.5485175095440272,-0.15511542122090016,0.18032913180464227,-0.04394266897698862,-0.3409120462411176,-0.5297537708718039
2025-08-15,1.8,1.83,1.79,1.82,14997000.0,27087915.0,,,,0.005524861878453136,0.005524861878453136,0.005524861878453136,0.00165107319757829,0.06319383672106672,-0.18055073198014826,-0.04386356391456803,0.01044333647756357,-0.45428033953005587,-0.7395114572403911,-0.18748702698746555,-0.04363887933670241,0.01520849917472833,-0.46367012846958333,-0.7185215192279736
2025-08-18,1.83,1.85,1.82,1.84,15750000.0,28928772.0,,,,0.01098901098901095,0.005464480874316946,-0.010752688172043001,0.012379642365887289,0.47420301343854576,0.050210042008401734,-0.23787864124649183,-0.4730150232542577,-0.42704131342619234,-0.6956160351193524,0.0679586081099266,-0.23388648300436232,-0.4726545273500664,-0.42745190604368777,-0.6629775127645324
2025-08-19,1.84,1.85,1.81,1.83,11923000.0,21803520.0,,,,-0.005434782608695676,-0.010810810810810811,-0.041884816753926635,0.007431874483897705,0.2890161485058104,-0.24298412698412697,-0.591894489921851,-0.772761058910976,-0.5548136480006653,-0.8707416946494692,-0.24630329970452947,-0.5959747496077882,-0.7792241101813806,-0.557108476622453,-0.8333900306120929
2025-08-20,1.82,1.83,1.79,1.81,12008430.0,21712471.0,,,,-0.010928961748633892,-0.016304347826086918,-0.03208556149732622,-0.0013793103448275223,-0.06037742636723214,0.007165143000922525,-0.43880596317412845,-0.8536485399502755,-0.5149038701692517,-0.7848161889186841,-0.0041758853616297165,-0.44974834110149065,-0.8622536660066062,-0.5215639323281538,-0.7569017237981631
2025-08-21,1.83,1.94,1.82,1.89,62046030.0,117730859.0,,,,0.044198895027624197,0.044198895027624197,0.0,0.044487427466150864,2.0571383477569802,4.166872771877756,2.3902496410640635,0.4373819672890702,1.9194608559344943,4.382930477317451,4.422269026864791,2.531384761854484,0.4490122013248008,2.0510911198734183,4.602438285395793
2025-08-22,1.92,1.94,1.87,1.9,38613895.0,73348929.0,,,,0.005291005291005346,0.0439560439560438,0.0382513661202184,0.05001381597126264,2.3126834841242956,-0.37765728121525266,1.574774621590985,0.3473096650383811,0.7396337382540024,1.3494976424677885,-0.3769778830884093,1.7078100695457734,0.3790979879315224,0.8150927410122384,1.436061577321738
2025-08-25,1.91,1.93,1.82,1.88,66130716.0,123329995.0,,,,-0.010526315789473717,0.021739130434782483,0.027322404371584508,0.03695532266960844,1.526133175248417,0.7126144876086704,3.198775619047619,2.534410369942883,1.9139841510677633,3.4368982992257187,0.6814150756038988,3.2632295280283588,2.5939167892686856,1.977639942742249,3.4203145114359836
2025-08-26,1.88,2.0,1.84,1.97,82397000.0,160521076.0,,,,0.0478723404255319,0.07650273224043702,0.08839779005524862,0.08510052327182582,3.3383722204370327,0.24597169037153632,5.910760714585256,1.9204295739703694,2.2872975695276434,3.6095945677015577,0.30155746783254145,6.362163357109311,2.16613301811599,2.4995249506297395,3.8150472647952727
2025-08-27,1.97,1.97,1.85,1.86,51684000.0,97864639.0,,,,-0.055837563451776595,0.027624309392265234,0.0219780219780219,0.02001645187825618,0.6325898726975514,-0.3727441533065524,3.3039764565392815,1.0471343129876818,0.8608489628693288,1.1708248777646448,-0.3903315288018627,3.507300850280928,1.1111727865340053,0.9054465826562719,1.1766503265396937
2025-08-28,1.86,1.86,1.77,1.81,48106000.0,87270420.0,,,,-0.026881720430107503,-0.042328042328042215,0.03428571428571425,-0.008490824431662491,-0.26603910314725454,-0.06922838789567376,-0.22467239241575976,0.10438715305677349,0.6533390904974652,0.9012131061096529,-0.10825379941369839,-0.25872943813312366,0.13672582336353045,0.6180387637949656,0.8163085103364784
2025-08-29,1.81,1.86,1.8,1.8,19177000.0,34911921.0,,,,-0.0055248618784530246,-0.05263157894736836,0.040462427745664886,-0.015586546349466768,-0.512070760922231,-0.6013594977757453,-0.5033653041217416,0.45390447308567095,-0.346022072687742,-0.4767869149203516,-0.5999569957380748,-0.5240295737651466,0.5203498362850565,-0.35895288786263013,-0.4743673495766495
2025-09-01,1.8,1.82,1.75,1.77,36229000.0,64190795.0,,,,-0.01666666666666672,-0.058510638297872286,0.01724137931034475,-0.03384279475982532,-1.2120008655724688,0.8891901757313447,-0.45216077805659927,1.519051592268113,0.22300364980456977,0.3133262883209805,0.8386497551939351,-0.47952000646720205,1.5648053844663181,0.16587135346159054,0.2237587347113117
2025-09-02,1.78,1.8,1.73,1.74,26374000.0,46286890.0,,,,-0.016949152542372947,-0.11675126903553301,-0.016949152542372947,-0.05099536405781302,-1.9200693468583436,-0.27201965276436,-0.6799155309052514,0.8959097117389117,-0.1413405329805838,-0.20855075917446558,-0.2789170160612593,-0.7116460270924174,0.8862947909988392,-0.18818254194675965,-0.26668292123428633
2025-09-03,1.75,1.76,1.72,1.73,24190000.0,42044850.0,,,,-0.005747126436781658,-0.06989247311827962,-0.028089887640449507,-0.05567685589519655,-1.9939369078772873,-0.08280882687495261,-0.5319634703196348,0.19229976436923302,-0.22810525625012446,-0.3492039109775224,-0.09164668440675106,-0.5703775088773382,0.16807619289981046,-0.2763837542797334,-0.405549328036473
2025-09-04,1.73,1.74,1.69,1.71,34300000.0,58610915.0,,,,-0.011560693641618491,-0.05524861878453047,-0.050000000000000044,-0.06531839300355302,-2.176137554813818,0.41794129805704827,-0.2869912277054837,1.173775270929717,0.08773059220615242,0.13575501794877387,0.39400937332396246,-0.3283988435027584,1.0750872091263326,0.00350347969158582,0.005187868455378542
2025-09-05,1.71,1.75,1.71,1.75,17215000.0,29740740.0,,,,0.023391812865497075,-0.02777777777777779,-0.03314917127071826,-0.041095890410958846,-1.2329924047898173,-0.4981049562682216,-0.10231005892475364,0.09754542556582724,-0.4696483191176619,-0.7606039631288307,-0.4925733542975741,-0.14812078086450753,0.05002128941100703,-0.5036971775439277,-0.7779317247565999
