rank,trade_date,date,stock_code,artifact_name,artifact_dir,samples,entry_policy,label_mode,model_name,feature_group,close,open,high,low,volume,amount,daily_vwap,hit_score,threshold,score_margin,entry_signal,signal_raw_score_pass,signal,reject_reason,target_hit_bps,round_trip_cost_bps,expected_return_col,realized_return,eval_label,sector,context_status,source_mode,rolling_label_cutoff,rolling_threshold_mode,rolling_train_rows,rolling_valid_rows,rolling_train_pool_rows,rolling_configured_train_rows,rolling_train_window_mode,rolling_fit_train_entry_rows,rolling_final_fit_entry_rows,rolling_valid_auc,rolling_valid_trades,rolling_valid_avg_return,rolling_valid_max_drawdown,pred_return_bps_override
41,20260520,2026-05-20,603986.SH,a_active_039_close_exit_close_all_days_all_no_ak_lgbm_leaves15_700,portfolio_reports\backtests\a_active_asof1455_smoke\generated_active_metadata\603986.SH\a_active_039_close_exit_close_all_days_all_no_ak_lgbm_leaves15_700,D:\VSCodeWorkspace\stock_realtime_v021_full\saved_data\asof1455_week_check\603986_pipeline_out\04_external\ai_compute\training_samples_with_ai_compute_external.csv,all_days,close_profit,lgbm_leaves15_700,all_no_ak,445.02,408.0,445.02,407.8,61012555.0,,434.7224780375121,0.6962977051767024,0.877717299385133,-0.18141959420843057,True,False,False,score_below_threshold,50.0,1.7,trade_net_close_return,-0.0296518210417509,0.0,,a_active_asof1455_rolling_retrain,a_active_asof1455_rolling_retrain,2026-05-15,tail,263,65,263,0,all_history,263,263,0.4695238095238095,13,0.0033170425618679195,-0.07983113023397226,33.1704256186792
42,20260520,2026-05-20,600919.SH,a_active_018_target_exit_80bps_hit80_all_days_all_no_ak_xgb_d3_400_lr003_mcw3,portfolio_reports\backtests\a_active_asof1455_smoke\generated_active_metadata\600919.SH\a_active_018_target_exit_80bps_hit80_all_days_all_no_ak_xgb_d3_400_lr003_mcw3,D:\VSCodeWorkspace\stock_realtime_v021_full\saved_data\asof1455_week_check\600919_pipeline_out\03_sector\training_samples_with_sector.csv,all_days,hit,xgb_d3_400_lr003_mcw3,all_no_ak,11.17,11.25,11.29,11.15,65125988.0,,11.214563009777295,0.5422118902206421,0.7255002617835998,-0.18328837156295774,True,False,False,score_below_threshold,80.0,1.7,trade_target_or_close_return,0.008,1.0,,a_active_asof1455_rolling_retrain,a_active_asof1455_rolling_retrain,2026-05-15,tail,263,65,263,0,all_history,263,263,0.460727969348659,20,0.00036749513296538763,-0.04164465437788012,3.6749513296538763
43,20260520,2026-05-20,603308.SH,a_active_013_close_exit_close_vwap_low_sector_external_xgb_d3_600_lr002_mcw3,portfolio_reports\backtests\a_active_asof1455_smoke\generated_active_metadata\603308.SH\a_active_013_close_exit_close_vwap_low_sector_external_xgb_d3_600_lr002_mcw3,D:\VSCodeWorkspace\stock_realtime_v021_full\saved_data\asof1455_week_check\603308_pipeline_out\04_external\aero_nuclear_equipment\training_samples_with_aero_nuclear_equipment_external.csv,vwap_low,close_profit,xgb_d3_600_lr002_mcw3,reversal_fundamental_regime_sector_external,73.49,73.0,73.7,70.91,20708181.0,,72.280472389149,0.4137583374977112,0.5985218405723572,-0.18476350307464606,False,False,False,entry_signal_false;score_below_threshold,50.0,1.7,trade_net_close_return,-0.025730842963969987,0.0,,a_active_asof1455_rolling_retrain,a_active_asof1455_rolling_retrain,2026-05-15,tail,263,65,263,0,all_history,180,180,0.5164092664092665,9,0.026436449309500606,-0.019862542243679338,264.3644930950061
44,20260520,2026-05-20,601899.SH,a_active_020_close_exit_close_all_days_sector_xgb_d3_400_lr003_mcw3,portfolio_reports\backtests\a_active_asof1455_smoke\generated_active_metadata\601899.SH\a_active_020_close_exit_close_all_days_sector_xgb_d3_400_lr003_mcw3,D:\VSCodeWorkspace\stock_realtime_v021_full\saved_data\asof1455_week_check\601899_pipeline_out\04_external\zijin_external\training_samples_with_zijin_external.csv,all_days,close_profit,xgb_d3_400_lr003_mcw3,reversal_fundamental_regime_sector,30.39,30.53,30.64,29.92,314489728.0,,30.21316686057231,0.4276599586009979,0.6184458136558533,-0.19078585505485535,True,False,False,score_below_threshold,50.0,1.7,trade_net_close_return,-0.013981246300559077,0.0,,a_active_asof1455_rolling_retrain,a_active_asof1455_rolling_retrain,2026-05-15,tail,263,65,263,0,all_history,263,263,0.5266666666666666,33,0.004023096157981768,-0.18147161790567956,40.23096157981768
45,20260520,2026-05-20,002895.SZ,a_active_035_target_exit_80bps_hit80_vwap_low_sector_lgbm_leaves7_400,portfolio_reports\backtests\a_active_asof1455_smoke\generated_active_metadata\002895.SZ\a_active_035_target_exit_80bps_hit80_vwap_low_sector_lgbm_leaves7_400,D:\VSCodeWorkspace\stock_realtime_v021_full\saved_data\asof1455_week_check\002895_pipeline_out\04_external\fertilizer\training_samples_with_fertilizer_external.csv,vwap_low,hit,lgbm_leaves7_400,reversal_fundamental_regime_sector,32.78001004,31.8428919,33.02863322,31.75683003,6905368.0,,33.98064600467347,0.6317808586752763,0.8415468527528839,-0.20976599407760754,True,False,False,score_below_threshold,80.0,1.7,trade_target_or_close_return,0.008,1.0,,a_active_asof1455_rolling_retrain,a_active_asof1455_rolling_retrain,2026-05-15,tail,263,65,263,0,all_history,263,263,0.645877378435518,15,0.0015312647191316406,-0.07229221977688127,15.312647191316406
46,20260520,2026-05-20,600312.SH,a_active_043_target_exit_80bps_hit80_vwap_low_sector_external_xgb_d3_600_lr002_mcw3,portfolio_reports\backtests\a_active_asof1455_smoke\generated_active_metadata\600312.SH\a_active_043_target_exit_80bps_hit80_vwap_low_sector_external_xgb_d3_600_lr002_mcw3,D:\VSCodeWorkspace\stock_realtime_v021_full\saved_data\asof1455_week_check\600312_pipeline_out\03_sector\training_samples_with_sector.csv,vwap_low,hit,xgb_d3_600_lr002_mcw3,reversal_fundamental_regime_sector_external,22.21,22.52,22.68,21.86,20901110.0,,22.18098474195868,0.3861563503742218,0.656413197517395,-0.2702568471431732,True,False,False,score_below_threshold,80.0,1.7,trade_target_or_close_return,-0.049741879224876155,0.0,,a_active_asof1455_rolling_retrain,a_active_asof1455_rolling_retrain,2026-05-15,tail,263,65,263,0,all_history,243,243,0.5433403805496829,10,0.007003224719101126,-0.001967752808988754,70.03224719101125
47,20260520,2026-05-20,600312.SH,a_active_044_target_exit_80bps_hit80_vwap_low_sector_xgb_d3_600_lr002_mcw3,portfolio_reports\backtests\a_active_asof1455_smoke\generated_active_metadata\600312.SH\a_active_044_target_exit_80bps_hit80_vwap_low_sector_xgb_d3_600_lr002_mcw3,D:\VSCodeWorkspace\stock_realtime_v021_full\saved_data\asof1455_week_check\600312_pipeline_out\03_sector\training_samples_with_sector.csv,vwap_low,hit,xgb_d3_600_lr002_mcw3,reversal_fundamental_regime_sector,22.21,22.52,22.68,21.86,20901110.0,,22.18098474195868,0.3861563503742218,0.656413197517395,-0.2702568471431732,True,False,False,score_below_threshold,80.0,1.7,trade_target_or_close_return,-0.049741879224876155,0.0,,a_active_asof1455_rolling_retrain,a_active_asof1455_rolling_retrain,2026-05-15,tail,263,65,263,0,all_history,243,243,0.5433403805496829,10,0.007003224719101126,-0.001967752808988754,70.03224719101125
48,20260520,2026-05-20,600919.SH,a_active_023_target_exit_50bps_hit50_all_days_all_no_ak_xgb_d3_400_lr003_mcw3,portfolio_reports\backtests\a_active_asof1455_smoke\generated_active_metadata\600919.SH\a_active_023_target_exit_50bps_hit50_all_days_all_no_ak_xgb_d3_400_lr003_mcw3,D:\VSCodeWorkspace\stock_realtime_v021_full\saved_data\asof1455_week_check\600919_pipeline_out\03_sector\training_samples_with_sector.csv,all_days,hit,xgb_d3_400_lr003_mcw3,all_no_ak,11.17,11.25,11.29,11.15,65125988.0,,11.214563009777295,0.30197227001190186,0.6044575929641723,-0.3024853229522705,True,False,False,score_below_threshold,50.0,1.7,trade_target_or_close_return,0.005,1.0,,a_active_asof1455_rolling_retrain,a_active_asof1455_rolling_retrain,2026-05-15,tail,263,65,263,0,all_history,263,263,0.5854978354978355,26,0.0010047235851666418,-0.04164465437788012,10.047235851666418
49,20260520,2026-05-20,601899.SH,a_active_033_close_exit_close_vwap_low_sector_xgb_d3_400_lr003_mcw3,portfolio_reports\backtests\a_active_asof1455_smoke\generated_active_metadata\601899.SH\a_active_033_close_exit_close_vwap_low_sector_xgb_d3_400_lr003_mcw3,D:\VSCodeWorkspace\stock_realtime_v021_full\saved_data\asof1455_week_check\601899_pipeline_out\04_external\zijin_external\training_samples_with_zijin_external.csv,vwap_low,close_profit,xgb_d3_400_lr003_mcw3,reversal_fundamental_regime_sector,30.39,30.53,30.64,29.92,314489728.0,,30.21316686057231,0.3426671326160431,0.7524975538253784,-0.4098304212093353,False,False,False,entry_signal_false;score_below_threshold,50.0,1.7,trade_net_close_return,-0.013981246300559077,0.0,,a_active_asof1455_rolling_retrain,a_active_asof1455_rolling_retrain,2026-05-15,tail,263,65,263,0,all_history,240,240,0.42476190476190473,16,0.00377854694921365,-0.10974734451773172,37.7854694921365
50,20260520,2026-05-20,600522.SH,a_active_021_close_exit_close_vwap_low_sector_lgbm_leaves7_400,portfolio_reports\backtests\a_active_asof1455_smoke\generated_active_metadata\600522.SH\a_active_021_close_exit_close_vwap_low_sector_lgbm_leaves7_400,D:\VSCodeWorkspace\stock_realtime_v021_full\saved_data\asof1455_week_check\600522_pipeline_out\04_external\optical_cable_grid\training_samples_with_optical_cable_grid_external.csv,vwap_low,close_profit,lgbm_leaves7_400,reversal_fundamental_regime_sector,45.41,44.55,47.4,43.8,339723015.0,,45.7433503173166,0.27721335353963533,0.7123653278494593,-0.43515197430982394,True,False,False,score_below_threshold,50.0,1.7,trade_net_close_return,-0.07705918263934797,0.0,,a_active_asof1455_rolling_retrain,a_active_asof1455_rolling_retrain,2026-05-15,tail,263,65,263,0,all_history,233,233,0.4809941520467837,19,0.004052699276196358,-0.19506508633486475,40.526992761963584
