code,baostock_code,name,board,industry,industryClassification,list_date,asof_date,history_start,history_end,history_rows,valid_days_7y,valid_ratio_7y,valid_days_252,has_recent_st,is_current_st,recent_close,recent_turn,recent_volume,recent_amount,approx_float_shares,implied_float_shares_5d_median,implied_float_shares_5d_min,implied_float_shares_5d_max,implied_float_shares_5d_obs,implied_float_shares_5d_range_pct,implied_float_shares_unstable_3pct,implied_float_shares_unstable_5pct,approx_circ_mv,pass_90,pass_95,pass_recent,pass_current_trade,pass_st,error
300700,sz.300700,岱勒新材,chinext,C30非金属矿物制品业,证监会行业分类,2017-09-12,2026-06-15,2019-06-15,2026-06-15,1697,1697,1.0101190476190476,252,False,False,22.62,6.7706,18321999.0,411951262.82,270611157.0614126,270611157.0614126,270608796.4182249,270611755.761345,5,1.0935776456127876e-05,False,False,6121224372.729153,True,True,True,True,True,
300768,sz.300768,迪普科技,chinext,I65软件和信息技术服务业,证监会行业分类,2019-04-12,2026-06-15,2019-06-15,2026-06-15,1697,1697,1.0101190476190476,252,False,False,14.51,1.306,5493945.0,78990106.74,420669601.8376723,420666931.60035527,420660285.9778598,420669601.8376723,5,2.214545311906857e-05,False,False,6103877177.521154,True,True,True,True,True,
300075,sz.300075,数字政通,chinext,I65软件和信息技术服务业,证监会行业分类,2010-04-27,2026-06-15,2019-06-15,2026-06-15,1697,1697,1.0101190476190476,252,False,False,11.83,1.9383,9990670.0,118041009.46,515434659.2374762,515434659.2374762,515425216.91973966,515453188.76063895,5,5.4268451680509106e-05,False,False,6097592018.779344,True,True,True,True,True,
002902,sz.002902,铭普光磁,sz_mainboard,C39计算机、通信和其他电子设备制造业,证监会行业分类,2017-09-29,2026-06-15,2019-06-15,2026-06-15,1697,1689,1.0053571428571428,252,False,False,34.27,18.0851,32124881.0,1083864295.58,177631757.63473797,177631757.63473797,177631559.9139308,177632225.52586067,5,3.74714487277878e-06,False,False,6087440334.14247,True,True,True,True,True,
600035,sh.600035,楚天高速,sh_mainboard,G54道路运输业,证监会行业分类,2004-03-10,2026-06-15,2019-06-15,2026-06-15,1697,1697,1.0101190476190476,252,False,False,3.78,0.6395,10296703.0,39027389.97,1610117748.2408133,1610127603.5957026,1610077430.7083151,1610224146.3813102,5,9.112052527231269e-05,False,False,6086282341.591756,True,True,True,True,True,
002334,sz.002334,英威腾,sz_mainboard,C38电气机械和器材制造业,证监会行业分类,2010-01-13,2026-06-15,2019-06-15,2026-06-15,1697,1697,1.0101190476190476,252,False,False,8.28,3.9384,28947456.0,238862619.33,735005484.4606947,735008014.9067055,735005484.4606947,735014971.4726954,5,1.2907358570619337e-05,False,False,6085866363.427521,True,True,True,True,True,
002302,sz.002302,西部建设,sz_mainboard,C30非金属矿物制品业,证监会行业分类,2009-11-03,2026-06-15,2019-06-15,2026-06-15,1697,1697,1.0101190476190476,252,False,False,4.82,0.6872,8674578.0,41858319.42,1262307625.145518,1262334972.8190527,1262307625.145518,1262448186.973707,5,0.00011135065669217165,False,False,6084454568.987834,True,True,True,True,True,
603367,sh.603367,辰欣药业,sh_mainboard,C27医药制造业,证监会行业分类,2017-09-29,2026-06-15,2019-06-15,2026-06-15,1697,1697,1.0101190476190476,252,False,False,13.4,1.0479,4744400.0,63277794.0,452753125.29821545,452753125.29821545,452747149.18480825,452757186.7655035,5,2.21700969787012e-05,False,False,6066891878.996087,True,True,True,True,True,
300745,sz.300745,欣锐科技,chinext,C36汽车制造业,证监会行业分类,2018-05-23,2026-06-15,2019-06-15,2026-06-15,1697,1697,1.0101190476190476,252,False,False,42.59,4.6854,6667831.0,277234414.7,142310816.5791608,142311519.9034982,142310206.42201835,142312588.9313263,5,1.6741507009174805e-05,False,False,6061047632.689989,True,True,True,True,True,
600368,sh.600368,五洲交通,sh_mainboard,G54道路运输业,证监会行业分类,2000-12-21,2026-06-15,2019-06-15,2026-06-15,1697,1697,1.0101190476190476,252,False,False,3.76,0.6695,10777430.0,40476326.7,1609772964.8991785,1609714285.7142856,1609547465.2889893,1609772964.8991785,5,0.00014008672979449736,False,False,6052525714.285713,True,True,True,True,True,
600400,sh.600400,红豆股份,sh_mainboard,C18纺织服装、服饰业,证监会行业分类,2001-01-08,2026-06-15,2019-06-15,2026-06-15,1697,1697,1.0101190476190476,252,False,False,2.64,1.6111,36916600.0,96970352.0,2291390975.110173,2291371127.888355,2291301348.4463553,2291390975.110173,5,3.911486128416013e-05,False,False,6049219777.625257,True,True,True,True,True,
300048,sz.300048,合康新能,chinext,C38电气机械和器材制造业,证监会行业分类,2010-01-20,2026-06-15,2019-06-15,2026-06-15,1697,1697,1.0101190476190476,252,False,False,5.35,0.9242,10445100.0,55815161.0,1130177450.7682319,1130242276.0041194,1130177450.7682319,1130268228.1828487,5,8.031677503495926e-05,False,False,6046796176.622039,True,True,True,True,True,
300161,sz.300161,华中数控,chinext,C34通用设备制造业,证监会行业分类,2011-01-13,2026-06-15,2019-06-15,2026-06-15,1697,1697,1.0101190476190476,252,False,False,30.99,2.4131,4705320.0,144200767.55,194990675.89407817,194992596.02036095,194990675.89407817,194993341.51500118,5,1.3670369939247096e-05,False,False,6042820550.670985,True,True,True,True,True,
603123,sh.603123,翠微股份,sh_mainboard,F52零售业,证监会行业分类,2012-05-03,2026-06-15,2019-06-15,2026-06-15,1697,1686,1.0035714285714286,252,False,False,9.26,2.5602,16699513.0,155120952.51,652273767.6744004,652273767.6744004,652261485.5384059,652291315.7268617,5,4.5732620157600154e-05,False,False,6040055088.664948,True,True,True,True,True,
300079,sz.300079,数码视讯,chinext,C39计算机、通信和其他电子设备制造业,证监会行业分类,2010-04-30,2026-06-15,2019-06-15,2026-06-15,1697,1697,1.0101190476190476,252,False,False,4.71,2.4382,31244528.0,147085353.12,1281458781.068001,1281477553.9253256,1281458781.068001,1281501702.9788616,5,3.3494079337607835e-05,False,False,6035759278.988284,True,True,True,True,True,
603383,sh.603383,顶点软件,sh_mainboard,I65软件和信息技术服务业,证监会行业分类,2017-05-22,2026-06-15,2019-06-15,2026-06-15,1697,1697,1.0101190476190476,252,False,False,29.35,3.132,6432465.0,189931851.71,205378831.4176245,205378831.4176245,205373929.33618844,205382234.03026453,5,4.04359788142138e-05,False,False,6027868702.10728,True,True,True,True,True,
300293,sz.300293,蓝英装备,chinext,C35专用设备制造业,证监会行业分类,2012-03-08,2026-06-15,2019-06-15,2026-06-15,1697,1697,1.0101190476190476,252,False,False,17.81,2.1369,7232067.0,127352532.23,338437315.73775095,338437315.73775095,338430325.1322615,338444578.93826735,5,4.211653190418445e-05,False,False,6027568593.289344,True,True,True,True,True,
600604,sh.600604,市北高新,sh_mainboard,K70房地产业,证监会行业分类,1992-03-27,2026-06-15,2019-06-15,2026-06-15,1697,1697,1.0101190476190476,252,False,False,4.28,0.6096,8579700.0,36683492.0,1407431102.3622046,1407446318.4271393,1407414054.9496064,1407493806.8944933,5,5.666428896275623e-05,False,False,6023870242.868156,True,True,True,True,True,
300219,sz.300219,鸿利智汇,chinext,C39计算机、通信和其他电子设备制造业,证监会行业分类,2011-05-18,2026-06-15,2019-06-15,2026-06-15,1697,1697,1.0101190476190476,252,False,False,8.52,6.7502,47699509.0,400399573.01,706638455.1568842,706640634.9062585,706638020.957182,706645775.7205602,5,1.097412601975832e-05,False,False,6020578209.401321,True,True,True,True,True,
603499,sh.603499,翔港科技,sh_mainboard,C23印刷和记录媒介复制业,证监会行业分类,2017-10-16,2026-06-15,2019-06-15,2026-06-15,1697,1697,1.0101190476190476,252,False,False,19.86,2.7109,8203129.0,158205150.73,302597993.28636247,302598187.31117827,302597372.981848,302607168.6809214,5,3.237196878281633e-05,False,False,6009600000.0,True,True,True,True,True,
000735,sz.000735,罗牛山,sz_mainboard,A03畜牧业,证监会行业分类,1997-06-11,2026-06-15,2019-06-15,2026-06-15,1697,1697,1.0101190476190476,252,False,False,5.22,2.2818,26261300.0,136487507.5,1150902796.0382154,1150899535.1036167,1150862340.1440542,1150911541.3139658,5,4.275018662440711e-05,False,False,6007695573.240879,True,True,True,True,True,
300689,sz.300689,澄天伟业,chinext,C39计算机、通信和其他电子设备制造业,证监会行业分类,2017-08-09,2026-06-15,2019-06-15,2026-06-15,1697,1697,1.0101190476190476,252,False,False,59.29,4.1977,4247320.0,246069891.0,101182075.89870644,101181857.32519338,101178977.27272728,101182560.36129929,5,3.541236212431377e-05,False,False,5999072320.810715,True,True,True,True,True,
300063,sz.300063,天龙集团,chinext,L72商务服务业,证监会行业分类,2010-03-26,2026-06-15,2019-06-15,2026-06-15,1697,1687,1.0041666666666667,252,False,False,9.57,4.3673,27361750.0,260169379.0,626514093.3757699,626512587.4657743,626509863.4294386,626515021.0170609,5,8.232217078266832e-06,False,False,5995725462.047461,True,True,True,True,True,
600866,sh.600866,星湖科技,sh_mainboard,C14食品制造业,证监会行业分类,1994-08-18,2026-06-15,2019-06-15,2026-06-15,1697,1686,1.0035714285714286,252,False,False,4.77,1.7096,21468810.0,102036786.51,1255779714.5531118,1255762051.62588,1255746817.5388968,1255779714.5531118,5,2.619685327518823e-05,False,False,5989984986.255447,True,True,True,True,True,
300715,sz.300715,凯伦股份,chinext,C30非金属矿物制品业,证监会行业分类,2017-10-26,2026-06-15,2019-06-15,2026-06-15,1697,1691,1.006547619047619,252,False,False,19.13,11.0833,34686046.0,680002215.42,312957747.2413451,312959241.81987226,312957542.7550413,312961379.5069118,5,1.2259589613657278e-05,False,False,5986910296.014156,True,True,True,True,True,
300203,sz.300203,聚光科技,chinext,C40仪器仪表制造业,证监会行业分类,2011-04-15,2026-06-15,2019-06-15,2026-06-15,1697,1697,1.0101190476190476,252,False,False,13.28,4.0664,18231946.0,238009285.49,448355941.3732048,448347713.501476,448346333.2151526,448355941.3732048,5,2.1430148438070287e-05,False,False,5954057635.299601,True,True,True,True,True,
300066,sz.300066,三川智慧,chinext,C40仪器仪表制造业,证监会行业分类,2010-03-26,2026-06-15,2019-06-15,2026-06-15,1697,1697,1.0101190476190476,252,False,False,5.96,3.6161,36092027.0,210383707.24,998092613.589226,998092613.589226,998089848.7532359,998105672.5543478,5,1.5854040893974382e-05,False,False,5948631976.991787,True,True,True,True,True,
300680,sz.300680,隆盛科技,chinext,C36汽车制造业,证监会行业分类,2017-07-25,2026-06-15,2019-06-15,2026-06-15,1697,1697,1.0101190476190476,252,False,False,34.16,3.8788,6754077.0,227033143.06,174128003.50623903,174128003.50623903,174127097.10218605,174130010.27749228,5,1.673007929552471e-05,False,False,5948212599.773125,True,True,True,True,True,
000541,sz.000541,佛山照明,sz_mainboard,C38电气机械和器材制造业,证监会行业分类,1993-11-23,2026-06-15,2019-06-15,2026-06-15,1697,1697,1.0101190476190476,252,False,False,4.83,0.4739,5831187.0,28109026.31,1230467820.2152352,1230469381.1601229,1230436193.447738,1230618158.9431748,5,0.00014788299345193324,False,False,5943167111.003393,True,True,True,True,True,
603855,sh.603855,华荣股份,sh_mainboard,C35专用设备制造业,证监会行业分类,2017-05-24,2026-06-15,2019-06-15,2026-06-15,1697,1697,1.0101190476190476,252,False,False,17.71,0.783,2627150.0,46753290.25,335523627.0753512,335541409.99315536,335523627.0753512,335569498.06949806,5,0.0001367074011753697,False,False,5942438370.978782,True,True,True,True,True,
600975,sh.600975,新五丰,sh_mainboard,A03畜牧业,证监会行业分类,2004-06-09,2026-06-15,2019-06-15,2026-06-15,1697,1687,1.0041666666666667,252,False,False,4.75,0.8321,10397945.0,49519721.95,1249602812.1619997,1249630132.0311089,1249542514.9700599,1249652086.4081578,5,8.768309541308826e-05,False,False,5935743127.147767,True,True,True,True,True,
300737,sz.300737,科顺股份,chinext,C30非金属矿物制品业,证监会行业分类,2018-01-25,2026-06-15,2019-06-15,2026-06-15,1697,1687,1.0041666666666667,252,False,False,6.69,8.7499,77601915.0,525419372.91,886889164.4475936,886890563.5851568,886889164.4475936,886890832.4990082,5,1.8807860666213907e-06,False,False,5933297870.384699,True,True,True,True,True,
603701,sh.603701,德宏股份,sh_mainboard,C38电气机械和器材制造业,证监会行业分类,2016-04-12,2026-06-15,2019-06-15,2026-06-15,1697,1687,1.0041666666666667,252,False,False,22.7,2.0413,5335150.0,121574721.98,261360407.58340272,261360407.58340272,261359515.58277175,261362543.57494894,5,1.1585504496208493e-05,False,False,5932881252.143242,True,True,True,True,True,
300756,sz.300756,金马游乐,chinext,C24文教、工美、体育和娱乐用品制造业,证监会行业分类,2018-12-28,2026-06-15,2019-06-15,2026-06-15,1697,1697,1.0101190476190476,252,False,False,30.89,2.4419,4688440.0,142771199.6,191999672.3862566,191992639.5816183,191988586.8272965,191999672.3862566,5,5.773949972388055e-05,False,False,5930652636.676189,True,True,True,True,True,
300708,sz.300708,聚灿光电,chinext,C39计算机、通信和其他电子设备制造业,证监会行业分类,2017-10-16,2026-06-15,2019-06-15,2026-06-15,1697,1697,1.0101190476190476,252,False,False,8.35,2.8005,19884023.0,165047368.83,710016889.8410999,710012042.2573758,710001145.3004504,710020321.741732,5,2.7008614136442658e-05,False,False,5928600552.849088,True,True,True,True,True,
600979,sh.600979,广安爱众,sh_mainboard,D44电力、热力生产和供应业,证监会行业分类,2004-09-06,2026-06-15,2019-06-15,2026-06-15,1697,1697,1.0101190476190476,252,False,False,4.77,4.0799,50660025.0,239615279.13,1241697713.1792445,1241687520.9333482,1241681090.3797803,1241697713.1792445,5,1.33872646571585e-05,False,False,5922849474.85207,True,True,True,True,True,
603916,sh.603916,苏博特,sh_mainboard,C26化学原料和化学制品制造业,证监会行业分类,2017-11-10,2026-06-15,2019-06-15,2026-06-15,1697,1697,1.0101190476190476,252,False,False,14.08,8.8609,37244720.0,522143311.29,420326603.3924319,420328659.76654214,420326603.3924319,420333791.7704345,5,1.7101803161784236e-05,False,False,5918227529.512914,True,True,True,True,True,
002218,sz.002218,拓日新能,sz_mainboard,C38电气机械和器材制造业,证监会行业分类,2008-02-28,2026-06-15,2019-06-15,2026-06-15,1697,1697,1.0101190476190476,252,False,False,4.26,2.4769,34371476.0,146809144.04,1387681214.4212525,1387689514.5091012,1387661013.6703637,1387693706.1327813,5,2.3558917233130195e-05,False,False,5911557331.80877,True,True,True,True,True,
603901,sh.603901,永创智能,sh_mainboard,C34通用设备制造业,证监会行业分类,2015-05-29,2026-06-15,2019-06-15,2026-06-15,1697,1697,1.0101190476190476,252,False,False,10.94,1.4293,7722630.0,84414960.83,540308542.6432519,540301977.8746228,540277637.4248629,540308542.6432519,5,5.719989867630252e-05,False,False,5910903637.948374,True,True,True,True,True,
300695,sz.300695,兆丰股份,chinext,C36汽车制造业,证监会行业分类,2017-09-08,2026-06-15,2019-06-15,2026-06-15,1697,1697,1.0101190476190476,252,False,False,57.78,0.6799,695271.0,40348563.97,102260773.64318283,102259461.19307248,102251417.5257732,102260773.64318283,5,9.149390482281785e-05,False,False,5908551667.735728,True,True,True,True,True,
600742,sh.600742,富维股份,sh_mainboard,C36汽车制造业,证监会行业分类,1996-08-26,2026-06-15,2019-06-15,2026-06-15,1697,1697,1.0101190476190476,252,False,False,7.95,0.9915,7367088.0,58361525.04,743024508.3207262,743071841.4533442,743024508.3207262,743101495.3271028,5,0.00010360641068843133,False,False,5907421139.554087,True,True,True,True,True,
002194,sz.002194,武汉凡谷,sz_mainboard,C39计算机、通信和其他电子设备制造业,证监会行业分类,2007-12-07,2026-06-15,2019-06-15,2026-06-15,1697,1696,1.0095238095238095,252,False,False,11.56,7.7735,39713092.0,453295850.63,510877879.97684443,510877398.08153474,510877329.33671105,510879082.8214361,5,3.432300453382412e-06,False,False,5905742721.822542,True,True,True,True,True,
603386,sh.603386,骏亚科技,sh_mainboard,C39计算机、通信和其他电子设备制造业,证监会行业分类,2017-09-12,2026-06-15,2019-06-15,2026-06-15,1697,1696,1.0095238095238095,252,False,False,18.09,5.6535,18448702.0,328904000.6,326323551.7820819,326323360.93744886,326320790.57392627,326323667.42488116,5,8.815951596679279e-06,False,False,5903189599.35845,True,True,True,True,True,
603090,sh.603090,宏盛股份,sh_mainboard,C34通用设备制造业,证监会行业分类,2016-08-31,2026-06-15,2019-06-15,2026-06-15,1697,1697,1.0101190476190476,252,False,False,58.96,2.8747,2874700.0,167311415.0,100000000.0,100000000.0,100000000.0,100000000.0,5,0.0,False,False,5896000000.0,True,True,True,True,True,
000411,sz.000411,英特集团,sz_mainboard,F51批发业,证监会行业分类,1996-07-16,2026-06-15,2019-06-15,2026-06-15,1697,1686,1.0035714285714286,252,False,False,10.44,1.9485,10984363.0,112622269.27,563734308.4423916,563731495.0281448,563723805.1470587,563744625.4071661,5,3.6932937561628626e-05,False,False,5885356808.093832,True,True,True,True,True,
300004,sz.300004,南风股份,chinext,C34通用设备制造业,证监会行业分类,2009-10-30,2026-06-15,2019-06-15,2026-06-15,1697,1697,1.0101190476190476,252,False,False,12.26,3.0878,14821300.0,179780756.0,479995466.0275924,479998547.6374904,479995466.0275924,480001535.98033947,5,1.2645773152695374e-05,False,False,5884782194.035632,True,True,True,True,True,
000796,sz.000796,凯撒旅业,sz_mainboard,L72商务服务业,证监会行业分类,1997-07-03,2026-06-15,2019-06-15,2026-06-15,1697,1682,1.0011904761904762,252,False,False,4.42,2.4008,31949226.0,141951336.28,1330774158.6137955,1330765431.6182768,1330745144.9479313,1330779044.6403184,5,2.5473830009155202e-05,False,False,5881983207.752784,True,True,True,True,True,
600336,sh.600336,澳柯玛,sh_mainboard,C38电气机械和器材制造业,证监会行业分类,2000-12-29,2026-06-15,2019-06-15,2026-06-15,1697,1697,1.0101190476190476,252,False,False,7.37,2.1754,17360275.0,129967626.96,798026799.6690264,798026799.6690264,797994290.4364811,798036341.0852712,5,5.2693278982060704e-05,False,False,5881457513.560724,True,True,True,True,True,
002695,sz.002695,煌上煌,sz_mainboard,C13农副食品加工业,证监会行业分类,2012-09-05,2026-06-15,2019-06-15,2026-06-15,1697,1697,1.0101190476190476,252,False,False,11.48,1.9311,9876500.0,114099931.15,511444254.5699342,511458752.2713506,511444254.5699342,511468874.501992,5,4.813669127463868e-05,False,False,5871546476.075106,True,True,True,True,True,
600152,sh.600152,维科技术,sh_mainboard,C38电气机械和器材制造业,证监会行业分类,1998-06-09,2026-06-15,2019-06-15,2026-06-15,1697,1697,1.0101190476190476,252,False,False,11.08,6.3164,33418910.0,366860399.0,529081597.1122792,529075426.02264494,529075077.39938074,529081597.1122792,5,1.232284203302642e-05,False,False,5862155720.330906,True,True,True,True,True,
300553,sz.300553,集智股份,chinext,C40仪器仪表制造业,证监会行业分类,2016-10-21,2026-06-15,2019-06-15,2026-06-15,1697,1697,1.0101190476190476,252,False,False,68.88,7.4079,6288954.0,432962747.28,84895233.46697445,84895514.92107962,84894669.66342019,84896302.39559478,5,1.923225480295451e-05,False,False,5847603067.763964,True,True,True,True,True,
603380,sh.603380,易德龙,sh_mainboard,C39计算机、通信和其他电子设备制造业,证监会行业分类,2017-06-22,2026-06-15,2019-06-15,2026-06-15,1697,1697,1.0101190476190476,252,False,False,36.39,1.9769,3171797.0,114058293.11,160442966.26030654,160441416.893733,160438782.38500643,160442966.26030654,5,2.60772771838617e-05,False,False,5838463160.762944,True,True,True,True,True,
300143,sz.300143,盈康生命,chinext,Q84卫生,证监会行业分类,2010-12-09,2026-06-15,2019-06-15,2026-06-15,1697,1697,1.0101190476190476,252,False,False,7.0,0.8832,7362578.0,51657054.06,833625226.4492754,833623930.661864,833605110.0955547,833631635.9696642,5,3.18199527794819e-05,False,False,5835367514.633048,True,True,True,True,True,
002206,sz.002206,海利得,sz_mainboard,C28化学纤维制造业,证监会行业分类,2008-01-23,2026-06-15,2019-06-15,2026-06-15,1697,1697,1.0101190476190476,252,False,False,5.52,1.9952,21088377.0,114911642.42,1056955543.3039293,1056938118.8118812,1056931006.2274665,1056990057.1343771,5,5.586978637598749e-05,False,False,5834298415.841583,True,True,True,True,True,
600644,sh.600644,乐山电力,sh_mainboard,D44电力、热力生产和供应业,证监会行业分类,1993-04-26,2026-06-15,2019-06-15,2026-06-15,1697,1697,1.0101190476190476,252,False,False,10.07,2.0146,11650911.0,116502696.88,578323786.359575,578325254.7976958,578320873.2527093,578329551.7051705,5,1.5006179289677553e-05,False,False,5823735315.812797,True,True,True,True,True,
000417,sz.000417,合百集团,sz_mainboard,F52零售业,证监会行业分类,1996-08-12,2026-06-15,2019-06-15,2026-06-15,1697,1697,1.0101190476190476,252,False,False,7.47,6.7734,52766403.0,394205076.0,779023872.7965275,779027015.748603,779023872.7965275,779033308.9979923,5,1.2112803887429428e-05,False,False,5819331807.642064,True,True,True,True,True,
002301,sz.002301,齐心集团,sz_mainboard,C24文教、工美、体育和娱乐用品制造业,证监会行业分类,2009-10-21,2026-06-15,2019-06-15,2026-06-15,1697,1697,1.0101190476190476,252,False,False,8.1,4.6754,33568606.0,264868952.66,717983616.3750696,717992710.7688076,717973387.4104116,718003970.6473663,5,4.259546997620812e-05,False,False,5815740957.227342,True,True,True,True,True,
002637,sz.002637,赞宇科技,sz_mainboard,C26化学原料和化学制品制造业,证监会行业分类,2011-11-25,2026-06-15,2019-06-15,2026-06-15,1697,1697,1.0101190476190476,252,False,False,12.5,6.1198,28455314.0,353803263.74,464971306.2518383,464974372.34156,464970565.96847826,464978254.03912616,5,1.6534396528520605e-05,False,False,5812179654.2695,True,True,True,True,True,
002606,sz.002606,大连电瓷,sz_mainboard,C38电气机械和器材制造业,证监会行业分类,2011-08-05,2026-06-15,2019-06-15,2026-06-15,1697,1697,1.0101190476190476,252,False,False,13.78,6.1187,25768612.0,351758936.93,421145210.5839476,421140580.25825274,421138545.90287614,421145210.5839476,5,1.5825311983407812e-05,False,False,5803317195.958722,True,True,True,True,True,
603777,sh.603777,来伊份,sh_mainboard,F52零售业,证监会行业分类,2016-10-12,2026-06-15,2019-06-15,2026-06-15,1697,1697,1.0101190476190476,252,False,False,17.35,3.266,10922180.0,184192611.0,334420698.1016534,334420698.1016534,334418865.4353562,334428240.82577235,5,2.8034719350102847e-05,False,False,5802199112.063687,True,True,True,True,True,
300217,sz.300217,东方电热,chinext,C35专用设备制造业,证监会行业分类,2011-05-18,2026-06-15,2019-06-15,2026-06-15,1697,1697,1.0101190476190476,252,False,False,4.65,2.3329,28961067.0,133957900.01,1241419134.982211,1241417735.757281,1241403407.7107263,1241419134.982211,5,1.2668798770832765e-05,False,False,5772592471.271358,True,True,True,True,True,
000912,sz.000912,泸天化,sz_mainboard,C26化学原料和化学制品制造业,证监会行业分类,1999-06-03,2026-06-15,2019-06-15,2026-06-15,1697,1697,1.0101190476190476,252,False,False,3.68,1.8123,28416720.0,104866747.8,1567992054.2956464,1567996173.7651696,1567981432.8960645,1568023809.5238097,5,2.702597650056386e-05,False,False,5770225919.455825,True,True,True,True,True,
002452,sz.002452,长高电气,sz_mainboard,C38电气机械和器材制造业,证监会行业分类,2010-07-20,2026-06-15,2019-06-15,2026-06-15,1697,1697,1.0101190476190476,252,False,False,11.13,3.4897,18072524.0,199109175.08,517881880.9639797,517879882.25970787,517874848.7847795,517883843.7578595,5,1.7368840513345525e-05,False,False,5764003089.550549,True,True,True,True,True,
300249,sz.300249,依米康,chinext,I65软件和信息技术服务业,证监会行业分类,2011-08-03,2026-06-15,2019-06-15,2026-06-15,1697,1697,1.0101190476190476,252,False,False,15.4,5.0493,18889840.0,287507319.8,374108094.19127405,374109062.411947,374108094.19127405,374112482.1255593,5,1.1729024303591307e-05,False,False,5761279561.143984,True,True,True,True,True,
603668,sh.603668,天马科技,sh_mainboard,C13农副食品加工业,证监会行业分类,2017-01-17,2026-06-15,2019-06-15,2026-06-15,1697,1697,1.0101190476190476,252,False,False,11.38,0.9739,4926035.0,56157419.84,505805010.7813944,505784936.9988545,505764861.29458386,505818915.28462577,5,0.0001068714904058798,False,False,5755832583.046965,True,True,True,True,True,
600868,sh.600868,梅雁吉祥,sh_mainboard,D44电力、热力生产和供应业,证监会行业分类,1994-09-12,2026-06-15,2019-06-15,2026-06-15,1697,1697,1.0101190476190476,252,False,False,3.03,2.8377,53863735.0,163508190.29,1898147619.551045,1898136870.3718772,1898135624.7714655,1898157539.396357,5,1.1545334392680597e-05,False,False,5751354717.226788,True,True,True,True,True,
603366,sh.603366,日出东方,sh_mainboard,C38电气机械和器材制造业,证监会行业分类,2012-05-21,2026-06-15,2019-06-15,2026-06-15,1697,1697,1.0101190476190476,252,False,False,7.06,0.8988,7307600.0,51515300.0,813039608.366711,813039608.366711,813023655.9139783,813062520.038474,5,4.7801022355723086e-05,False,False,5740059635.068979,True,True,True,True,True,
600054,sh.600054,黄山旅游,sh_mainboard,N78公共设施管理业,证监会行业分类,1997-05-06,2026-06-15,2019-06-15,2026-06-15,1697,1697,1.0101190476190476,252,False,False,11.18,1.3012,6679095.0,74265404.35,513302720.56563175,513300902.79235774,513268542.1994885,513307378.23501045,5,7.5659394539648e-05,False,False,5738704093.218559,True,True,True,True,True,
603587,sh.603587,地素时尚,sh_mainboard,C18纺织服装、服饰业,证监会行业分类,2018-06-22,2026-06-15,2019-06-15,2026-06-15,1697,1697,1.0101190476190476,252,False,False,12.1,0.4833,2291488.0,27715827.32,474133664.3906476,474076305.22088355,474022834.11685693,474164037.8548896,5,0.0002978502331325098,False,False,5736323293.17269,True,True,True,True,True,
600223,sh.600223,福瑞达,sh_mainboard,C26化学原料和化学制品制造业,证监会行业分类,2000-01-13,2026-06-15,2019-06-15,2026-06-15,1697,1697,1.0101190476190476,252,False,False,5.64,0.8367,8506129.0,48411199.68,1016628301.6612885,1016615789.4736843,1016532587.9701855,1016628301.6612885,5,9.41493257276024e-05,False,False,5733713052.631579,True,True,True,True,True,
000880,sz.000880,潍柴重机,sz_mainboard,C34通用设备制造业,证监会行业分类,1998-04-02,2026-06-15,2019-06-15,2026-06-15,1697,1687,1.0041666666666667,252,False,False,25.23,6.591,14963368.0,374407637.96,227027279.62372935,227026914.35768262,227025220.76761845,227027279.62372935,5,9.068775465348118e-06,False,False,5727889049.244332,True,True,True,True,True,
002632,sz.002632,道明光学,sz_mainboard,C26化学原料和化学制品制造业,证监会行业分类,2011-11-22,2026-06-15,2019-06-15,2026-06-15,1697,1697,1.0101190476190476,252,False,False,9.97,1.9556,11233745.0,111543812.4,574439813.8678666,574429101.3093802,574414826.0979944,574439813.8678666,5,4.350018098879443e-05,False,False,5727058140.054521,True,True,True,True,True,
002165,sz.002165,红宝丽,sz_mainboard,C26化学原料和化学制品制造业,证监会行业分类,2007-09-13,2026-06-15,2019-06-15,2026-06-15,1697,1697,1.0101190476190476,252,False,False,7.87,18.1262,131883567.0,1018253270.12,727585301.9386302,727585301.9386302,727579798.0819471,727588929.9601555,5,1.2550938266712082e-05,False,False,5726096326.25702,True,True,True,True,True,
002757,sz.002757,南兴股份,sz_mainboard,C35专用设备制造业,证监会行业分类,2015-05-27,2026-06-15,2019-06-15,2026-06-15,1697,1697,1.0101190476190476,252,False,False,20.27,9.2938,26213525.0,529789102.5,282053896.14581764,282053427.6091458,282050603.4300233,282053896.14581764,5,1.1674085375369875e-05,False,False,5717222977.637385,True,True,True,True,True,
300697,sz.300697,电工合金,chinext,C32有色金属冶炼和压延加工业,证监会行业分类,2017-09-07,2026-06-15,2019-06-15,2026-06-15,1697,1693,1.0077380952380952,252,False,False,17.26,5.5442,18364515.0,312456355.71,331238321.12838644,331240374.42599785,331238321.12838644,331245695.9603916,5,2.2264290752366514e-05,False,False,5717208862.592724,True,True,True,True,True,
600382,sh.600382,广东明珠,sh_mainboard,B08黑色金属矿采选业,证监会行业分类,2001-01-18,2026-06-15,2019-06-15,2026-06-15,1697,1694,1.0083333333333333,252,False,False,8.22,3.6728,25503936.0,208984679.49,694400348.5079503,694406504.5949292,694400348.5079503,694415455.0266197,5,2.1754575409945188e-05,False,False,5708021467.770319,True,True,True,True,True,
