code,baostock_code,name,board,industry,industryClassification,list_date,asof_date,total_mv,circ_mv,marketcap_source,marketcap_confidence,rank_circ_mv,rank_total_mv,approx_float_shares,implied_float_shares_5d_median,implied_float_shares_5d_obs,implied_float_shares_5d_range_pct,implied_float_shares_unstable_3pct,implied_float_shares_unstable_5pct,history_start,history_end,valid_days_7y,valid_ratio_7y,valid_days_252,has_recent_st,is_current_st,selected_for_train,selected_for_trade
000901,sz.000901,航天科技,sz_mainboard,C36汽车制造业,证监会行业分类,1999-04-01,2026-06-15,,14670825903.428057,baostock_approx_circ_mv,low_confidence_approx,912,912,798195098.1190456,798195098.1190456,5,3.4432382122298144e-05,False,False,2019-06-15,2026-06-15,1691,1.006547619047619,252,False,False,False,True
002815,sz.002815,崇达技术,sz_mainboard,C39计算机、通信和其他电子设备制造业,证监会行业分类,2016-10-12,2026-06-15,,14664670950.84646,baostock_approx_circ_mv,low_confidence_approx,913,913,777139148.7832308,777142074.766638,5,4.754643599418585e-06,False,False,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,False,True
603009,sh.603009,北特科技,sh_mainboard,C36汽车制造业,证监会行业分类,2014-07-18,2026-06-15,,14632727382.15342,baostock_approx_circ_mv,low_confidence_approx,914,914,338408773.7165705,338407201.25239176,5,9.425498707010393e-06,False,False,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,False,True
600366,sh.600366,宁波韵升,sh_mainboard,C30非金属矿物制品业,证监会行业分类,2000-10-30,2026-06-15,,14606273206.83112,baostock_approx_circ_mv,low_confidence_approx,915,915,1099038027.6490135,1099042378.241619,5,8.450098769325159e-06,False,False,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,False,True
600773,sh.600773,西藏城投,sh_mainboard,K70房地产业,证监会行业分类,1996-11-08,2026-06-15,,14597281098.104795,baostock_approx_circ_mv,low_confidence_approx,916,916,951580738.8497326,951582861.6756712,5,1.1166600748485398e-05,False,False,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,False,True
600456,sh.600456,宝钛股份,sh_mainboard,C32有色金属冶炼和压延加工业,证监会行业分类,2002-04-12,2026-06-15,,14591143162.572523,baostock_approx_circ_mv,low_confidence_approx,917,917,477771550.8373453,477771550.8373453,5,5.766956413688221e-05,False,False,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,False,True
000592,sz.000592,平潭发展,sz_mainboard,C20木材加工和木、竹、藤、棕、草制品业,证监会行业分类,1996-03-27,2026-06-15,,14573870131.355556,baostock_approx_circ_mv,low_confidence_approx,918,918,1915099055.3250053,1915094629.613082,5,1.3469113170350548e-05,False,False,2019-06-15,2026-06-15,1694,1.0083333333333333,249,False,False,False,True
002865,sz.002865,钧达股份,sz_mainboard,C38电气机械和器材制造业,证监会行业分类,2017-04-25,2026-06-15,,14567358250.244543,baostock_approx_circ_mv,low_confidence_approx,919,919,223526457.52295905,223528590.6129284,5,1.5161689616921144e-05,False,False,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,False,True
002643,sz.002643,万润股份,sz_mainboard,C26化学原料和化学制品制造业,证监会行业分类,2011-12-20,2026-06-15,,14543777855.43146,baostock_approx_circ_mv,low_confidence_approx,920,920,902224175.0109844,902219469.9399168,5,1.653452133620137e-05,False,False,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,False,True
000700,sz.000700,模塑科技,sz_mainboard,C36汽车制造业,证监会行业分类,1997-02-28,2026-06-15,,14541419506.927856,baostock_approx_circ_mv,low_confidence_approx,921,921,918013262.9992464,918018908.2656474,5,7.582962132464877e-06,False,False,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,False,True
002565,sz.002565,顺灏股份,sz_mainboard,C22造纸和纸制品业,证监会行业分类,2011-03-18,2026-06-15,,14521365819.087795,baostock_approx_circ_mv,low_confidence_approx,922,922,1059958404.8616356,1059953709.422467,5,1.1331174599806108e-05,False,False,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,False,True
600258,sh.600258,首旅酒店,sh_mainboard,H61住宿业,证监会行业分类,2000-06-01,2026-06-15,,14515550105.88155,baostock_approx_circ_mv,low_confidence_approx,923,923,1116572823.751546,1116580777.3755038,5,7.753154574981987e-05,False,False,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,False,True
600675,sh.600675,中华企业,sh_mainboard,K70房地产业,证监会行业分类,1993-09-24,2026-06-15,,14511404894.596556,baostock_approx_circ_mv,low_confidence_approx,924,924,6046849319.03796,6046418706.081899,5,0.0002222252206676,False,False,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,False,True
000581,sz.000581,威孚高科,sz_mainboard,C36汽车制造业,证监会行业分类,1998-09-24,2026-06-15,,14457537326.295116,baostock_approx_circ_mv,low_confidence_approx,925,925,793934450.651769,793933955.3154923,5,7.634942588526845e-05,False,False,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,False,True
600779,sh.600779,水井坊,sh_mainboard,C15酒、饮料和精制茶制造业,证监会行业分类,1996-12-06,2026-06-15,,14396168663.188784,baostock_approx_circ_mv,low_confidence_approx,926,926,487509944.5712422,487509944.5712422,5,7.33100425013247e-05,False,False,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,False,True
600475,sh.600475,华光环能,sh_mainboard,N77生态保护和环境治理业,证监会行业分类,2003-07-21,2026-06-15,,14350666531.633505,baostock_approx_circ_mv,low_confidence_approx,928,928,942919119.5290504,942882163.7078516,5,7.352021896335019e-05,False,False,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,False,True
600022,sh.600022,山东钢铁,sh_mainboard,C31黑色金属冶炼和压延加工业,证监会行业分类,2004-06-29,2026-06-15,,14336269551.724138,baostock_approx_circ_mv,low_confidence_approx,929,929,10699319906.368866,10698708620.689655,5,0.0001542988957444,False,False,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,False,True
002946,sz.002946,新乳业,sz_mainboard,C14食品制造业,证监会行业分类,2019-01-25,2026-06-15,,14334683601.134216,baostock_approx_circ_mv,low_confidence_approx,930,930,850631802.5490593,850723062.3818525,5,0.0001359821848895,False,False,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,False,True
000422,sz.000422,湖北宜化,sz_mainboard,C26化学原料和化学制品制造业,证监会行业分类,1996-08-15,2026-06-15,,14333982493.156729,baostock_approx_circ_mv,low_confidence_approx,931,931,1057869182.200842,1057858486.5798322,5,3.2615478450647616e-05,False,False,2019-06-15,2026-06-15,1696,1.0095238095238095,252,False,False,False,True
000758,sz.000758,中色股份,sz_mainboard,B09有色金属矿采选业,证监会行业分类,1997-04-16,2026-06-15,,14315408906.111042,baostock_approx_circ_mv,low_confidence_approx,932,932,1982743330.930065,1982743615.8048532,5,1.4078161445789188e-05,False,False,2019-06-15,2026-06-15,1687,1.0041666666666669,252,False,False,False,True
000767,sz.000767,晋控电力,sz_mainboard,D44电力、热力生产和供应业,证监会行业分类,1997-06-09,2026-06-15,,14299103524.867916,baostock_approx_circ_mv,low_confidence_approx,934,934,2912262111.842324,2912241043.7612863,5,1.1100694410415207e-05,False,False,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,False,True
002396,sz.002396,星网锐捷,sz_mainboard,C39计算机、通信和其他电子设备制造业,证监会行业分类,2010-06-23,2026-06-15,,14292383287.377975,baostock_approx_circ_mv,low_confidence_approx,935,935,757412998.8011646,757412998.8011646,5,1.63352790848684e-05,False,False,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,False,True
002051,sz.002051,中工国际,sz_mainboard,E48土木工程建筑业,证监会行业分类,2006-06-19,2026-06-15,,14250911242.074629,baostock_approx_circ_mv,low_confidence_approx,936,936,1226412327.2009146,1226412327.2009146,5,1.7687126315916096e-05,False,False,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,False,True
603328,sh.603328,依顿电子,sh_mainboard,C39计算机、通信和其他电子设备制造业,证监会行业分类,2014-07-01,2026-06-15,,14217808099.258648,baostock_approx_circ_mv,low_confidence_approx,937,937,998449284.1697642,998441580.0041186,5,8.634921754650054e-06,False,False,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,False,True
002410,sz.002410,广联达,sz_mainboard,I65软件和信息技术服务业,证监会行业分类,2010-05-25,2026-06-15,,14209535620.79731,baostock_approx_circ_mv,low_confidence_approx,938,938,1570114433.2372718,1570114433.2372718,5,1.933438997704084e-05,False,False,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,False,True
002773,sz.002773,康弘药业,sz_mainboard,C27医药制造业,证监会行业分类,2015-06-26,2026-06-15,,14127117066.547966,baostock_approx_circ_mv,low_confidence_approx,939,939,686742232.7790974,686782550.6343201,5,7.797372240274177e-05,False,False,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,False,True
002183,sz.002183,怡亚通,sz_mainboard,L72商务服务业,证监会行业分类,2007-11-13,2026-06-15,,14101547137.304935,baostock_approx_circ_mv,low_confidence_approx,940,940,2596959589.334094,2596970006.8701544,5,1.0373967945949942e-05,False,False,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,False,True
000680,sz.000680,山推股份,sz_mainboard,C35专用设备制造业,证监会行业分类,1997-01-22,2026-06-15,,14067131136.185415,baostock_approx_circ_mv,low_confidence_approx,941,941,1314662533.1008203,1314685152.9145248,5,2.81698526754696e-05,False,False,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,False,True
002654,sz.002654,万润科技,sz_mainboard,L72商务服务业,证监会行业分类,2012-02-17,2026-06-15,,14047895268.038404,baostock_approx_circ_mv,low_confidence_approx,942,942,845245263.4722714,845240389.1719857,5,1.2471405365384304e-05,False,False,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,False,True
601965,sh.601965,中国汽研,sh_mainboard,M74专业技术服务业,证监会行业分类,2012-06-11,2026-06-15,,14047470280.581535,baostock_approx_circ_mv,low_confidence_approx,943,943,998347306.7915692,998398740.6241318,5,9.897747510479087e-05,False,False,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,False,True
000088,sz.000088,盐田港,sz_mainboard,G55水上运输业,证监会行业分类,1997-07-28,2026-06-15,,14011038545.631489,baostock_approx_circ_mv,low_confidence_approx,944,944,3162762651.3840837,3162762651.3840837,5,9.089905593861982e-05,False,False,2019-06-15,2026-06-15,1681,1.000595238095238,252,False,False,False,True
002779,sz.002779,中坚科技,sz_mainboard,C35专用设备制造业,证监会行业分类,2015-12-09,2026-06-15,,14002513944.03088,baostock_approx_circ_mv,low_confidence_approx,945,945,165808335.63091627,165808335.63091627,5,2.298968859381348e-05,False,False,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,False,True
002181,sz.002181,粤传媒,sz_mainboard,L72商务服务业,证监会行业分类,2007-11-16,2026-06-15,,13954837854.460392,baostock_approx_circ_mv,low_confidence_approx,946,946,1134531891.743533,1134539662.9642594,5,7.206837996248645e-06,False,False,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,False,True
002733,sz.002733,雄韬股份,sz_mainboard,C38电气机械和器材制造业,证监会行业分类,2014-12-03,2026-06-15,,13917175373.603708,baostock_approx_circ_mv,low_confidence_approx,947,947,368862442.3110626,368862321.0602626,5,5.320133826735025e-06,False,False,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,False,True
600764,sh.600764,中国海防,sh_mainboard,C39计算机、通信和其他电子设备制造业,证监会行业分类,1996-11-04,2026-06-15,,13900107900.862658,baostock_approx_circ_mv,low_confidence_approx,948,948,710639463.2342873,710639463.2342873,5,0.0001154992255427,False,False,2019-06-15,2026-06-15,1696,1.0095238095238095,252,False,False,False,True
002741,sz.002741,光华科技,sz_mainboard,C39计算机、通信和其他电子设备制造业,证监会行业分类,2015-02-16,2026-06-15,,13894966126.497677,baostock_approx_circ_mv,low_confidence_approx,949,949,426356626.1077418,426356739.0763324,5,1.019902257640404e-05,False,False,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,False,True
000620,sz.000620,盈新发展,sz_mainboard,K70房地产业,证监会行业分类,1996-10-29,2026-06-15,,13875094773.83779,baostock_approx_circ_mv,low_confidence_approx,952,952,4671774271.241992,4671749082.1002655,5,1.1894925928928631e-05,False,False,2019-06-15,2026-06-15,1694,1.0083333333333333,252,False,False,False,True
600201,sh.600201,生物股份,sh_mainboard,C27医药制造业,证监会行业分类,1999-01-15,2026-06-15,,13874743333.496408,baostock_approx_circ_mv,low_confidence_approx,953,953,1111763093.5754192,1111758279.9275966,5,3.250514882455327e-05,False,False,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,False,True
600633,sh.600633,浙数文化,sh_mainboard,I64互联网和相关服务,证监会行业分类,1993-03-04,2026-06-15,,13872984552.26734,baostock_approx_circ_mv,low_confidence_approx,954,954,1268075607.9027357,1268097308.251128,5,2.4072242744625503e-05,False,False,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,False,True
000612,sz.000612,焦作万方,sz_mainboard,C32有色金属冶炼和压延加工业,证监会行业分类,1996-09-26,2026-06-15,,13817674591.51029,baostock_approx_circ_mv,low_confidence_approx,955,955,1192208235.368876,1192206608.4133124,5,3.8800232090664566e-05,False,False,2019-06-15,2026-06-15,1682,1.0011904761904762,252,False,False,False,True
002922,sz.002922,伊戈尔,sz_mainboard,C38电气机械和器材制造业,证监会行业分类,2017-12-29,2026-06-15,,13817066662.423395,baostock_approx_circ_mv,low_confidence_approx,956,956,377000029.57048863,377000454.63638186,5,7.81869836868941e-06,False,False,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,False,True
600458,sh.600458,时代新材,sh_mainboard,C29橡胶和塑料制品业,证监会行业分类,2002-12-19,2026-06-15,,13809586456.442833,baostock_approx_circ_mv,low_confidence_approx,957,957,868527041.7840105,868527450.0907441,5,5.08328483566021e-06,False,False,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,False,True
600167,sh.600167,联美控股,sh_mainboard,D44电力、热力生产和供应业,证监会行业分类,1999-01-28,2026-06-15,,13802877968.568102,baostock_approx_circ_mv,low_confidence_approx,958,958,2262797683.762704,2262766880.0931315,5,9.96743999642146e-05,False,False,2019-06-15,2026-06-15,1695,1.0089285714285714,252,False,False,False,True
600056,sh.600056,中国医药,sh_mainboard,F51批发业,证监会行业分类,1997-05-15,2026-06-15,,13802433866.108788,baostock_approx_circ_mv,low_confidence_approx,959,959,1495391261.659303,1495388284.5188284,5,6.430290931635849e-05,False,False,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,False,True
603515,sh.603515,欧普照明,sh_mainboard,C38电气机械和器材制造业,证监会行业分类,2016-08-19,2026-06-15,,13783841831.425596,baostock_approx_circ_mv,low_confidence_approx,960,960,736160596.0264901,736316337.1488032,5,0.0005948744646209,False,False,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,False,True
600872,sh.600872,中炬高新,sh_mainboard,C14食品制造业,证监会行业分类,1995-01-24,2026-06-15,,13769393601.515812,baostock_approx_circ_mv,low_confidence_approx,961,961,771009748.9641726,770962687.6548607,5,7.230740394092468e-05,False,False,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,False,True
601375,sh.601375,中原证券,sh_mainboard,J67资本市场服务,证监会行业分类,2017-01-03,2026-06-15,,13755863032.670456,baostock_approx_circ_mv,low_confidence_approx,962,962,3447530631.3645616,3447584719.9675326,5,5.3125020616805264e-05,False,False,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,False,True
603906,sh.603906,龙蟠科技,sh_mainboard,C39计算机、通信和其他电子设备制造业,证监会行业分类,2017-04-10,2026-06-15,,13708967682.73629,baostock_approx_circ_mv,low_confidence_approx,964,964,562999417.69635,562996619.4142213,5,1.77259865717133e-05,False,False,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,False,True
002010,sz.002010,传化智联,sz_mainboard,L72商务服务业,证监会行业分类,2004-06-29,2026-06-15,,13704112852.664576,baostock_approx_circ_mv,low_confidence_approx,965,965,2757366771.1598744,2757366771.1598744,5,0.0001101847232254,False,False,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,False,True
002906,sz.002906,华阳集团,sz_mainboard,C39计算机、通信和其他电子设备制造业,证监会行业分类,2017-10-13,2026-06-15,,13702683864.453669,baostock_approx_circ_mv,low_confidence_approx,966,966,524626265.9261679,524605048.4094053,5,4.090161417279256e-05,False,False,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,False,True
002408,sz.002408,齐翔腾达,sz_mainboard,C26化学原料和化学制品制造业,证监会行业分类,2010-05-18,2026-06-15,,13700642373.545622,baostock_approx_circ_mv,low_confidence_approx,967,967,2751167405.110028,2751133006.736068,5,5.476867931024764e-05,False,False,2019-06-15,2026-06-15,1688,1.0047619047619047,252,False,False,False,True
000685,sz.000685,中山公用,sz_mainboard,D46水的生产和供应业,证监会行业分类,1997-01-23,2026-06-15,,13662542386.821928,baostock_approx_circ_mv,low_confidence_approx,968,968,1246582334.5640445,1246582334.5640445,5,4.45321751228552e-05,False,False,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,False,True
603360,sh.603360,百傲化学,sh_mainboard,C26化学原料和化学制品制造业,证监会行业分类,2017-02-06,2026-06-15,,13608968967.277369,baostock_approx_circ_mv,low_confidence_approx,970,970,706209227.3029853,706225685.8991888,5,3.8860619432179e-05,False,False,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,False,True
600621,sh.600621,华鑫股份,sh_mainboard,J67资本市场服务,证监会行业分类,1992-12-02,2026-06-15,,13579644839.22544,baostock_approx_circ_mv,low_confidence_approx,971,971,1060909753.0644876,1060909753.0644876,5,8.338596180534919e-05,False,False,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,False,True
002507,sz.002507,涪陵榨菜,sz_mainboard,C14食品制造业,证监会行业分类,2010-11-23,2026-06-15,,13556371507.20839,baostock_approx_circ_mv,low_confidence_approx,973,973,1150739328.1502128,1150795543.9056358,5,7.321278152935381e-05,False,False,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,False,True
002081,sz.002081,金螳螂,sz_mainboard,E50建筑装饰、装修和其他建筑业,证监会行业分类,2006-11-20,2026-06-15,,13538473948.745012,baostock_approx_circ_mv,low_confidence_approx,974,974,2644233193.11426,2644233193.11426,5,7.763206689600465e-06,False,False,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,False,True
603297,sh.603297,永新光学,sh_mainboard,C40仪器仪表制造业,证监会行业分类,2018-09-10,2026-06-15,,13525484657.513693,baostock_approx_circ_mv,low_confidence_approx,975,975,110732257.1469208,110728486.7581964,5,4.219450997080555e-05,False,False,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,False,True
002416,sz.002416,爱施德,sz_mainboard,F51批发业,证监会行业分类,2010-05-28,2026-06-15,,13499715594.112928,baostock_approx_circ_mv,low_confidence_approx,978,978,1223908938.7228403,1223908938.7228403,5,4.2882308925761336e-05,False,False,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,False,True
600409,sh.600409,三友化工,sh_mainboard,C26化学原料和化学制品制造业,证监会行业分类,2003-06-18,2026-06-15,,13480182793.76499,baostock_approx_circ_mv,low_confidence_approx,979,979,2064346327.451785,2064346522.7817748,5,6.220317162027644e-05,False,False,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,False,True
002544,sz.002544,普天科技,sz_mainboard,I65软件和信息技术服务业,证监会行业分类,2011-01-28,2026-06-15,,13480114190.193165,baostock_approx_circ_mv,low_confidence_approx,980,980,680484188.3007822,680470176.1834005,5,3.0700568357624955e-05,False,False,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,False,True
002372,sz.002372,伟星新材,sz_mainboard,C29橡胶和塑料制品业,证监会行业分类,2010-03-18,2026-06-15,,13458108610.347412,baostock_approx_circ_mv,low_confidence_approx,981,981,1470828978.2099142,1470831542.1144712,5,0.0001114808194483,False,False,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,False,True
002759,sz.002759,天际股份,sz_mainboard,C26化学原料和化学制品制造业,证监会行业分类,2015-05-28,2026-06-15,,13415221583.284174,baostock_approx_circ_mv,low_confidence_approx,982,982,500938676.50779,500941806.694704,5,1.533379343283469e-05,False,False,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,False,True
000785,sz.000785,居然智家,sz_mainboard,L72商务服务业,证监会行业分类,1997-07-11,2026-06-15,,13408301835.494776,baostock_approx_circ_mv,low_confidence_approx,983,983,5804309327.664098,5804459669.045358,5,3.712423189685618e-05,False,False,2019-06-15,2026-06-15,1696,1.0095238095238095,252,False,False,False,True
002768,sz.002768,国恩股份,sz_mainboard,C29橡胶和塑料制品业,证监会行业分类,2015-06-30,2026-06-15,,13399364762.8245,baostock_approx_circ_mv,low_confidence_approx,985,985,176748993.5427296,176749304.35067272,5,5.420785522463564e-06,False,False,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,False,True
002413,sz.002413,雷科防务,sz_mainboard,C39计算机、通信和其他电子设备制造业,证监会行业分类,2010-05-28,2026-06-15,,13381805126.885042,baostock_approx_circ_mv,low_confidence_approx,986,986,1295426978.326613,1295431280.4341764,5,9.400505375965758e-06,False,False,2019-06-15,2026-06-15,1696,1.0095238095238095,252,False,False,False,True
000089,sz.000089,深圳机场,sz_mainboard,G56航空运输业,证监会行业分类,1998-04-20,2026-06-15,,13370722772.54992,baostock_approx_circ_mv,low_confidence_approx,987,987,2050628168.1103623,2050724351.6180856,5,0.0001335851255273,False,False,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,False,True
002929,sz.002929,润建股份,sz_mainboard,I65软件和信息技术服务业,证监会行业分类,2018-03-01,2026-06-15,,13296657628.356852,baostock_approx_circ_mv,low_confidence_approx,989,989,216522847.5044085,216522677.55018488,5,6.9629126138529365e-06,False,False,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,False,True
000099,sz.000099,中信海直,sz_mainboard,G56航空运输业,证监会行业分类,2000-07-31,2026-06-15,,13288878577.059849,baostock_approx_circ_mv,low_confidence_approx,990,990,775766032.1197716,775766408.4681755,5,1.623586464070828e-05,False,False,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,False,True
002911,sz.002911,佛燃能源,sz_mainboard,D45燃气生产和供应业,证监会行业分类,2017-11-22,2026-06-15,,13277733488.372095,baostock_approx_circ_mv,low_confidence_approx,991,991,1266890726.8170424,1266959302.3255816,5,0.0001497732384686,False,False,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,False,True
002867,sz.002867,周大生,sz_mainboard,F51批发业,证监会行业分类,2017-04-27,2026-06-15,,13262005244.479494,baostock_approx_circ_mv,low_confidence_approx,992,992,1079124930.6711037,1079089116.7192428,5,9.822140876384644e-05,False,False,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,False,True
600821,sh.600821,金开新能,sh_mainboard,D44电力、热力生产和供应业,证监会行业分类,1994-01-28,2026-06-15,,13259825678.748669,baostock_approx_circ_mv,low_confidence_approx,993,993,1967342356.402712,1967333186.7579625,5,1.322439969116594e-05,False,False,2019-06-15,2026-06-15,1684,1.0023809523809524,252,False,False,False,True
002297,sz.002297,博云新材,sz_mainboard,C33金属制品业,证监会行业分类,2009-09-29,2026-06-15,,13238706985.28732,baostock_approx_circ_mv,low_confidence_approx,994,994,573103768.0242102,573104198.4972866,5,3.509777886106949e-06,False,False,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,False,True
600064,sh.600064,南京高科,sh_mainboard,K70房地产业,证监会行业分类,1997-05-06,2026-06-15,,13237076443.925556,baostock_approx_circ_mv,low_confidence_approx,995,995,1730345481.1751528,1730336790.055628,5,7.256303113996667e-05,False,False,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,False,True
600271,sh.600271,航天信息,sh_mainboard,I65软件和信息技术服务业,证监会行业分类,2003-07-11,2026-06-15,,13210727376.21606,baostock_approx_circ_mv,low_confidence_approx,997,997,1852944774.4218376,1852836939.1607375,5,9.736680790102596e-05,False,False,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,False,True
002208,sz.002208,合肥城建,sz_mainboard,K70房地产业,证监会行业分类,2008-01-28,2026-06-15,,13210567621.06426,baostock_approx_circ_mv,low_confidence_approx,998,998,803076439.6882936,803074019.5175842,5,1.0256131794842892e-05,False,False,2019-06-15,2026-06-15,1686,1.0035714285714286,252,False,False,False,True
000553,sz.000553,安道麦A,sz_mainboard,C26化学原料和化学制品制造业,证监会行业分类,1993-12-03,2026-06-15,,13191750714.94042,baostock_approx_circ_mv,low_confidence_approx,999,999,2176769382.576825,2176856553.620532,5,0.000238000564376,False,False,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,False,True
002426,sz.002426,胜利精密,sz_mainboard,C39计算机、通信和其他电子设备制造业,证监会行业分类,2010-06-08,2026-06-15,,13134028730.452328,baostock_approx_circ_mv,low_confidence_approx,1001,1001,3402604834.764545,3402598116.6974945,5,1.223495766701336e-05,False,False,2019-06-15,2026-06-15,1695,1.0089285714285714,252,False,False,False,True
601068,sh.601068,中铝国际,sh_mainboard,E48土木工程建筑业,证监会行业分类,2018-08-31,2026-06-15,,13079430391.061453,baostock_approx_circ_mv,low_confidence_approx,1002,1002,2559394798.6840043,2559575418.9944134,5,0.0001391061161407,False,False,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,False,True
600827,sh.600827,百联股份,sh_mainboard,F52零售业,证监会行业分类,1994-02-04,2026-06-15,,13076225887.764492,baostock_approx_circ_mv,low_confidence_approx,1003,1003,1604523925.281474,1604444894.204232,5,0.0001294403962922,False,False,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,False,True
600057,sh.600057,厦门象屿,sh_mainboard,L72商务服务业,证监会行业分类,1997-06-04,2026-06-15,,13057199692.034351,baostock_approx_circ_mv,low_confidence_approx,1004,1004,2092575276.4389,2092499950.6465304,5,9.8540672075308e-05,False,False,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,False,True
002655,sz.002655,共达电声,sz_mainboard,C39计算机、通信和其他电子设备制造业,证监会行业分类,2012-02-17,2026-06-15,,13052550959.27714,baostock_approx_circ_mv,low_confidence_approx,1005,1005,363783676.0518823,363783471.5517597,5,9.742501261523275e-06,False,False,2019-06-15,2026-06-15,1692,1.0071428571428571,252,False,False,False,True
002847,sz.002847,盐津铺子,sz_mainboard,C14食品制造业,证监会行业分类,2017-02-08,2026-06-15,,12991717169.79405,baostock_approx_circ_mv,low_confidence_approx,1006,1006,243847653.4296029,243838535.46910757,5,5.530845095002198e-05,False,False,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,False,True
603040,sh.603040,新坐标,sh_mainboard,C36汽车制造业,证监会行业分类,2017-02-09,2026-06-15,,12990648115.114758,baostock_approx_circ_mv,low_confidence_approx,1007,1007,135742975.29064843,135743449.4787331,5,3.630950838522244e-05,False,False,2019-06-15,2026-06-15,1697,1.0101190476190476,252,False,False,False,True
002226,sz.002226,江南化工,sz_mainboard,C26化学原料和化学制品制造业,证监会行业分类,2008-05-06,2026-06-15,,12979450903.931902,baostock_approx_circ_mv,low_confidence_approx,1008,1008,2648818632.4946218,2648867531.414674,5,0.000102789812272,False,False,2019-06-15,2026-06-15,1686,1.0035714285714286,252,False,False,False,True
603693,sh.603693,江苏新能,sh_mainboard,D44电力、热力生产和供应业,证监会行业分类,2018-07-03,2026-06-15,,12944219860.91794,baostock_approx_circ_mv,low_confidence_approx,1010,1010,891501448.5451568,891475197.0329161,5,5.654472787795894e-05,False,False,2019-06-15,2026-06-15,1688,1.0047619047619047,252,False,False,False,True
