code,code_name,ipoDate,outDate,type,status,code6,baostock_code,name,list_date,out_date,board
sh.118013,道通转债,2022-07-28,,4,1,118013,sh.118013,道通转债,2022-07-28,,other
sh.118014,高测转债,2022-08-12,2025-09-09,4,0,118014,sh.118014,高测转债,2022-08-12,2025-09-09,other
sh.118015,芯海转债,2022-08-18,,4,1,118015,sh.118015,芯海转债,2022-08-18,,other
sh.118016,京源转债,2022-08-25,,4,1,118016,sh.118016,京源转债,2022-08-25,,other
sh.118017,深科转债,2022-08-29,2024-01-10,4,0,118017,sh.118017,深科转债,2022-08-29,2024-01-10,other
sh.118018,瑞科转债,2022-09-14,2026-07-06,4,0,118018,sh.118018,瑞科转债,2022-09-14,2026-07-06,other
sh.118019,金盘转债,2022-10-13,2024-05-28,4,0,118019,sh.118019,金盘转债,2022-10-13,2024-05-28,other
sh.118020,芳源转债,2022-11-07,,4,1,118020,sh.118020,芳源转债,2022-11-07,,other
sh.118021,新致转债,2022-11-02,2026-03-25,4,0,118021,sh.118021,新致转债,2022-11-02,2026-03-25,other
sh.118022,锂科转债,2022-11-07,,4,1,118022,sh.118022,锂科转债,2022-11-07,,other
sh.118023,广大转债,2022-11-09,2025-08-25,4,0,118023,sh.118023,广大转债,2022-11-09,2025-08-25,other
sh.118024,冠宇转债,2022-11-17,,4,1,118024,sh.118024,冠宇转债,2022-11-17,,other
sh.118025,奕瑞转债,2022-11-18,,4,1,118025,sh.118025,奕瑞转债,2022-11-18,,other
sh.118026,利元转债,2022-11-18,2024-12-31,4,0,118026,sh.118026,利元转债,2022-11-18,2024-12-31,other
sh.118027,宏图转债,2022-12-22,,4,1,118027,sh.118027,宏图转债,2022-12-22,,other
sh.118028,会通转债,2023-01-04,2025-07-25,4,0,118028,sh.118028,会通转债,2023-01-04,2025-07-25,other
sh.118029,富淼转债,2023-01-09,2026-02-06,4,0,118029,sh.118029,富淼转债,2023-01-09,2026-02-06,other
sh.118030,睿创转债,2023-02-10,,4,1,118030,sh.118030,睿创转债,2023-02-10,,other
sh.118031,天23转债,2023-03-15,,4,1,118031,sh.118031,天23转债,2023-03-15,,other
sh.118032,建龙转债,2023-04-07,,4,1,118032,sh.118032,建龙转债,2023-04-07,,other
sh.118033,华特转债,2023-04-14,2026-06-10,4,0,118033,sh.118033,华特转债,2023-04-14,2026-06-10,other
sh.118034,晶能转债,2023-05-19,,4,1,118034,sh.118034,晶能转债,2023-05-19,,other
sh.118035,国力转债,2023-07-06,,4,1,118035,sh.118035,国力转债,2023-07-06,,other
sh.118036,力合转债,2023-07-20,,4,1,118036,sh.118036,力合转债,2023-07-20,,other
sh.118037,上声转债,2023-08-01,,4,1,118037,sh.118037,上声转债,2023-08-01,,other
sh.118038,金宏转债,2023-08-10,2026-04-29,4,0,118038,sh.118038,金宏转债,2023-08-10,2026-04-29,other
sh.118039,煜邦转债,2023-08-15,,4,1,118039,sh.118039,煜邦转债,2023-08-15,,other
sh.118040,宏微转债,2023-08-14,,4,1,118040,sh.118040,宏微转债,2023-08-14,,other
sh.118041,星球转债,2023-08-22,2026-06-10,4,0,118041,sh.118041,星球转债,2023-08-22,2026-06-10,other
sh.118042,奥维转债,2023-09-01,,4,1,118042,sh.118042,奥维转债,2023-09-01,,other
sh.118043,福立转债,2023-09-12,2026-02-11,4,0,118043,sh.118043,福立转债,2023-09-12,2026-02-11,other
sh.118044,赛特转债,2023-10-12,,4,1,118044,sh.118044,赛特转债,2023-10-12,,other
sh.118045,盟升转债,2023-10-17,2026-03-24,4,0,118045,sh.118045,盟升转债,2023-10-17,2026-03-24,other
sh.118046,诺泰转债,2024-01-18,2025-04-25,4,0,118046,sh.118046,诺泰转债,2024-01-18,2025-04-25,other
sh.118048,利扬转债,2024-07-19,2026-03-31,4,0,118048,sh.118048,利扬转债,2024-07-19,2026-03-31,other
sh.118049,汇成转债,2024-09-02,2026-04-28,4,0,118049,sh.118049,汇成转债,2024-09-02,2026-04-28,other
sh.118050,航宇转债,2024-09-10,,4,1,118050,sh.118050,航宇转债,2024-09-10,,other
sh.118051,皓元转债,2024-12-19,,4,1,118051,sh.118051,皓元转债,2024-12-19,,other
sh.118052,浩瀚转债,2025-04-07,,4,1,118052,sh.118052,浩瀚转债,2025-04-07,,other
sh.118053,正帆转债,2025-04-03,,4,1,118053,sh.118053,正帆转债,2025-04-03,,other
sh.118054,安集转债,2025-04-25,2026-03-27,4,0,118054,sh.118054,安集转债,2025-04-25,2026-03-27,other
sh.118055,伟测转债,2025-04-30,2026-04-03,4,0,118055,sh.118055,伟测转债,2025-04-30,2026-04-03,other
sh.118056,路维转债,2025-07-10,,4,1,118056,sh.118056,路维转债,2025-07-10,,other
sh.118057,甬矽转债,2025-07-16,2026-06-16,4,0,118057,sh.118057,甬矽转债,2025-07-16,2026-06-16,other
sh.118058,微导转债,2025-08-27,,4,1,118058,sh.118058,微导转债,2025-08-27,,other
sh.118059,颀中转债,2025-11-21,,4,1,118059,sh.118059,颀中转债,2025-11-21,,other
sh.118060,瑞可转债,2025-12-12,,4,1,118060,sh.118060,瑞可转债,2025-12-12,,other
sh.118061,茂莱转债,2025-12-10,,4,1,118061,sh.118061,茂莱转债,2025-12-10,,other
sh.118062,天准转债,2025-12-31,,4,1,118062,sh.118062,天准转债,2025-12-31,,other
sh.118063,金05转债,2026-01-14,,4,1,118063,sh.118063,金05转债,2026-01-14,,other
sh.118064,联瑞转债,2026-01-28,,4,1,118064,sh.118064,联瑞转债,2026-01-28,,other
sh.118065,艾为转债,2026-02-26,,4,1,118065,sh.118065,艾为转债,2026-02-26,,other
sh.118066,统联转债,2026-03-20,,4,1,118066,sh.118066,统联转债,2026-03-20,,other
sh.118067,上26转债,2026-04-14,,4,1,118067,sh.118067,上26转债,2026-04-14,,other
sh.126001,06马钢债,2006-11-29,2011-11-09,4,0,126001,sh.126001,06马钢债,2006-11-29,2011-11-09,other
sh.126002,06中化债,2006-12-18,2012-11-29,4,0,126002,sh.126002,06中化债,2006-12-18,2012-11-29,other
sh.126003,07云化债,2007-03-08,2013-01-29,4,0,126003,sh.126003,07云化债,2007-03-08,2013-01-29,other
sh.126005,07武钢债,2007-04-17,2012-03-26,4,0,126005,sh.126005,07武钢债,2007-04-17,2012-03-26,other
sh.126006,07深高债,2007-10-30,2013-10-09,4,0,126006,sh.126006,07深高债,2007-10-30,2013-10-09,other
sh.126007,07日照债,2007-12-12,2013-11-27,4,0,126007,sh.126007,07日照债,2007-12-12,2013-11-27,other
sh.126008,08上汽债,2008-01-08,2013-12-19,4,0,126008,sh.126008,08上汽债,2008-01-08,2013-12-19,other
sh.126009,08赣粤债,2008-02-28,2014-01-28,4,0,126009,sh.126009,08赣粤债,2008-02-28,2014-01-28,other
sh.126010,08中远债,2008-02-26,2014-01-28,4,0,126010,sh.126010,08中远债,2008-02-26,2014-01-28,other
sh.126011,08石化债,2008-03-04,2014-02-20,4,0,126011,sh.126011,08石化债,2008-03-04,2014-02-20,other
sh.126012,08上港债,2008-03-07,2011-02-21,4,0,126012,sh.126012,08上港债,2008-03-07,2011-02-21,other
sh.126013,08青啤债,2008-04-18,2014-04-02,4,0,126013,sh.126013,08青啤债,2008-04-18,2014-04-02,other
sh.126014,08国电债,2008-05-22,2014-05-07,4,0,126014,sh.126014,08国电债,2008-05-22,2014-05-07,other
sh.126015,08康美债,2008-05-26,2014-05-08,4,0,126015,sh.126015,08康美债,2008-05-26,2014-05-08,other
sh.126016,08宝钢债,2008-07-04,2014-06-20,4,0,126016,sh.126016,08宝钢债,2008-07-04,2014-06-20,other
sh.126017,08葛洲债,2008-07-11,2014-06-26,4,0,126017,sh.126017,08葛洲债,2008-07-11,2014-06-26,other
sh.126018,08江铜债,2008-10-10,2016-09-22,4,0,126018,sh.126018,08江铜债,2008-10-10,2016-09-22,other
sh.126019,09长虹债,2009-08-19,2015-07-31,4,0,126019,sh.126019,09长虹债,2009-08-19,2015-07-31,other
sh.145900,17旭杰转,2017-10-24,2020-05-22,4,0,145900,sh.145900,17旭杰转,2017-10-24,2020-05-22,other
sh.145901,17伏泰转,2017-10-26,2018-10-16,4,0,145901,sh.145901,17伏泰转,2017-10-26,2018-10-16,other
sh.145904,25钢研K1,2026-01-05,,4,1,145904,sh.145904,25钢研K1,2026-01-05,,other
sh.145905,智转债K1,2025-12-16,,4,1,145905,sh.145905,智转债K1,2025-12-16,,other
sh.145951,18君实转,2018-03-05,2019-07-08,4,0,145951,sh.145951,18君实转,2018-03-05,2019-07-08,other
sh.510010,交银上证180公司治理ETF,2009-12-15,,5,1,510010,sh.510010,交银上证180公司治理ETF,2009-12-15,,other
sh.510020,博时上证超大盘ETF,2010-03-19,,5,1,510020,sh.510020,博时上证超大盘ETF,2010-03-19,,other
sh.510030,上证180价值ETF,2010-05-28,,5,1,510030,sh.510030,上证180价值ETF,2010-05-28,,other
sh.510040,鹏华上证180ETF,2025-01-06,,5,1,510040,sh.510040,鹏华上证180ETF,2025-01-06,,other
sh.510050,华夏上证50ETF,2005-02-23,,5,1,510050,sh.510050,华夏上证50ETF,2005-02-23,,other
sh.510060,工银上证央企ETF,2009-10-27,,5,1,510060,sh.510060,工银上证央企ETF,2009-10-27,,other
sh.510090,建信上证社会责任ETF,2010-08-09,,5,1,510090,sh.510090,建信上证社会责任ETF,2010-08-09,,other
sh.510100,易方达上证50ETF,2019-10-09,,5,1,510100,sh.510100,易方达上证50ETF,2019-10-09,,other
sh.510130,易方达上证中盘ETF,2010-06-23,,5,1,510130,sh.510130,易方达上证中盘ETF,2010-06-23,,other
sh.510150,招商上证消费80ETF,2011-02-25,,5,1,510150,sh.510150,招商上证消费80ETF,2011-02-25,,other
sh.510160,中证南方小康产业指数ETF,2010-11-01,,5,1,510160,sh.510160,中证南方小康产业指数ETF,2010-11-01,,other
sh.510170,国联安上证商品ETF,2011-01-25,,5,1,510170,sh.510170,国联安上证商品ETF,2011-01-25,,other
sh.510180,华安上证180ETF,2006-05-18,,5,1,510180,sh.510180,华安上证180ETF,2006-05-18,,other
sh.510190,华安上证50ETF,2011-01-10,,5,1,510190,sh.510190,华安上证50ETF,2011-01-10,,other
sh.510200,汇安上证证券ETF,2020-05-08,,5,1,510200,sh.510200,汇安上证证券ETF,2020-05-08,,other
sh.510210,上证综指ETF,2011-03-25,,5,1,510210,sh.510210,上证综指ETF,2011-03-25,,other
sh.510230,国泰上证180金融ETF,2011-05-23,,5,1,510230,sh.510230,国泰上证180金融ETF,2011-05-23,,other
sh.510270,中银上证国企100ETF,2011-08-18,,5,1,510270,sh.510270,中银上证国企100ETF,2011-08-18,,other
sh.510290,南方上证380ETF,2011-11-08,,5,1,510290,sh.510290,南方上证380ETF,2011-11-08,,other
sh.510300,华泰柏瑞沪深300ETF,2012-05-28,,5,1,510300,sh.510300,华泰柏瑞沪深300ETF,2012-05-28,,other
sh.510310,易方达沪深300ETF,2013-03-25,,5,1,510310,sh.510310,易方达沪深300ETF,2013-03-25,,other
sh.510320,中金沪深300ETF,2025-04-25,,5,1,510320,sh.510320,中金沪深300ETF,2025-04-25,,other
sh.510330,华夏沪深300ETF,2013-01-16,,5,1,510330,sh.510330,华夏沪深300ETF,2013-01-16,,other
sh.510350,工银沪深300ETF,2019-08-16,,5,1,510350,sh.510350,工银沪深300ETF,2019-08-16,,other
sh.510360,广发沪深300ETF,2015-09-09,,5,1,510360,sh.510360,广发沪深300ETF,2015-09-09,,other
sh.510370,兴业沪深300ETF,2020-10-27,,5,1,510370,sh.510370,兴业沪深300ETF,2020-10-27,,other
sh.510380,国寿安保沪深300ETF,2018-02-07,,5,1,510380,sh.510380,国寿安保沪深300ETF,2018-02-07,,other
sh.510390,平安沪深300ETF,2018-01-26,,5,1,510390,sh.510390,平安沪深300ETF,2018-01-26,,other
sh.510410,博时上证自然资源ETF,2012-05-11,,5,1,510410,sh.510410,博时上证自然资源ETF,2012-05-11,,other
sh.510500,南方中证500ETF,2013-03-15,,5,1,510500,sh.510500,南方中证500ETF,2013-03-15,,other
sh.510510,广发中证500ETF,2013-05-24,,5,1,510510,sh.510510,广发中证500ETF,2013-05-24,,other
sh.510530,工银中证500ETF,2020-01-03,,5,1,510530,sh.510530,工银中证500ETF,2020-01-03,,other
sh.510550,方正富邦中证500ETF,2019-01-16,,5,1,510550,sh.510550,方正富邦中证500ETF,2019-01-16,,other
sh.510560,国寿安保中证500ETF,2015-07-03,,5,1,510560,sh.510560,国寿安保中证500ETF,2015-07-03,,other
sh.510570,兴业中证500ETF,2020-08-12,,5,1,510570,sh.510570,兴业中证500ETF,2020-08-12,,other
sh.510580,易方达中证500ETF,2015-09-14,,5,1,510580,sh.510580,易方达中证500ETF,2015-09-14,,other
sh.510590,平安中证500ETF,2018-05-04,,5,1,510590,sh.510590,平安中证500ETF,2018-05-04,,other
sh.510600,申万菱信上证50ETF,2018-09-20,,5,1,510600,sh.510600,申万菱信上证50ETF,2018-09-20,,other
sh.510630,华夏消费ETF,2013-05-08,,5,1,510630,sh.510630,华夏消费ETF,2013-05-08,,other
sh.510650,上证金融地产发起式ETF,2013-05-08,,5,1,510650,sh.510650,上证金融地产发起式ETF,2013-05-08,,other
sh.510660,华夏医药ETF,2013-05-08,,5,1,510660,sh.510660,华夏医药ETF,2013-05-08,,other
sh.510670,华夏上证180ETF,2025-10-29,,5,1,510670,sh.510670,华夏上证180ETF,2025-10-29,,other
sh.510680,万家上证50ETF,2013-12-02,,5,1,510680,sh.510680,万家上证50ETF,2013-12-02,,other
sh.510710,博时上证50ETF,2015-06-15,,5,1,510710,sh.510710,博时上证50ETF,2015-06-15,,other
sh.510720,国泰上证国有企业红利ETF,2024-05-15,,5,1,510720,sh.510720,国泰上证国有企业红利ETF,2024-05-15,,other
sh.510760,国泰上证综合交易ETF,2020-09-09,,5,1,510760,sh.510760,国泰上证综合交易ETF,2020-09-09,,other
sh.510770,申万菱信上证G60创新ETF,2021-09-28,,5,1,510770,sh.510770,申万菱信上证G60创新ETF,2021-09-28,,other
sh.510800,建信上证50ETF,2018-01-15,,5,1,510800,sh.510800,建信上证50ETF,2018-01-15,,other
sh.510810,汇添富中证上海国企ETF,2016-08-29,,5,1,510810,sh.510810,汇添富中证上海国企ETF,2016-08-29,,other
sh.510850,工银瑞信上证50ETF,2019-03-06,,5,1,510850,sh.510850,工银瑞信上证50ETF,2019-03-06,,other
sh.510880,华泰柏瑞上证红利ETF,2007-01-18,,5,1,510880,sh.510880,华泰柏瑞上证红利ETF,2007-01-18,,other
sh.510900,易方达恒生国企(QDII-ETF),2012-10-22,,5,1,510900,sh.510900,易方达恒生国企(QDII-ETF),2012-10-22,,other
sh.510910,南方上证综合ETF,2026-06-03,,5,1,510910,sh.510910,南方上证综合ETF,2026-06-03,,other
sh.510950,广发上证50ETF,2024-05-10,,5,1,510950,sh.510950,广发上证50ETF,2024-05-10,,other
sh.510980,汇添富上证综合ETF,2023-12-01,,5,1,510980,sh.510980,汇添富上证综合ETF,2023-12-01,,other
sh.510990,工银瑞信中证180ESGETF,2021-07-01,,5,1,510990,sh.510990,工银瑞信中证180ESGETF,2021-07-01,,other
sh.511010,国泰上证5年期国债ETF,2013-03-25,,5,1,511010,sh.511010,国泰上证5年期国债ETF,2013-03-25,,other
sh.511020,平安5-10年期国债活跃券ETF,2019-02-22,,5,1,511020,sh.511020,平安5-10年期国债活跃券ETF,2019-02-22,,other
sh.511030,平安中高等级公司债利差因子ETF,2019-03-22,,5,1,511030,sh.511030,平安中高等级公司债利差因子ETF,2019-03-22,,other
sh.511060,海富通上证5年期地方政府债ETF,2019-12-12,,5,1,511060,sh.511060,海富通上证5年期地方政府债ETF,2019-12-12,,other
sh.511070,南方上证基准做市公司债ETF,2025-01-22,,5,1,511070,sh.511070,南方上证基准做市公司债ETF,2025-01-22,,other
sh.511090,鹏扬中债-30年期国债ETF,2023-06-13,,5,1,511090,sh.511090,鹏扬中债-30年期国债ETF,2023-06-13,,other
sh.511100,华夏上证基准做市国债ETF,2023-12-25,,5,1,511100,sh.511100,华夏上证基准做市国债ETF,2023-12-25,,other
sh.511110,易方达上证基准做市公司债ETF,2025-01-24,,5,1,511110,sh.511110,易方达上证基准做市公司债ETF,2025-01-24,,other
sh.511120,广发上证AAA科技创新公司债ETF,2025-07-17,,5,1,511120,sh.511120,广发上证AAA科技创新公司债ETF,2025-07-17,,other
sh.511130,博时上证30年期国债ETF,2024-03-28,,5,1,511130,sh.511130,博时上证30年期国债ETF,2024-03-28,,other
sh.511150,永赢上证AAA科技创新公司债ETF,2025-09-24,,5,1,511150,sh.511150,永赢上证AAA科技创新公司债ETF,2025-09-24,,other
sh.511160,国债ETF东财,2025-01-06,,5,1,511160,sh.511160,国债ETF东财,2025-01-06,,other
sh.511180,海富通上证投资级可转债ETF,2020-08-26,,5,1,511180,sh.511180,海富通上证投资级可转债ETF,2020-08-26,,other
sh.511190,海富通上证基准做市公司债ETF,2025-02-05,,5,1,511190,sh.511190,海富通上证基准做市公司债ETF,2025-02-05,,other
sh.511200,华夏上证基准做市公司债ETF,2025-02-07,,5,1,511200,sh.511200,华夏上证基准做市公司债ETF,2025-02-07,,other
sh.511220,海富通上证城投债ETF,2014-12-16,,5,1,511220,sh.511220,海富通上证城投债ETF,2014-12-16,,other
sh.511260,国泰上证10年期国债ETF,2017-08-24,,5,1,511260,sh.511260,国泰上证10年期国债ETF,2017-08-24,,other
sh.511270,海富通上证10年期地方政府债ETF,2018-11-22,,5,1,511270,sh.511270,海富通上证10年期地方政府债ETF,2018-11-22,,other
sh.511360,海富通中证短融ETF,2020-09-25,,5,1,511360,sh.511360,海富通中证短融ETF,2020-09-25,,other
sh.511380,博时可转债ETF,2020-04-07,,5,1,511380,sh.511380,博时可转债ETF,2020-04-07,,other
sh.511520,富国中债7-10年政策性金融债ETF,2022-10-25,,5,1,511520,sh.511520,富国中债7-10年政策性金融债ETF,2022-10-25,,other
sh.511580,招商中证国债及政策性金融债0-3年ETF,2022-12-14,,5,1,511580,sh.511580,招商中证国债及政策性金融债0-3年ETF,2022-12-14,,other
sh.511600,华安日日鑫货币H,2016-09-27,,5,1,511600,sh.511600,华安日日鑫货币H,2016-09-27,,other
sh.511620,国泰瞬利货币A,2017-09-07,,5,1,511620,sh.511620,国泰瞬利货币A,2017-09-07,,other
sh.511650,华夏快线货币ETFE,2017-01-16,,5,1,511650,sh.511650,华夏快线货币ETFE,2017-01-16,,other
sh.511660,建信现金添益货币H,2016-09-21,,5,1,511660,sh.511660,建信现金添益货币H,2016-09-21,,other
sh.511670,华泰紫金天天金货币ETFA,2017-08-28,,5,1,511670,sh.511670,华泰紫金天天金货币ETFA,2017-08-28,,other
sh.511690,大成添益交易型货币E,2016-10-20,,5,1,511690,sh.511690,大成添益交易型货币E,2016-10-20,,other
sh.511700,平安日鑫E,2016-10-17,,5,1,511700,sh.511700,平安日鑫E,2016-10-17,,other
sh.511770,金鹰增益货币E,2017-04-10,,5,1,511770,sh.511770,金鹰增益货币E,2017-04-10,,other
sh.511800,易方达货币E,2014-12-08,,5,1,511800,sh.511800,易方达货币E,2014-12-08,,other
sh.511810,南方理财金交易型货币H,2015-01-05,,5,1,511810,sh.511810,南方理财金交易型货币H,2015-01-05,,other
sh.511820,鹏华添利交易型货币B,2016-02-22,,5,1,511820,sh.511820,鹏华添利交易型货币B,2016-02-22,,other
sh.511830,华泰柏瑞交易货币A,2015-08-03,,5,1,511830,sh.511830,华泰柏瑞交易货币A,2015-08-03,,other
sh.511850,招商财富宝交易型货币E,2016-07-18,,5,1,511850,sh.511850,招商财富宝交易型货币E,2016-07-18,,other
sh.511860,博时保证金货币ETFA,2014-12-09,,5,1,511860,sh.511860,博时保证金货币ETFA,2014-12-09,,other
sh.511880,银华日利A,2013-04-18,,5,1,511880,sh.511880,银华日利A,2013-04-18,,other
sh.511900,富国收益宝交易型货币H,2015-12-09,,5,1,511900,sh.511900,富国收益宝交易型货币H,2015-12-09,,other
sh.511910,融通易支付货币E,2016-07-04,,5,1,511910,sh.511910,融通易支付货币E,2016-07-04,,other
sh.511920,广发货币E,2016-03-28,,5,1,511920,sh.511920,广发货币E,2016-03-28,,other
sh.511930,国联日盈A,2015-12-15,,5,1,511930,sh.511930,国联日盈A,2015-12-15,,other
sh.511950,广发添利货币A,2016-12-19,,5,1,511950,sh.511950,广发添利货币A,2016-12-19,,other
sh.511960,嘉实快线货币H,2016-01-11,,5,1,511960,sh.511960,嘉实快线货币H,2016-01-11,,other
sh.511970,国寿安保货币E,2016-07-18,,5,1,511970,sh.511970,国寿安保货币E,2016-07-18,,other
sh.511980,汇添富添富通货币E,2015-11-02,,5,1,511980,sh.511980,汇添富添富通货币E,2015-11-02,,other
sh.511990,华宝添益A,2013-01-28,,5,1,511990,sh.511990,华宝添益A,2013-01-28,,other
sh.512000,华宝中证全指证券公司ETF,2016-09-14,,5,1,512000,sh.512000,华宝中证全指证券公司ETF,2016-09-14,,other
sh.512010,易方达沪深300医药ETF,2013-10-28,,5,1,512010,sh.512010,易方达沪深300医药ETF,2013-10-28,,other
sh.512020,鹏华中证A500ETF,2024-12-02,,5,1,512020,sh.512020,鹏华中证A500ETF,2024-12-02,,other
sh.512030,易方达中证A50增强策略ETF,2025-08-13,,5,1,512030,sh.512030,易方达中证A50增强策略ETF,2025-08-13,,other
sh.512040,富国中证价值ETF,2018-11-29,,5,1,512040,sh.512040,富国中证价值ETF,2018-11-29,,other
sh.512050,华夏中证A500ETF,2024-11-15,,5,1,512050,sh.512050,华夏中证A500ETF,2024-11-15,,other
sh.512060,天弘中证A100ETF,2025-07-18,,5,1,512060,sh.512060,天弘中证A100ETF,2025-07-18,,other
sh.512070,易方达沪深300非银ETF,2014-07-18,,5,1,512070,sh.512070,易方达沪深300非银ETF,2014-07-18,,other
sh.512080,中金中证A500ETF,2025-01-21,,5,1,512080,sh.512080,中金中证A500ETF,2025-01-21,,other
sh.512090,易方达MSCI中国A股国际通ETF,2018-06-01,,5,1,512090,sh.512090,易方达MSCI中国A股国际通ETF,2018-06-01,,other
sh.512100,南方中证1000ETF,2016-11-04,,5,1,512100,sh.512100,南方中证1000ETF,2016-11-04,,other
sh.512120,华安中证细分医药ETF,2014-01-06,,5,1,512120,sh.512120,华安中证细分医药ETF,2014-01-06,,other
sh.512130,鹏华中证全指自由现金流ETF,2025-07-01,,5,1,512130,sh.512130,鹏华中证全指自由现金流ETF,2025-07-01,,other
